policy,arm,penalty,path_id,state_sequence,termination_type,termination_stage,termination_state,operating_stage_count,reached_stage7,physical_dissipation_a1,lf8_absorbing,reported_objective,actual_operating_cost,holding_cost,production_cost,electricity_cost,production_om_cost,ordinary_shortage_total,ordinary_shortage_any,ordinary_shortage_cost,total_H2_production,total_HTT,HTT_cost,terminal_inventory_total,inventory_site1,inventory_site2,inventory_site3,inventory_site4,terminal_state_id,terminal_a,terminal_loc,target_site1,target_site2,target_site3,target_site4,target_total,gap_site1,gap_site2,gap_site3,gap_site4,terminal_site_gap,terminal_total_quantity_shortfall,terminal_spatial_component,terminal_gap_any,terminal_gap_class,surplus_site1,surplus_site2,surplus_site3,surplus_site4,terminal_penalty_cost,final_a,final_loc,final_lf,D_site_kg,S_site_kg,Q_total_kg,K_req_kg,K_req_formula_minus_equiv_kg,positive_target,sitewise_failure,failure_type,tail_group
Base,Arm-A,1000,8036,81-91-84-62-103-152-216-224,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,58302.9415188,58302.9415188,37.1984483928,58265.7430704,58153.520842,112.222228376,0,0,0,182.36112111,0,0,165.988602245,70.8777395635,32.8621752057,22.9113790089,39.3373084666,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.8777395635,32.8621752057,22.9113790089,39.3373084666,0,2,6,7,0,165.988602245,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8037,81-75-93-112-112-112-32-24,LF8_ABSORBING,4,112,3,0,0,1,49667.9269648,49667.9269648,28.5577682805,49628.7057244,49551.7857243,76.92,0,0,0,124.995,1.38627250897,10.6634721909,147.633409272,55.6945570449,40.2218654297,22.3684059513,29.3485808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,40.2218654297,22.3684059513,29.3485808462,0,2,7,8,0,147.633409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8038,81-107-28-53-39-16-32-16,PHYSICAL_DISSIPATION_A1,3,28,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,4,4,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8039,81-11-38-23-8-24-40-32,PHYSICAL_DISSIPATION_A1,2,11,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,2,3,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8040,81-76-94-63-80-16-32-40,STAGE7_TERMINAL_CHECK,4,63,3,1,0,0,49901.2641267,49901.2641267,28.8795182805,49838.1657244,49757.2857243,80.88,0,0,0,131.43,4.26922864853,34.218884101,154.068409272,61.5445570449,37.3389092901,22.9113620908,32.2735808462,63,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,37.3389092901,22.9113620908,32.2735808462,0,2,1,7,0,154.068409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8041,81-76-61-70-135-200-192-184,STAGE7_TERMINAL_CHECK,5,135,4,1,0,0,58337.7482324,58337.7080801,37.1546748122,58286.951148,58176.4676714,110.483476615,0,0,0,179.535649499,1.85043145918,13.6022573091,163.163130633,70.8777395635,27.1117437465,22.9113388566,42.2623084666,135,3,3,70.3548673538,24.0183969051,22.9113790089,39.1228723369,156.407515605,0,0,4.01523080242e-05,0,4.01523080242e-05,0,4.01523080242e-05,1,PURE_SPATIAL_MISMATCH,0.522872209737,3.0933468414,0,3.13943612968,0.0401523080242,3,3,7,4.01523080029e-05,6.75565518082,0,4.01523080029e-05,0,True,True,PURE_LOCATION,not_stage7_tail
Base,Arm-A,1000,8042,81-98-91-68-85-78-103-56,STAGE7_TERMINAL_CHECK,7,103,6,1,0,0,99865.7201072,99865.7201072,55.8155554631,99692.3705492,99530.3641627,162.006386487,0,0,0,263.260378042,9.57286936165,117.534002594,141.898787314,64.0799350868,19.435268577,21.0048007503,37.3787828999,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,64.0799350868,19.435268577,21.0048007503,37.3787828999,0,2,6,7,0,141.898787314,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8043,81-59-21-6-15-32-16-56,PHYSICAL_DISSIPATION_A1,3,21,2,0,1,0,29058.6171221,29058.6171221,21.3223478169,29037.2947743,28965.4147742,71.88,0,0,0,116.805,0,0,184.939475204,67.5324378844,50.3037901125,28.6029194459,38.5003277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,38.5003277609,0,1,3,5,0,184.939475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8044,81-58-67-77-94-103-96-112,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,78274.4287834,78274.4287834,46.7231072706,78194.7229484,78060.2553104,134.467637989,0,0,0,218.509911732,4.11500286283,32.9827277082,142.644386935,62.3827399606,24.0183969051,21.4179223088,34.8253277609,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,62.3827399606,24.0183969051,21.4179223088,34.8253277609,0,2,6,7,0,142.644386935,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8045,81-106-165-111-32-48-56-40,STAGE7_TERMINAL_CHECK,4,111,3,1,0,0,54910.4336058,54910.4336058,33.7354149982,53899.356509,53758.7116264,140.644882679,0,0,0,228.547934353,29.7016124647,977.341681734,251.186343625,126.34616951,72.076283182,2.940310087,49.8235808462,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,126.34616951,72.076283182,2.940310087,49.8235808462,0,2,7,7,0,251.186343625,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8046,81-60-134-159-168-216-280-280,STAGE7_TERMINAL_CHECK,4,159,3,1,0,0,59867.4391311,59867.4391311,35.5701482966,54111.2777852,53966.9579671,144.319818103,24.7511258401,1,4950.22516802,234.519704417,27.9826698702,770.366029629,281.90923953,139.415654022,44.8254680685,37.8562915926,59.8118258468,159,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,139.415654022,44.8254680685,37.8562915926,59.8118258468,0,3,6,7,0,281.90923953,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8047,81-58-75-109-110-103-64-80,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,77506.0190613,77506.0190613,42.6637258028,77463.3553355,77353.8685066,109.486828956,0,0,0,177.916097054,0,0,102.050572258,47.6324378844,18.2037901125,10.069164543,26.1451797179,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,47.6324378844,18.2037901125,10.069164543,26.1451797179,0,2,6,7,0,102.050572258,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8048,81-91-84-93-46-55-56-48,PHYSICAL_DISSIPATION_A1,5,46,4,0,1,0,58494.1217491,58494.1217491,37.7173169138,58456.4044322,58337.7961297,118.608302481,0,0,0,192.738491531,0,0,176.365972666,75.9553559616,35.6883687167,22.4599395209,42.2623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,75.9553559616,35.6883687167,22.4599395209,42.2623084666,0,1,6,6,0,176.365972666,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8049,81-76-38-31-16-24-56-40,PHYSICAL_DISSIPATION_A1,3,38,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,5,6,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8050,81-99-108-103-112-112-88-80,STAGE7_TERMINAL_CHECK,4,103,3,1,0,0,49613.7064926,49613.7064926,28.4407682805,49585.2657243,49509.7857243,75.48,0,0,0,122.655,0,0,145.293409272,55.6945570449,41.6081379386,18.6421334423,29.3485808462,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,41.6081379386,18.6421334423,29.3485808462,0,2,6,7,0,145.293409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8051,81-66-68-70-79-40-32-48,STAGE7_TERMINAL_CHECK,5,79,4,1,0,0,58530.8339977,58530.8339977,38.0759463851,58492.7580513,58376.9358477,115.822203666,0,0,0,188.211080958,0,0,171.838562092,70.8777395635,32.8621752057,22.9113388566,45.1873084666,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.8777395635,32.8621752057,22.9113388566,45.1873084666,0,2,3,7,0,171.838562092,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8052,81-90-76-111-96-32-40-24,STAGE7_TERMINAL_CHECK,4,111,3,1,0,0,49983.1972426,49983.1972426,29.1915182805,49954.0057243,49869.2857243,84.72,0,0,0,137.67,0,0,160.308409272,61.5445570449,45.5081379386,20.9821334423,32.2735808462,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,2,7,7,0,160.308409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8053,81-66-84-93-104-112-112-112,LF8_ABSORBING,5,104,4,0,0,1,58592.7172283,58592.7172283,38.138486631,58554.5787417,58434.3868119,120.19192977,0,0,0,195.311885876,0,0,178.93936701,75.9553559616,35.3478026475,22.4488999344,45.1873084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,75.9553559616,35.3478026475,22.4488999344,45.1873084666,0,2,6,8,0,178.93936701,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8054,81-106-165-214-279-272-264-280,STAGE7_TERMINAL_CHECK,5,279,4,1,0,0,73319.579222,73319.579222,52.3007321794,63874.2793524,63659.7144697,214.564882679,39.0109281376,1,7802.18562751,348.667934353,55.2829993427,1590.81350993,371.306343625,173.840615138,77.694896304,32.8323787889,86.938453394,279,5,7,98.0506663239,13.0922661935,18.0016621128,32.7306403147,161.875234945,0,0,0,0,0,0,0,0,NO_GAP,75.7899488141,64.6026301105,14.8307166761,54.2078130793,0,5,7,7,0,209.43110868,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8055,81-90-83-100-109-127-80-152,STAGE7_TERMINAL_CHECK,6,127,5,1,0,0,122536.715592,78335.0396147,47.2191160974,78287.8204986,78148.5004986,139.32,0,0,0,226.395,0,0,150.529475204,65.1824378844,33.8037901125,19.6429194459,31.9003277609,127,3,2,84.2807927532,19.6383954592,21.0048007503,55.6417675651,180.565756528,19.0983548688,0,1.36188130441,23.7414398043,44.2016759775,30.0362813242,14.1653946533,1,MIXED_QUANTITY_AND_SPATIAL,0,14.1653946533,0,0,44201.6759775,3,2,7,44.2016759775,14.1653946533,30.0362813242,14.1653946533,7.1054273576e-15,True,True,MIXED,difficult4
Base,Arm-A,1000,8056,81-67-13-30-7-16-24-16,PHYSICAL_DISSIPATION_A1,3,13,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,2,5,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8057,81-122-123-132-62-71-88-104,STAGE7_TERMINAL_CHECK,6,71,5,1,0,0,88946.5243246,88946.5243246,88.0143062503,87931.8112833,87643.3264006,288.484882679,0,0,0,468.787934353,34.033872481,926.698735054,392.922409557,152.932437884,107.586591267,22.9113790089,109.492001396,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,152.932437884,107.586591267,22.9113790089,109.492001396,0,2,2,7,0,392.922409557,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8058,81-154-163-148-205-224-224-280,LF8_ABSORBING,6,224,5,0,0,1,91572.3762831,91572.3762831,89.9656626551,90900.9964526,90565.1460052,335.850447416,0,0,0,545.756977051,35.4422542074,581.414167859,469.891452255,199.732437884,132.50236008,25.7352710299,111.92138326,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,199.732437884,132.50236008,25.7352710299,111.92138326,0,4,7,8,0,469.891452255,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8059,81-67-4-29-14-39-56-56,PHYSICAL_DISSIPATION_A1,3,4,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,1,4,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8060,81-66-67-76-165-150-127-192,STAGE7_TERMINAL_CHECK,7,127,6,1,0,0,109149.536328,109149.536328,72.7541648499,108593.873988,108300.856873,293.017114766,0,0,0,476.152811494,14.2112574816,482.908175527,354.791220766,161.155814526,81.3607562541,36.8760691396,75.3985808462,127,3,2,84.2807927532,19.6383954592,21.0048007503,55.6417675651,180.565756528,0,0,0,0,0,0,0,0,NO_GAP,76.8750217732,61.7223607949,15.8712683892,19.7568132811,0,3,2,7,0,174.225464238,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8061,81-90-75-76-149-134-199-224,STAGE7_TERMINAL_CHECK,7,199,6,1,0,0,191052.302755,109840.09603,72.287138012,108520.064446,108227.763339,292.301107226,0,0,0,474.989299242,41.9496065681,1247.74444601,353.627708514,169.865158973,57.417410086,34.8425539686,91.5025854867,199,4,4,168.56298044,132.558988567,40.9131822127,81.8263755451,423.861526765,0,75.1415784809,6.07062824414,0,81.212206725,70.2338182513,10.9783884737,1,MIXED_QUANTITY_AND_SPATIAL,1.30217853215,0,0,9.67620994152,81212.206725,4,4,7,81.212206725,10.9783884737,70.2338182513,10.9783884737,-2.84217094304e-14,True,True,MIXED,difficult4
Base,Arm-A,1000,8062,81-106-91-109-78-71-88-72,STAGE7_TERMINAL_CHECK,6,71,5,1,0,0,78403.5908929,78403.5908929,43.6620580566,78348.9734096,78223.8041497,125.16925986,0,0,0,203.400047273,1.40419879337,10.9554252526,127.534522477,64.453925991,16.7995913192,11.4556774055,34.8253277609,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,64.453925991,16.7995913192,11.4556774055,34.8253277609,0,2,2,7,0,127.534522477,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8063,81-74-11-4-14-31-48-56,PHYSICAL_DISSIPATION_A1,3,11,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,2,3,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8064,81-91-108-110-95-160-224-208,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,57279.32346,57279.32346,33.7548923372,57245.5685677,57170.0885677,75.48,0,0,0,122.655,0,0,106.282481134,40.8553559616,28.9621752057,14.6776415006,21.7873084666,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,40.8553559616,28.9621752057,14.6776415006,21.7873084666,0,2,5,7,0,106.282481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8065,81-42-35-4-29-23-32-32,PHYSICAL_DISSIPATION_A1,2,42,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,6,2,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8066,81-74-68-85-94-111-112-160,STAGE7_TERMINAL_CHECK,6,111,5,1,0,0,78064.7081702,78064.7081702,45.5785377663,78019.1296325,77889.9054991,129.224133347,0,0,0,209.989216689,0,0,134.123691893,64.3766545734,18.2037901125,19.6429194459,31.9003277609,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,64.3766545734,18.2037901125,19.6429194459,31.9003277609,0,2,7,7,0,134.123691893,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8067,81-66-68-85-15-8-24-48,PHYSICAL_DISSIPATION_A1,5,15,4,0,1,0,59009.1349955,59009.1349955,39.3003758883,58969.8346196,58838.9425143,130.892105244,0,0,0,212.699671021,0,0,196.327152155,86.6350269825,32.8621752057,28.7176415006,48.1123084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,86.6350269825,32.8621752057,28.7176415006,48.1123084666,0,1,2,7,0,196.327152155,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8068,81-68-118-135-192-272-192-176,STAGE7_TERMINAL_CHECK,4,135,3,1,0,0,63673.1342205,63673.1342205,36.6171917359,54114.7542635,53970.3741597,144.380103855,45.4960659317,1,9099.21318635,234.617668764,13.8356783888,422.549578841,302.752143968,130.278786655,80.4697260826,29.0692394398,62.9343917908,135,3,3,70.3548673538,24.0183969051,22.9113790089,39.1228723369,156.407515605,0,0,0,0,0,0,0,0,NO_GAP,59.923919301,56.4513291775,6.15786043083,23.8115194539,0,3,3,7,0,146.344628363,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8069,81-42-12-5-23-48-32-24,PHYSICAL_DISSIPATION_A1,2,42,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,6,2,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8070,81-99-28-21-47-56-48-32,PHYSICAL_DISSIPATION_A1,3,28,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,4,4,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8071,81-34-11-20-37-54-55-56,PHYSICAL_DISSIPATION_A1,2,34,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,5,2,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8072,81-12-14-31-40-32-16-16,PHYSICAL_DISSIPATION_A1,2,12,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,2,4,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8073,81-106-76-102-111-96-80-72,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,58358.0589852,58358.0589852,37.4540809682,58320.6049042,58208.8364288,111.768475458,0,0,0,181.623772619,0,0,165.251253753,70.3548673538,32.8621752057,22.9113388566,39.1228723369,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,32.8621752057,22.9113388566,39.1228723369,0,2,7,7,0,165.251253753,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8074,81-90-75-69-95-112-112-112,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,58986.4299306,58986.4299306,39.1503957828,58947.2795348,58814.6333385,132.646196253,0,0,0,215.550068912,0,0,199.177550046,85.4960383476,44.9451190472,23.549084185,45.1873084666,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,85.4960383476,44.9451190472,23.549084185,45.1873084666,0,2,5,7,0,199.177550046,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8075,81-42-36-29-47-56-56-40,PHYSICAL_DISSIPATION_A1,2,42,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,6,2,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8076,81-107-100-38-55-56-16-40,PHYSICAL_DISSIPATION_A1,4,38,3,0,1,0,49657.2634926,49657.2634926,28.5577682805,49628.7057244,49551.7857243,76.92,0,0,0,124.995,0,0,147.633409272,55.6945570449,41.6081379386,20.9821334423,29.3485808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,41.6081379386,20.9821334423,29.3485808462,0,1,5,6,0,147.633409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8077,81-74-59-22-7-24-32-56,PHYSICAL_DISSIPATION_A1,4,22,3,0,1,0,49983.1972426,49983.1972426,29.1915182805,49954.0057243,49869.2857243,84.72,0,0,0,137.67,0,0,160.308409272,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,1,3,6,0,160.308409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8078,81-90-76-103-112-112-168-168,STAGE7_TERMINAL_CHECK,4,103,3,1,0,0,49983.1972426,49983.1972426,29.1915182805,49954.0057243,49869.2857243,84.72,0,0,0,137.67,0,0,160.308409272,61.5445570449,45.5081379386,20.9821334423,32.2735808462,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,2,6,7,0,160.308409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8079,81-66-75-68-69-96-80-72,LF8_ABSORBING,6,96,5,0,0,1,78863.1641384,78863.1641384,49.3531182201,78802.7748257,78651.8301842,150.94464151,0,0,0,245.285042454,1.48411940164,11.03619456,169.419517657,71.0324378844,36.2196707109,23.4670388476,38.7003702144,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,71.0324378844,36.2196707109,23.4670388476,38.7003702144,0,2,5,8,0,169.419517657,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8080,81-66-59-84-45-40-16-8,PHYSICAL_DISSIPATION_A1,5,45,4,0,1,0,59484.03821,59484.03821,40.5896423372,59443.4485677,59296.6885677,146.76,0,0,0,238.485,0,0,222.112481134,87.6553559616,52.3621752057,31.0576415006,51.0373084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,87.6553559616,52.3621752057,31.0576415006,51.0373084666,0,1,6,5,0,222.112481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8081,81-58-69-78-39-32-48-56,PHYSICAL_DISSIPATION_A1,5,39,4,0,1,0,58492.9267006,58492.9267006,37.7138621769,58451.7911047,58338.025322,113.765782641,0,0,0,184.869396792,0.460146059435,3.42173374483,168.496877927,70.8777395635,28.5020291463,21.0048007503,48.1123084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.8777395635,28.5020291463,21.0048007503,48.1123084666,0,1,5,7,0,168.496877927,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8082,81-60-79-128-128-144-128-152,STAGE7_TERMINAL_CHECK,3,79,2,1,0,0,29166.8907367,29166.8907367,21.4746863201,29145.4160504,29071.661115,73.7549354244,0,0,0,119.851770065,0,0,187.986245268,70.5792079491,50.3037901125,28.6029194459,38.5003277609,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.5792079491,50.3037901125,28.6029194459,38.5003277609,0,2,3,7,0,187.986245268,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8083,81-100-85-95-112-104-32-16,STAGE7_TERMINAL_CHECK,4,95,3,1,0,0,49665.1251097,49665.1251097,28.5577682805,49628.7057244,49551.7857243,76.92,0,0,0,124.995,1.03349081966,7.86161702358,147.633409272,55.6945570449,40.574647119,22.015624262,29.3485808462,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,40.574647119,22.015624262,29.3485808462,0,2,5,7,0,147.633409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8084,81-74-93-110-111-56-40-56,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,57333.6609322,57333.6609322,33.9888923372,57289.0085677,57212.0885677,76.92,0,0,0,124.995,1.38627250897,10.6634721909,108.622481134,40.8553559616,27.5759026967,18.4039140095,21.7873084666,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,40.8553559616,27.5759026967,18.4039140095,21.7873084666,0,2,7,7,0,108.622481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,8085,81-58-123-140-205-183-200-216,STAGE7_TERMINAL_CHECK,6,183,5,1,0,0,152097.72888,97742.1721517,72.6422310889,88035.6112833,87745.3264006,290.284882679,41.2184967714,1,8243.69935427,471.712934353,46.404081275,1390.219283,437.065906328,205.566228609,118.929471885,20.4006624375,92.169543396,183,4,2,168.321498891,60.2781032687,34.3670729582,132.558689603,395.525364721,0,0,13.9664105207,40.3891462073,54.355556728,0,54.355556728,1,PURE_SPATIAL_MISMATCH,37.2447297179,58.6513686166,0,0,54355.556728,4,2,7,54.355556728,95.8960983345,0,54.355556728,0,True,True,PURE_LOCATION,difficult4
