interval_type,section,group,metric,denominator,N,mean,std,SE,CI_low,CI_high,events,probability
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S5->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,197,0.225839028941,2.28769028107,0.162991183812,-0.0936236913308,0.545301749214,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S5->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,197,11.7913312502,27.0709837024,1.92872772907,8.01102490126,15.5716375992,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S5->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,197,78597.5822479,2381.34672513,169.663929164,78265.0409467,78930.1235491,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S6->A1,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,271.91133495,85.1925368172,14.8301171141,242.844305407,300.978364494,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S6->A1,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,150.549744222,85.1925368172,14.8301171141,121.482714679,179.616773766,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S6->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S6->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,27.582576547,41.6241545841,7.24583526113,13.3807394352,41.7844136588,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,A1_S6->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,33,101128.456887,4283.40670071,745.645397965,99666.9919074,102589.921867,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S3->LF8,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,146.343228572,66.1188429401,5.69060394617,135.189644837,157.496812306,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S3->LF8,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,169.765060283,67.5129656593,5.81059092559,158.376302069,181.153818497,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S3->LF8,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,0.783422439168,4.44073449182,0.382197571817,0.0343151984073,1.53252967993,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S3->LF8,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,24.703539525,35.6440937804,3.06775514671,18.6907394374,30.7163396125,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S3->LF8,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,135,51311.7793196,4053.17590027,348.841839133,50628.0493149,51995.5093243,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S4->LF8,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,213.410894514,69.6800657063,5.26731786278,203.086951503,223.734837525,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S4->LF8,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,198.537739516,72.3936918579,5.47244871845,187.811740028,209.263739005,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S4->LF8,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,1.49936386745,6.71242797219,0.507411860225,0.50483662141,2.49389111349,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S4->LF8,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,21.1020620265,49.1562067354,3.71585995478,13.8189765151,28.3851475378,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S4->LF8,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,175,60199.1106502,4343.53982387,328.340748105,59555.5627839,60842.6585165,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S5->LF8,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,262.586090049,91.4696865572,11.0116562477,241.003243804,284.168936295,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S5->LF8,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,188.305697096,94.5500103089,11.3824836503,165.996029142,210.615365051,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S5->LF8,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,1.58513184331,9.48208135606,1.14150845308,-0.65222472472,3.82248841134,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S5->LF8,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,32.9604552316,52.9005598244,6.36847902317,20.4782363462,45.4426741171,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,LF8_S5->LF8,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,69,81057.4847182,5856.86435365,705.083611622,79675.5208394,82439.448597,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S2->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,112.79775,13.5055741868,1.50996909784,109.838210568,115.757289432,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S2->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,180.932225204,13.5055741868,1.50996909784,177.972685772,183.891764636,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S2->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S2->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,0.860236677218,7.69419074799,0.860236677218,-0.825827210129,2.54630056456,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S2->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,80,28993.2122041,756.037165,84.5275247228,28827.5382556,29158.8861526,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S3->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,142.300688206,53.8967385133,1.59001957456,139.18424984,145.417126572,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S3->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,165.793401109,56.1770320546,1.65729101745,162.545110715,169.041691503,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S3->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,0.854303631367,5.44415713231,0.160609280749,0.539509441098,1.16909782164,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S3->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,20.7603207008,28.9946231466,0.855376774771,19.0837822223,22.4368591794,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S3->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,1149,51007.5811746,3555.0336547,104.877832224,50802.0206234,51213.1417257,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S4->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,204.733372523,82.6686124168,1.61722685055,201.563607896,207.90313715,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S4->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,190.410339515,86.0781685949,1.6839272056,187.109842192,193.710836838,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S4->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,2.04948585735,7.9071799087,0.154686322737,1.74630066479,2.35267104992,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S4->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,30.5640160991,52.2041272492,1.02125720789,28.5623519716,32.5656802266,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S4->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,2613,60459.6698173,5087.45943251,99.5247864314,60264.6012359,60654.7383987,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S5->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,257.070250951,104.379547425,2.43269977646,252.302159389,261.838342513,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S5->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,184.636007037,109.608185595,2.55455992265,179.629069589,189.642944485,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S5->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,3.43128088242,12.2933519292,0.28651239853,2.8697165813,3.99284518353,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S5->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,41.7038752017,69.0818422147,1.61004129889,38.5481942559,44.8595561475,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S5->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,1841,81797.4875091,7036.51442644,163.995030584,81476.0572492,82118.9177691,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S6->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,318.715721324,120.142769885,5.72108428024,307.502396135,329.929046513,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S6->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,202.313342978,126.582917715,6.02775798644,190.498937324,214.127748631,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S6->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,4.95921238166,13.4564429674,0.640782998448,3.7032777047,6.21514705862,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S6->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,55.3057968456,76.0136830635,3.6196991935,48.2111864263,62.4004072649,,
NORMAL_MEAN_95,Stage89N_TERMINATION_TIMING,STAGE7_S6->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,441,104781.862114,8274.3553273,394.016920348,104009.58895,105554.135278,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S1->A1,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1078,120.12,1.42174506101e-14,4.33024379259e-16,120.12,120.12,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S1->A1,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1078,247.747481134,0,0,247.747481134,247.747481134,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S1->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1078,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S1->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1078,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S1->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,1078,9987.31021741,1.81983367809e-12,5.54271205452e-14,9987.31021741,9987.31021741,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S2->A1,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,937,221.653179434,14.0432744223,0.458773778024,220.753982829,222.552376039,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S2->A1,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,937,289.787654638,14.0432744223,0.458773778024,288.888458033,290.686851243,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S2->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,937,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S2->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,937,0.968747466222,5.07593669475,0.165823623781,0.643733163611,1.29376176883,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S2->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,937,33274.9575511,594.691319208,19.4277185695,33236.8792227,33313.0358795,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S3->A1,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,767,270.426817426,24.3232958365,0.878263309682,268.705421339,272.148213513,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S3->A1,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,767,293.428175406,24.7449648023,0.893488893585,291.676937175,295.179413638,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S3->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,767,0.362948708538,4.06977253098,0.146950969011,0.0749248092765,0.6509726078,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S3->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,767,4.47479066799,11.4469285108,0.413324632781,3.66467438774,5.28490694824,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S3->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,767,55418.065649,1308.86379054,47.2603323305,55325.4353976,55510.6959004,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S4->A1,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,485,368.980775318,32.3470640498,1.46880451609,366.101918467,371.85963217,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S4->A1,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,485,354.115481913,33.7159882562,1.53096416228,351.114792155,357.116171671,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S4->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,485,1.50722545972,8.29970069147,0.376869994725,0.768560270058,2.24589064938,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S4->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,485,9.68288884192,20.3215144929,0.922752439449,7.8742940606,11.4914836232,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S4->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,485,65359.4819284,2317.25986168,105.22135006,65153.2480823,65565.7157745,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S5->A1,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,197,399.200524487,28.0914804845,2.00143511431,395.277711663,403.123337311,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S5->A1,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,197,325.083239621,31.2458323977,2.22617338275,320.71993979,329.446539451,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S5->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,197,1.74823993002,7.79534757834,0.555395518587,0.659664713587,2.83681514645,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S5->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,197,26.2809592596,24.806521628,1.76739148646,22.8168719461,29.745046573,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S5->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,197,85812.3827133,2416.77936606,172.188400303,85474.8934487,86149.8719779,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S6->A1,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,445.496575771,43.2753589585,7.53327304813,430.731360597,460.261790946,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S6->A1,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,328.499502482,51.832113578,9.02281283489,310.814789325,346.184215638,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S6->A1,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,4.36451743825,10.5486664452,1.83628712824,0.765394666903,7.96364020959,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S6->A1,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,33,49.0714667567,34.6756610224,6.0362577895,37.2404014893,60.9025320241,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,A1_S6->A1,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,33,108413.396167,4058.00406961,706.407836296,107028.836807,109797.955526,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S3->LF8,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,268.648520011,47.7225331654,4.10730169308,260.598208692,276.698831329,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S3->LF8,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,300.132837937,64.1661209324,5.52254039471,289.308658763,310.95701711,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S3->LF8,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,8.84590865412,21.5213691528,1.85226454036,5.215470155,12.4763471532,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S3->LF8,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,135,24.5668139127,33.7696060161,2.90642492685,18.8702210561,30.2634067694,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S3->LF8,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,135,57562.7439064,6582.87714859,566.563857036,56452.2787466,58673.2090662,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S4->LF8,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,384.361547225,33.3973540763,2.52460266667,379.413325998,389.309768452,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S4->LF8,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,375.603369397,47.1230621641,3.56216867149,368.621518801,382.585219993,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S4->LF8,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,7.61434103729,17.5964399283,1.33016582887,5.00721601272,10.2214660619,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S4->LF8,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,175,9.27173560113,20.7894588446,1.57153537127,6.19152627345,12.3519449288,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S4->LF8,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,175,67176.2587377,4880.705446,368.946652362,66453.1232991,67899.3941764,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S5->LF8,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,437.980579435,54.7333360378,6.58911935114,425.065905506,450.895253363,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S5->LF8,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,367.495235534,64.1489283771,7.72262346721,352.358893538,382.631577529,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S5->LF8,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,5.38018089502,12.9025339658,1.55328255844,2.33574708048,8.42461470957,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S5->LF8,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,69,27.0761088823,36.7146651487,4.41992628468,18.4130533644,35.7391644003,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,LF8_S5->LF8,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,69,87870.5270869,4999.32828765,601.848400765,86690.9042214,89050.1499524,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S2->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,199.3996875,24.1376394495,2.69867013127,194.110294043,204.689080957,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S2->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,268.277825278,26.236998313,2.93338558767,262.528389526,274.02726103,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S2->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,0.743662574134,6.65152027234,0.743662574134,-0.713916071169,2.20124121944,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S2->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,80,9.5510337155,16.3473150863,1.82768538913,5.96877035281,13.1332970782,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S2->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,80,32696.9951145,2128.54475527,237.978538297,32230.5571795,33163.4330496,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S3->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,265.715502089,43.2132033388,1.27484224618,263.216811287,268.214192892,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S3->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,294.935636673,56.4102476048,1.66417116085,291.673861197,298.197412148,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S3->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,6.58172531128,18.7004173964,0.551685139638,5.50042243759,7.66302818497,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S3->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1149,24.7869602658,40.6325280688,1.19870917565,22.4374902816,27.1364302501,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S3->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,1149,57048.6235602,5899.82042173,174.051903988,56707.4818284,57389.765292,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S4->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,368.15541938,51.9307729253,1.01590964079,366.164236484,370.146602276,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S4->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,361.711944985,66.3794209072,1.29856518305,359.166757226,364.257132744,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S4->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,9.92904447041,21.2697861676,0.416095883192,9.11349653935,10.7445924015,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S4->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,2613,30.1596696695,45.0216045818,0.88074718634,28.4334051843,31.8859341547,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S4->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,2613,67725.1356146,6600.92053366,129.132274189,67472.0363572,67978.234872,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S5->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,424.031004164,62.9111544083,1.46622547273,421.157202237,426.90480609,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S5->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,358.177107121,78.3485229643,1.82601322772,354.598121194,361.756093047,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S5->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,10.0116277532,19.8420437634,0.462444383203,9.10523676213,10.9180187443,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S5->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,1841,47.3787833879,57.8911767642,1.34922842882,44.7342956674,50.0232711084,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S5->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,1841,89160.3474587,7406.96466724,172.628850525,88821.9949117,89498.7000057,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S6->STAGE7,cumulative_production_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,481.245668257,77.931706639,3.71103364948,473.972042304,488.519294209,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S6->STAGE7,ending_inventory_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,371.244160772,92.7684156593,4.41754360283,362.58577531,379.902546233,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S6->STAGE7,ordinary_shortage_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,11.3600832432,18.686774069,0.889846384239,9.61598433014,13.1041821564,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S6->STAGE7,htt_kg,PATHS_IN_TERMINATION_TIMING_GROUP,441,68.9613266369,66.9722639947,3.18915542832,62.7105819974,75.2120712764,,
NORMAL_MEAN_95,Stage89H_TERMINATION_TIMING,STAGE7_S6->STAGE7,actual_operating_cost_yuan,PATHS_IN_TERMINATION_TIMING_GROUP,441,112128.671397,8209.59514126,390.933101965,111362.442517,112894.900277,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a2_loc1_afterS2,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,140.01,60.06,30.03,81.1512,198.8688,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a2_loc1_afterS2,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,208.144475204,60.06,30.03,149.285675204,267.003275204,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a2_loc1_afterS2,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,17.2047335444,34.4094670887,17.2047335444,-16.5165442026,50.9260112913,,
