cohort,cohort_timing,stage,site,local_hour,time_resolution,metric,path_count,Stage89H_mean,Stage89N_mean,paired_difference_mean,paired_difference_ci95_low,paired_difference_ci95_high,descriptive_only
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,23.399999999999988,2.659090909090908,-20.740909090909085,-22.704739875211693,-18.777078306606477,NO
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,13.286980705718802,13.286980705718802,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,13.286980705718802,13.286980705718802,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.0,3.357693135576561,3.357693135576561,-1.4345581582874214,8.149944429440543,NO
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,58.97532776089605,41.59211180556345,-17.383215955332545,-24.08259409441408,-10.68383781625101,NO
STAGE6_TO_A1,S6->A1,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,48.86230846661467,48.86230846661467,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,24.64870621695645,12.940909090909093,-11.707797126047357,-14.185251259356207,-9.230342992738507,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,17.687880839539606,17.687880839539606,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,17.163403518582257,17.687880839539606,0.5244773209573457,-0.3678935545515012,1.4168481964661925,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.5244773209573446,0.0,-0.5244773209573446,-1.4168481964661908,0.3678935545515015,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.0,2.3095301428590487,2.3095301428590487,-0.4596389316444438,5.078699217362541,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,121.81774058278323,67.9313599150013,-53.88638066778192,-60.52119049085773,-47.251570844706116,NO
STAGE6_TO_A1,S6->A1,3,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,114.33243788440903,70.36880152077276,-43.9636363636363,-47.984594820799174,-39.94267790647342,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,9.745952648774283,7.209090909090913,-2.5368617396833706,-2.9464168719268367,-2.1273066074399045,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,8.695652173913036,8.695652173913036,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,8.432147562582339,8.695652173913036,0.2635046113306982,-0.2732367176442953,0.8002459403056916,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.2635046113306982,0.0,-0.2635046113306982,-0.8002459403056916,0.2732367176442953,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,1.9204364998967998,0.0,-1.9204364998967998,-4.6443575632988905,0.8034845635052907,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,1.7796949153007484,0.006300368588572272,-1.7733945467121763,-5.398938196892761,1.852149103468408,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,79.61197091943572,44.87817229645754,-34.73379862297825,-41.118659248286725,-28.348937997669776,NO
STAGE6_TO_A1,S6->A1,3,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,78.1574242486478,46.37103392986816,-31.78639031877962,-35.12806665838531,-28.444713979173933,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,5.939455727053286,3.664598103365566,-2.2748576236877223,-2.7974646343729193,-1.7522506130025253,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,9.960786003619752,9.960786003619752,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,9.658944003510063,9.960786003619752,0.3018420001096894,-0.3129900343704244,0.9166740345898032,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.3018420001096894,0.0,-0.3018420001096894,-0.9166740345898032,0.3129900343704244,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,1.7796949153007484,0.006300368588572272,-1.7733945467121763,-5.398938196892761,1.852149103468408,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.0,2.3095301428590487,2.3095301428590487,-0.4596389316444438,5.078699217362541,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,42.6377953744775,19.704019363952,-22.933776010525506,-29.204448039831725,-16.663103981219287,NO
STAGE6_TO_A1,S6->A1,3,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,44.577588735633555,28.30343703847668,-16.274151697156856,-19.221427881685052,-13.326875512628659,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,15.865909090909092,7.534090909090908,-8.331818181818184,-9.523458381638957,-7.140177981997411,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,9.151746914653222,9.151746914653222,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,9.151746914653222,9.151746914653222,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,1.9204364998967998,0.0,-1.9204364998967998,-4.6443575632988905,0.8034845635052907,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,63.76905343725505,39.97445580000117,-23.794597637253904,-34.021697450723345,-13.567497823784464,NO
STAGE6_TO_A1,S6->A1,3,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,58.97532776089605,41.59211180556345,-17.383215955332545,-24.08259409441408,-10.68383781625101,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,46.652289038849744,38.888526040556215,-7.763762998293542,-9.444446678728179,-6.083079317858905,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,14.839201083276906,14.839201083276906,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,14.389528323177606,14.839201083276906,0.44967276009929996,-0.4662806785926992,1.3656261987912992,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.44967276009929996,0.0,-0.44967276009929996,-1.3656261987912992,0.4662806785926992,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.18885957643874515,3.353191659531406,3.164332083092661,-2.8227006527537353,9.151364818939058,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.9637957905207182,0.0,-0.9637957905207182,-2.926983572518856,0.9993919914774196,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,153.3055650843735,95.333876531812,-57.97168855256151,-68.93171737146024,-47.011659733662775,NO
STAGE6_TO_A1,S6->A1,4,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,121.81774058278323,67.9313599150013,-53.88638066778192,-60.52119049085773,-47.251570844706116,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,28.245454545454535,17.066651595193818,-11.17880295026073,-13.21608574024788,-9.14152016027358,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,12.645962732919301,12.645962732919301,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,11.992721802793799,12.645962732919301,0.6532409301255018,-0.2875035183694903,1.5939853786204938,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.6532409301255003,0.0,-0.6532409301255003,-1.59398537862049,0.2875035183694895,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.2331825562340191,0.0,-0.2331825562340191,-0.5968878960424251,0.13052278357438687,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,6.245406029810386,4.470371490087318,-1.7750345397230685,-4.458369613185263,0.9083005337391261,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,89.85248018852019,44.82848966864471,-45.023990519875476,-50.26266070457265,-39.7853203351783,NO
STAGE6_TO_A1,S6->A1,4,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,79.61197091943572,44.87817229645754,-34.73379862297825,-41.118659248286725,-28.348937997669776,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,16.230658397665884,10.343662486078992,-5.886995911586891,-7.549682318960448,-4.224309504213334,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,3.9644919417392113,3.9644919417392113,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,3.6987527767830954,3.9644919417392113,0.2657391649561157,-0.07649872655717327,0.6079770564694047,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.2657391649561157,0.0,-0.2657391649561157,-0.6079770564694047,0.07649872655717327,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,5.91226719717902,0.4069633398143132,-5.505303857364707,-9.728237567654508,-1.2823701470749054,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.25360233377470304,2.613054274527303,2.3594519407526,-0.8724324430608461,5.591336324566045,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,60.82836585876462,23.877098973578825,-36.951266885185795,-46.28035284776697,-27.62218092260462,NO
STAGE6_TO_A1,S6->A1,4,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,42.6377953744775,19.704019363952,-22.933776010525506,-29.204448039831725,-16.663103981219287,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,23.399999999999988,21.09545454545454,-2.304545454545453,-3.1936331900085775,-1.4154577190823283,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,7.561272379628015,7.561272379628015,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,6.706359582373453,7.561272379628015,0.8549127972545623,0.01871653674874396,1.6911090577603805,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.8549127972545623,0.0,-0.8549127972545623,-1.6911090577603805,-0.01871653674874396,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,1.1284948242540214,3.7110940482339485,2.582599223979927,-2.8751034051450173,8.040301853104872,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.0,0.3878232829650464,0.3878232829650464,-0.2912176819984089,1.0668642479285018,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,81.59118867913556,56.83190873109653,-24.759279948039026,-35.33521371116932,-14.183346184908737,NO
STAGE6_TO_A1,S6->A1,4,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,63.76905343725505,39.97445580000117,-23.794597637253904,-34.021697450723345,-13.567497823784464,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,16.943762615050392,5.672727272727272,-11.271035342323122,-15.624090345562477,-6.917980339083767,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,22.47291807718351,22.47291807718351,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,22.47291807718351,22.47291807718351,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,1.6917013747508474,1.2017604166278788,-0.4899409581229687,-3.333946658944762,2.3540647426988244,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.2498512136622718,0.0,-0.2498512136622718,-0.7587814816749273,0.2590790543503837,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,149.21825978332896,79.73544614398367,-69.48281363934532,-84.06270145344672,-54.90292582524393,NO
STAGE6_TO_A1,S6->A1,5,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,153.3055650843735,95.333876531812,-57.97168855256151,-68.93171737146024,-47.011659733662775,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,2.5947948083351973,3.7818181818181817,1.187023373482985,-0.6293912481344808,3.003437995100451,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,14.658385093167693,14.658385093167693,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,14.658385093167693,14.658385093167693,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,18.696496761301113,2.6709566019201962,-16.02554015938091,-22.976107570461544,-9.074972748300274,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.0,4.509708037634842,4.509708037634842,1.4591594364205336,7.56025663884915,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,96.48538666498878,32.113171321580545,-64.37221534340827,-71.03623719469402,-57.70819349212251,NO
STAGE6_TO_A1,S6->A1,5,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,89.85248018852019,44.82848966864471,-45.023990519875476,-50.26266070457265,-39.7853203351783,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,0.9895583930649999,1.8223931496896142,0.8328347566246144,-0.0964363097168266,1.7621058229660553,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,9.074722054641036,9.074722054641036,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,9.074722054641036,9.074722054641036,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.0,4.509708037634842,4.509708037634842,1.4591594364205336,7.56025663884915,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,20.39043869183423,2.4769746054971815,-17.913464086337047,-26.20131733052432,-9.625610842149774,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,32.352763505354346,18.657503500765053,-13.6952600045893,-23.514305428160597,-3.876214581018006,NO
STAGE6_TO_A1,S6->A1,5,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,60.82836585876462,23.877098973578825,-36.951266885185795,-46.28035284776697,-27.62218092260462,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,5.677917046067875,2.9726487064389087,-2.705268339628965,-3.799479930771416,-1.6110567484865141,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,13.286980705718802,13.286980705718802,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,13.286980705718802,13.286980705718802,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.25209176944454303,0.05603204115103545,-0.1960597282935076,-0.7255553533008203,0.33343589671380514,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.0,1.4517744542019302,1.4517744542019302,-0.61942841548227,3.5229773238861304,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,74.23421678892922,45.121834318765856,-29.112382470163396,-39.840135024832506,-18.384629915494287,NO
STAGE6_TO_A1,S6->A1,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,81.59118867913556,56.83190873109653,-24.759279948039026,-35.33521371116932,-14.183346184908737,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,12.105141024747752,9.077664496325044,-3.0274765284227048,-5.575730066863365,-0.47922298998204527,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,17.687880839539606,17.687880839539606,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,17.687880839539606,17.687880839539606,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,0.14241459334227694,0.0,-0.14241459334227694,-0.3821240873310263,0.09729490064647245,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,0.0,0.1223365424534206,0.1223365424534206,-0.12685483999357391,0.3715279249004151,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,143.77793456187925,71.00289325831568,-72.77504130356357,-87.10017193694539,-58.44991067018175,NO
STAGE6_TO_A1,S6->A1,6,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,149.21825978332896,79.73544614398367,-69.48281363934532,-84.06270145344672,-54.90292582524393,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,1.8444531212399489,3.0287420372630462,1.1842889160230956,0.36891723924503583,1.9996605928011553,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,8.695652173913036,8.695652173913036,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,8.695652173913036,8.695652173913036,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,3.562440078615129,0.4487555945811352,-3.113684484033994,-5.464699099320564,-0.7626698687474245,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,10.410959102925913,5.541790729976302,-4.869168372949607,-10.539746837160159,0.8014100912609443,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,82.78566858800492,21.353226049535383,-61.432442538469566,-67.45022706233094,-55.414658014608186,NO
STAGE6_TO_A1,S6->A1,6,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,33,96.48538666498878,32.113171321580545,-64.37221534340827,-71.03623719469402,-57.70819349212251,NO
STAGE6_TO_A1,S6->A1,6,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,33,0.9974175957628509,2.5262947026295586,1.5288771068667069,0.7540630027698811,2.3036912109635326,NO
STAGE6_TO_A1,S6->A1,6,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,33,9.960786003619752,9.960786003619752,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,33,9.960786003619752,9.960786003619752,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,33,0.0,0.0,0.0,0.0,0.0,NO
STAGE6_TO_A1,S6->A1,6,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,33,4.46864465720024,5.447790641045322,0.9791459838450832,-2.140428600997786,4.098720568687953,NO
STAGE6_TO_A1,S6->A1,6,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,33,6.857282178995019,0.0691756569180109,-6.7881065220770065,-9.602582445172928,-3.9736305989810843,NO
STAGE6_TO_A1,S6->A1,6,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,33,21.000757575702675,16.601627183902167,-4.399130391800502,-12.377100196401386,3.5788394128003835,NO
