complexity_label,initial_state_id,scenario_index,path_id,site_id,T_representative,T_min,T_max,range_width,multiple_optimum_flag
complex,30,1404,1404,4,16.3652728909205,16.3652728909205,16.3652728959205,5.00004659897968e-09,0
complex,30,1405,1405,1,45.8227640945913,45.8227640945862,45.8227640996192,5.03298736020952e-09,0
complex,30,1405,1405,2,200,199.999999999995,200,5.08748598804232e-12,0
complex,30,1405,1405,3,100,99.9999999999949,100,5.11590769747272e-12,0
complex,30,1405,1405,4,58.9149824073266,58.9149824073266,58.9149824123597,5.03308683619252e-09,0
complex,30,1406,1406,1,186.56411095655,186.564110948584,186.564110961568,1.29842305796046e-08,0
complex,30,1406,1406,2,85.9176827528571,85.9176826728341,85.9176827526023,7.976821336797e-08,0
complex,30,1406,1406,3,99.8281645591468,99.8281645592557,99.82816464262,8.33642417319425e-08,0
complex,30,1406,1406,4,101.464691923738,101.464691922777,101.464691928748,5.97107430166943e-09,0
complex,30,1407,1407,1,152.197037885607,152.197037885159,152.197037890612,5.45281864106073e-09,0
complex,30,1407,1407,2,76.0985190050433,76.0985189389752,76.098519005035,6.6059783421224e-08,0
complex,30,1407,1407,3,34.3670730087035,34.3670730087528,34.3670730759475,6.71947404384809e-08,0
complex,30,1407,1407,4,130.922183127404,130.922183126491,130.922183132408,5.91634830016119e-09,0
complex,30,1408,1408,1,0,0,4.99999686098818e-09,4.99999686098818e-09,0
complex,30,1408,1408,2,3.27305462275651,3.27305457590772,3.27305462275649,4.68487719729183e-08,0
complex,30,1408,1408,3,11.4556909790764,11.4556909790764,11.4556910286478,4.95713994297375e-08,0
complex,30,1408,1408,4,0,0,5.00000130188027e-09,5.00000130188027e-09,0
complex,30,1409,1409,1,204.565911153662,204.565911133979,204.565911153662,1.96833127574791e-08,0
complex,30,1409,1409,2,66.2793552082481,66.2793551918978,66.2793552445163,5.26185743865426e-08,0
complex,30,1409,1409,3,99.8281646346453,99.828164598369,99.8281646509949,5.26258929767209e-08,0
complex,30,1409,1409,4,140.741346844865,140.741346844858,140.741346866956,2.20979643472674e-08,0
complex,30,1410,1410,1,136.377274094009,136.377274084264,136.377274096045,1.17815375233477e-08,0
complex,30,1410,1410,2,120.830264841703,120.830264841701,120.830264851448,9.74696945377218e-09,0
complex,30,1410,1410,3,14.7287456018329,14.7287456018279,14.7287456068333,5.00535435321581e-09,0
complex,30,1410,1410,4,33.8215639745793,33.8215639735879,33.821563979579,5.99111160681787e-09,0
complex,30,1411,1411,1,111.283855658293,111.283855658288,111.283855663271,4.98248198255169e-09,0
complex,30,1411,1411,2,29.4574912036658,29.4574912036608,29.4574912086609,5.00012475868061e-09,0
complex,30,1411,1411,3,100,99.999999999995,100,5.03064256918151e-12,0
complex,30,1411,1411,4,68.7341461418819,68.7341461418819,68.7341461468677,4.98582153340976e-09,0
complex,30,1412,1412,1,102.010201085505,102.010201018271,102.010201085485,6.72137190349531e-08,0
complex,30,1412,1412,2,47.4592913836838,47.4592913827049,47.4592913886799,5.97503913013497e-09,0
complex,30,1412,1412,3,14.7287456018329,14.7287456018279,14.7287456068246,4.99672303533316e-09,0
complex,30,1412,1412,4,117.82996474926,117.829964749281,117.829964819658,7.03772684573778e-08,0
complex,30,1413,1413,1,81.8263644546273,81.8263644483399,81.8263644596272,1.12872839963529e-08,0
complex,30,1413,1413,2,25.3661730255066,25.3661729760495,25.3661730255066,4.94571885667483e-08,0
complex,30,1413,1413,3,33.2760548336429,33.2760548336445,33.2760548845024,5.08578992253206e-08,0
complex,30,1413,1413,4,46.9137822873196,46.9137822848483,46.9137822953195,1.04711830317683e-08,0
complex,30,1414,1414,1,201.292856558383,201.292856558378,201.292856563376,4.99753127769509e-09,0
complex,30,1414,1414,2,29.4574912036658,29.4574912036608,29.4574912086809,5.02014074754698e-09,0
complex,30,1414,1414,3,24.5479093363882,24.5479093363831,24.5479093414015,5.01831465271607e-09,0
complex,30,1414,1414,4,91.6455281891775,91.6455281891775,91.6455281941726,4.99505858897464e-09,0
complex,30,1415,1415,1,78.5533098764422,78.553309870155,78.5533098814426,1.12876108460114e-08,0
complex,30,1415,1415,2,76.0985189873755,76.0985189379182,76.0985189873748,4.94565455255724e-08,0
complex,30,1415,1415,3,99.8281645900731,99.8281645900739,99.8281646409324,5.08585884517743e-08,0
complex,30,1415,1415,4,140.741346861959,140.741346859488,140.741346869959,1.04716662008286e-08,0
complex,30,1416,1416,1,266.768949622973,266.768949619636,266.768949627241,7.60519469622523e-09,0
complex,30,1416,1416,2,32.7305457818509,32.7305457815371,32.7305457868517,5.31463228981011e-09,0
complex,30,1416,1416,3,9.81916373455527,9.81916373455027,9.81916373955934,5.00907759715119e-09,0
complex,30,1416,1416,4,149.999999999262,149.999999999261,150,7.38737071515061e-10,0
complex,30,1417,1417,1,104.192237405559,104.192237405554,104.192237410578,5.02426189541438e-09,0
complex,30,1417,1417,2,76.0985189437932,76.0985189420908,76.0985189478379,5.7470685987937e-09,0
complex,30,1417,1417,3,14.7287456018329,14.7287456018279,14.7287456068443,5.01642105632527e-09,0
complex,30,1417,1417,4,68.7341461408971,68.7341461408971,68.7341461468895,5.9924474271611e-09,0
complex,30,1418,1418,1,173.47189264381,173.47189263958,173.47189264881,9.23057541513117e-09,0
complex,30,1418,1418,2,40.9131822743302,40.9131822252332,40.9131822743276,4.90944671582838e-08,0
complex,30,1418,1418,3,78.0078007330614,78.0078007330683,78.007800785078,5.20096818945603e-08,0
complex,30,1418,1418,4,106.91978288738,106.919782883914,106.919782894682,1.07677493588199e-08,0
complex,30,1419,1419,1,172.395875951231,172.395875945979,172.395875956232,1.02529611467617e-08,0
complex,30,1419,1419,2,76.0985190122484,76.0985189390273,76.0985190122438,7.32164266992186e-08,0
complex,30,1419,1419,3,99.8281645652003,99.8281645652025,99.8281646398981,7.46955777231051e-08,0
complex,30,1419,1419,4,150,149.999999996651,150,3.3490152873128e-09,0
complex,30,1420,1420,1,291.690532695198,291.690532664162,291.690532695198,3.10358814203937e-08,0
complex,30,1420,1420,2,66.2793552082481,66.2793552060052,66.2793552337171,2.77119056590891e-08,0
complex,30,1420,1420,3,100,99.9999999951516,100,4.84841677916847e-09,0
complex,30,1420,1420,4,149.999999994435,149.999999994434,150,5.56553914066171e-09,0
complex,30,1421,1421,1,152.197037885607,152.197037885602,152.197037890621,5.01907493344333e-09,0
complex,30,1421,1421,2,19.6383274691105,19.6383274691055,19.6383274741329,5.02737407259701e-09,0
complex,30,1421,1421,3,100,99.9999999999949,100,5.07327513332712e-12,0
complex,30,1421,1421,4,58.9149824073266,58.9149824073266,58.9149824123397,5.01304953104409e-09,0
complex,30,1422,1422,1,155.212339417666,155.212339412066,155.212339420765,8.69934524416749e-09,0
complex,30,1422,1422,2,134.195237705589,134.195237701906,134.1952377106,8.69385985424742e-09,0
complex,30,1422,1422,3,14.7287456018329,14.7287456018279,14.7287456068475,5.01960606413832e-09,0
complex,30,1422,1422,4,149.999999998094,149.999999998098,150,1.90226501217694e-09,0
complex,30,1423,1423,1,42.5497095164062,42.5497095150976,42.5497095221449,7.04728364553375e-09,0
complex,30,1423,1423,2,51.5506096517309,51.5506096044426,51.5506096517123,4.72697649911424e-08,0
complex,30,1423,1423,3,59.4604914583801,59.4604914583828,59.4604915086975,5.03147248309688e-08,0
complex,30,1423,1423,4,121.103019392848,121.103019391505,121.103019422497,3.09919983010332e-08,0
complex,30,1424,1424,1,164.198238005619,164.198238001456,164.198238010619,9.16287490326795e-09,0
complex,30,1424,1424,2,165.016501719921,165.016501645605,165.016501720003,7.43979171602405e-08,0
complex,30,1424,1424,3,56.1874368557547,56.1874368558113,56.187436930515,7.47037915971305e-08,0
complex,30,1424,1424,4,24.5479093363882,24.5479093363832,24.5479093413838,5.00061148045461e-09,0
complex,30,1425,1425,1,211.112020292938,211.112020291376,211.112020297938,6.56220322525769e-09,0
complex,30,1425,1425,2,131.740446772858,131.740446770864,131.740446776947,6.08292793913279e-09,0
complex,30,1425,1425,3,24.5479093363882,24.5479093363832,24.5479093413833,5.00010344239854e-09,0
complex,30,1425,1425,4,130.922183126496,130.922183126499,130.922183132412,5.91344928579929e-09,0
complex,30,1426,1426,1,63.8245642768379,63.8245642694944,63.8245642796092,1.01148600606393e-08,0
complex,30,1426,1426,2,0,0,4.99991159585988e-09,4.99991159585988e-09,0
complex,30,1426,1426,3,8.18263644546273,8.18263644336831,8.18263645046261,7.09429670564532e-09,0
complex,30,1426,1426,4,46.913782285091,46.913782285091,46.9137822924345,7.34353022835421e-09,0
complex,30,1427,1427,1,52.3688732523386,52.3688732487294,52.3688732559614,7.23199633512195e-09,0
complex,30,1427,1427,2,0,0,5.00001817727025e-09,5.00001817727025e-09,0
complex,30,1427,1427,3,0,0,4.99989027957781e-09,4.99989027957781e-09,0
complex,30,1427,1427,4,130.922183126027,130.922183125814,130.922183132404,6.58940280118259e-09,0
complex,30,1428,1428,1,134.755748307414,134.755748144436,134.755748307414,1.62978011530868e-07,0
complex,30,1428,1428,2,128.467392193765,128.467392192262,128.467392351426,1.59164045498983e-07,0
complex,30,1428,1428,3,14.7287456018329,14.7287456018279,14.7287456068329,5.00504171441207e-09,0
complex,30,1428,1428,4,149.999999994688,149.999999994689,150,5.31093746758415e-09,0
complex,30,1429,1429,1,76.9167825873496,76.9167825873446,76.9167825923287,4.98407359827979e-09,0
complex,30,1429,1429,2,19.6383274691105,19.6383274691056,19.6383274740874,4.98185315223054e-09,0
complex,30,1429,1429,3,24.5479093363882,24.5479093363832,24.5479093413669,4.98372543233927e-09,0
complex,30,1429,1429,4,149.999999999995,149.999999999995,150,5.03064256918151e-12,0
complex,30,1430,1430,1,0,0,5e-09,5e-09,0
complex,30,1430,1430,2,0,0,5e-09,5e-09,0
complex,30,1430,1430,3,0,0,5e-09,5e-09,0
complex,30,1430,1430,4,0,0,5e-09,5e-09,0
complex,30,1431,1431,1,119.466492103756,119.466492103751,119.466492108778,5.027175120631e-09,0
complex,30,1431,1431,2,67.097618922421,67.0976188492213,67.0976189220855,7.28642106651023e-08,0
complex,30,1431,1431,3,97.6461281795619,97.6461281797471,97.646128255793,7.60459641924172e-08,0
complex,30,1431,1431,4,81.8263644546273,81.8263644480231,81.8263644596408,1.16177005793361e-08,0
complex,30,1432,1432,1,140.741346861959,140.741346852913,140.741346866957,1.40441329676833e-08,0
complex,30,1432,1432,2,5.31048947038926e-08,0,5.31049437674291e-08,5.31049437674291e-08,0
complex,30,1432,1432,3,14.728745548728,14.728745548728,14.7287456068298,5.81017971512665e-08,0
complex,30,1432,1432,4,46.9137822873196,46.9137822854433,46.9137822963633,1.09199191911102e-08,0
complex,30,1433,1433,1,0,0,5e-09,5e-09,0
complex,30,1433,1433,2,0,0,5e-09,5e-09,0
complex,30,1433,1433,3,0,0,5e-09,5e-09,0
complex,30,1433,1433,4,0,0,5e-09,5e-09,0
complex,30,1434,1434,1,73.6437280138356,73.643728004559,73.6437280141652,9.60615409439924e-09,0
complex,30,1434,1434,2,76.0985189428034,76.0985189417067,76.0985189478037,6.09698247444612e-09,0
complex,30,1434,1434,3,99.8281646299742,99.8281646299744,99.8281646396456,9.6712682307043e-09,0
complex,30,1434,1434,4,140.741346861959,140.741346859487,140.741346866959,7.47161266190233e-09,0
complex,30,1435,1435,1,255.298257098437,255.298257093696,255.298257103437,9.74114300333895e-09,0
complex,30,1435,1435,2,76.0985190089745,76.0985189393125,76.0985190089741,6.96616240247749e-08,0
complex,30,1435,1435,3,99.8281645684741,99.8281645684828,99.8281646396453,7.1162503445521e-08,0
complex,30,1435,1435,4,130.922183127404,130.922183123517,130.922183132404,8.88684326127986e-09,0
complex,30,1436,1436,1,276.573111883854,276.573111853885,276.573111883835,2.99500584333146e-08,0
complex,30,1436,1436,2,142.120121075806,142.120121075824,142.120121108958,3.31332614678104e-08,0
complex,30,1436,1436,3,24.5479093363882,24.5479093363832,24.5479093413893,5.00612884479779e-09,0
complex,30,1436,1436,4,150,149.999999994072,150,5.92774540564278e-09,0
complex,30,1437,1437,1,300,299.999999999995,300,5.22959453519434e-12,0
complex,30,1437,1437,2,29.4574912036658,29.4574912036608,29.4574912086591,4.99830576927707e-09,0
complex,30,1437,1437,3,24.5479093363882,24.5479093363832,24.5479093413796,4.99646546359145e-09,0
complex,30,1437,1437,4,24.5479093363832,24.5479093363832,24.5479093413796,4.99645125273673e-09,0
complex,30,1438,1438,1,6.54610915637018,6.54610915092794,6.54610916137013,1.0442196440863e-08,0
complex,30,1438,1438,2,50.7323460251057,50.7323459577938,50.7323460251055,6.73116602456503e-08,0
complex,30,1438,1438,3,22.9113819840588,22.911381984057,22.9113820522957,6.82386733785734e-08,0
complex,30,1438,1438,4,93.8275645746393,93.8275645724236,93.8275645800814,7.65776064781676e-09,0
complex,30,1439,1439,1,60.5515096964242,60.5515096964192,60.5515097013558,4.93660934353102e-09,0
complex,30,1439,1439,2,29.4574912036658,29.4574912036608,29.4574912086246,4.96373075975498e-09,0
complex,30,1439,1439,3,14.7287456018329,14.7287456018279,14.7287456067861,4.95815655199294e-09,0
complex,30,1439,1439,4,91.6455281891775,91.6455281891775,91.6455281942035,5.02600983054435e-09,0
complex,30,1440,1440,1,137.468292283774,137.468292283769,137.468292288801,5.031665750721e-09,0
complex,30,1440,1440,2,29.4574912036658,29.4574912036607,29.4574912086518,4.99111507679117e-09,0
complex,30,1440,1440,3,14.7287456018329,14.7287456018279,14.7287456068152,4.98728880415911e-09,0
complex,30,1440,1440,4,24.5479093363832,24.5479093363832,24.5479093413724,4.98916818969519e-09,0
complex,30,1441,1441,1,0,0,5e-09,5e-09,0
complex,30,1441,1441,2,0,0,5e-09,5e-09,0
complex,30,1441,1441,3,0,0,5e-09,5e-09,0
complex,30,1441,1441,4,0,0,5e-09,5e-09,0
complex,30,1442,1442,1,300,299.999999999995,300,5.17275111633353e-12,0
complex,30,1442,1442,2,29.4574912036658,29.4574912036608,29.4574912086173,4.95649032927759e-09,0
complex,30,1442,1442,3,100,99.9999999999949,100,5.05906427861191e-12,0
complex,30,1442,1442,4,149.999999999995,149.999999999995,150,5.08748598804232e-12,0
complex,30,1443,1443,1,52.3688732566217,52.3688732463565,52.3688732566218,1.02652819577997e-08,0
complex,30,1443,1443,2,13.0922183127404,13.0922183127354,13.0922183177403,5.00494401478591e-09,0
complex,30,1443,1443,3,100,99.9999999805999,100,1.9400147266424e-08,0
complex,30,1443,1443,4,102.929383841815,102.929383841815,102.929383866878,2.50622349540208e-08,0
complex,30,1444,1444,1,185.488094269195,185.488094262541,185.488094269195,6.65434640723106e-09,0
complex,30,1444,1444,2,49.0958186727764,49.0958186724018,49.0958186777825,5.3807127642358e-09,0
complex,30,1444,1444,3,24.5479093363882,24.5479093363832,24.5479093413924,5.00919838941627e-09,0
complex,30,1444,1444,4,149.999999994777,149.999999994785,150,5.21546894560743e-09,0
complex,30,1445,1445,1,54.005400540054,54.0054005360641,54.0054005450536,8.98957353001606e-09,0
complex,30,1445,1445,2,76.098518992687,76.0985189392514,76.0985189926811,5.34296589194128e-08,0
complex,30,1445,1445,3,99.8281645847616,99.828164584766,99.8281646396451,5.48790239918162e-08,0
complex,30,1445,1445,4,130.922183127404,130.922183125505,130.922183132403,6.89860257807595e-09,0
complex,30,1446,1446,1,91.6455281891825,91.6455281891775,91.6455281941708,4.9932395995711e-09,0
complex,30,1446,1446,2,200,199.999999999995,200,5.11590769747272e-12,0
complex,30,1446,1446,3,14.7287456018329,14.7287456018279,14.7287456068407,5.01276176123611e-09,0
complex,30,1446,1446,4,149.999999999995,149.999999999995,150,5.05906427861191e-12,0
complex,30,1447,1447,1,45.8227640945913,45.8227640945862,45.8227640996101,5.0239066240465e-09,0
complex,30,1447,1447,2,111.829364754657,111.829364754652,111.829364759678,5.02619457165565e-09,0
complex,30,1447,1447,3,14.7287456018329,14.7287456018279,14.7287456068498,5.02188335360643e-09,0
complex,30,1447,1447,4,149.999999999995,149.999999999995,150,5.08748598804232e-12,0
complex,30,1448,1448,1,219.294656738401,219.294656738396,219.294656743404,5.00844521411636e-09,0
complex,30,1448,1448,2,66.2793552298741,66.2793552073139,66.2793552298739,2.25600729208963e-08,0
complex,30,1448,1448,3,24.5479093363882,24.5479093363832,24.5479093413959,5.01275820852243e-09,0
complex,30,1448,1448,4,130.922183105778,130.922183105777,130.922183132407,2.66292943251756e-08,0
complex,30,1449,1449,1,216.021602160216,216.021602155227,216.021602165216,9.98892346615321e-09,0
complex,30,1449,1449,2,142.120121808155,142.120121098591,142.120121808266,7.09674736754096e-07,0
complex,30,1449,1449,3,24.5479093363882,24.5479093363832,24.5479093413878,5.00462249419797e-09,0
complex,30,1449,1449,4,149.999999294865,149.999999294826,150,7.05173931692116e-07,0
complex,30,1450,1450,1,137.468292283774,137.468292283769,137.468292288786,5.01719910062093e-09,0
complex,30,1450,1450,2,19.6383274691105,19.6383274691055,19.6383274741947,5.08928010845011e-09,0
complex,30,1450,1450,3,100,99.9999999999949,100,5.11590769747272e-12,0
complex,30,1450,1450,4,58.9149824073266,58.9149824073266,58.9149824124306,5.10402031750345e-09,0
complex,30,1451,1451,1,291.301857461233,291.301857454716,291.301857463957,9.24171672522789e-09,0
complex,30,1451,1451,2,151.37877424106,151.37877422447,151.378774246061,2.15910063161573e-08,0
complex,30,1451,1451,3,24.5479093363882,24.5479093363832,24.5479093413875,5.0043666988131e-09,0
complex,30,1451,1451,4,140.741346859199,140.741346859199,140.741346878549,1.93496418887662e-08,0
complex,30,1452,1452,1,287.599214471637,287.599214466896,287.599214471901,5.0048356570187e-09,0
complex,30,1452,1452,2,39.2766549382211,39.2766549382161,39.2766549432212,5.00507724154886e-09,0
complex,30,1452,1452,3,100,99.9999999953047,100,4.69533745217632e-09,0
complex,30,1452,1452,4,149.999999995264,149.999999995264,150,4.73568206871278e-09,0
complex,30,1453,1453,1,111.283855658293,111.283855658288,111.283855663298,5.00973840189545e-09,0
complex,30,1453,1453,2,61.4706925996819,61.4706925232648,61.4706925997216,7.64568639510799e-08,0
complex,30,1453,1453,3,99.999999924116,99.9999999242043,100,7.57957110408825e-08,0
complex,30,1453,1453,4,95.4640918637318,95.4640918627187,95.464091868731,6.01225735863409e-09,0
complex,30,1454,1454,1,137.468292283774,137.468292283769,137.468292288737,4.96805796501576e-09,0
complex,30,1454,1454,2,78.3814745703304,78.3814745110824,78.3814745703309,5.92485775996465e-08,0
complex,30,1454,1454,3,99.9999999407571,99.9999999410535,100,5.89464974609655e-08,0
complex,30,1454,1454,4,57.2784551182391,57.2784551182341,57.2784551232471,5.01302821476202e-09,0
complex,30,1455,1455,1,188.200638245643,188.200638245638,188.200638250575,4.93741936224978e-09,0
complex,30,1455,1455,2,172.653628999264,172.653628999259,172.65362900418,4.92184426548192e-09,0
complex,30,1455,1455,3,24.5479093363882,24.5479093363832,24.5479093413269,4.94365792746976e-09,0
complex,30,1455,1455,4,57.2784551182341,57.2784551182341,57.2784551231707,4.93656671096687e-09,0
complex,30,1456,1456,1,274.936584569683,274.936584562128,274.936584572546,1.04185460259032e-08,0
complex,30,1456,1456,2,161.197937975616,161.197937936994,161.197937980614,4.36203890785691e-08,0
complex,30,1456,1456,3,14.7287456018329,14.7287456018279,14.7287456068311,5.00316410523283e-09,0
complex,30,1456,1456,4,140.741346859824,140.741346859824,140.741346900578,4.07538607305469e-08,0
complex,30,1457,1457,1,222.022202220222,222.022202220217,222.022202225231,5.01438535138732e-09,0
complex,30,1457,1457,2,76.6590295399982,76.6590295393124,76.6590295443351,5.02267027968628e-09,0
complex,30,1457,1457,3,67.0976188527944,67.0976188527893,67.097618857817,5.02771513311018e-09,0
complex,30,1457,1457,4,149.999999999319,149.999999999319,150,6.80586254020454e-10,0
complex,30,1458,1458,1,103.10121921283,103.101219205752,103.101219217833,1.20811165515988e-08,0
complex,30,1458,1458,2,93.1102201609972,93.1102200877944,93.1102201609739,7.31794926878138e-08,0
complex,30,1458,1458,3,99.9999999519232,99.9999999513095,100,4.86904951912948e-08,0
complex,30,1458,1458,4,123.557810326487,123.557810324812,123.557810351604,2.67920512442288e-08,0
complex,30,1459,1459,1,137.468292283774,137.468292283769,137.46829228876,4.99176167068072e-09,0
complex,30,1459,1459,2,29.4574912036658,29.4574912036608,29.4574912086118,4.95104757192166e-09,0
complex,30,1459,1459,3,14.7287456018329,14.728745601828,14.7287456067734,4.94540941531341e-09,0
complex,30,1459,1459,4,111.283855658288,111.283855658288,111.283855663309,5.02069497088087e-09,0
complex,30,1460,1460,1,270.587513302352,270.587513296779,270.587513302352,5.5730993153702e-09,0
complex,30,1460,1460,2,29.4574912036658,29.4574912036608,29.4574912086707,5.00984853601949e-09,0
complex,30,1460,1460,3,78.5533098764422,78.5533098764371,78.553309881447,5.00995156471618e-09,0
complex,30,1460,1460,4,149.999999994432,149.999999994432,150,5.56798340767273e-09,0
complex,30,1461,1461,1,291.301857458473,291.301857452709,291.301857463504,1.0794337867992e-08,0
complex,30,1461,1461,2,76.0985190075506,76.0985189388393,76.098519007551,6.87117278630467e-08,0
complex,30,1461,1461,3,99.8281645698981,99.8281645698932,99.8281646404094,7.05161369296547e-08,0
complex,30,1461,1461,4,140.741346861959,140.741346856929,140.741346866959,1.00298791494424e-08,0
complex,30,1462,1462,1,300,299.999999999995,300,5.11590769747272e-12,0
complex,30,1462,1462,2,39.2766549382211,39.276654938216,39.2766549432754,5.05934849570622e-09,0
complex,30,1462,1462,3,14.7287456018329,14.7287456018279,14.7287456068834,5.05555952656778e-09,0
complex,30,1462,1462,4,149.999999999995,149.999999999995,150,5.08748598804232e-12,0
complex,30,1463,1463,1,212.748547582031,212.748547582026,212.748547586965,4.93935203849105e-09,0
complex,30,1463,1463,2,19.6383274691105,19.6383274691056,19.6383274740401,4.93451324246053e-09,0
complex,30,1463,1463,3,24.5479093363882,24.5479093363832,24.5479093413196,4.93636775900086e-09,0
complex,30,1463,1463,4,149.999999999995,149.999999999995,150,5.00222085975111e-12,0
complex,30,1464,1464,1,32.7305457818509,32.730545779766,32.7305457868517,7.0857524292478e-09,0
complex,30,1464,1464,2,22.0931184779719,22.0931184005855,22.0931184779843,7.73987771651719e-08,0
complex,30,1464,1464,3,11.4556909484253,11.4556909484253,11.4556910286481,8.02228523610893e-08,0
complex,30,1464,1464,4,3.27305457818509,3.27305457717245,3.2730545831857,6.01325744753467e-09,0
complex,30,1465,1465,1,122.739546681941,122.739546680181,122.739546686941,6.76075728733849e-09,0
complex,30,1465,1465,2,42.5497095305274,42.5497095159284,42.5497095305274,1.45990028954657e-08,0
complex,30,1465,1465,3,14.7287456018329,14.7287456018279,14.7287456068334,5.00552488347239e-09,0
complex,30,1465,1465,4,147.287456004208,147.287456004208,147.28745602333,1.91216145140061e-08,0
complex,30,1466,1466,1,158.197637961297,158.19763793498,158.197637961311,2.63311505932506e-08,0
complex,30,1466,1466,2,123.830564858985,123.830564858969,123.830564885302,2.63338506556465e-08,0
complex,30,1466,1466,3,9.81916373455527,9.81916373455027,9.81916373955148,5.00121544178e-09,0
complex,30,1466,1466,4,93.8275645746393,93.8275645734982,93.8275645796352,6.13701445217885e-09,0
complex,30,1467,1467,1,114.556910236478,114.556910228105,114.556910241475,1.33708937255506e-08,0
complex,30,1467,1467,2,47.4592914350305,47.4592913808858,47.4592914350661,5.4180361530598e-08,0
complex,30,1467,1467,3,59.4604914523491,59.4604914523442,59.460491512072,5.97277889369252e-08,0
complex,30,1467,1467,4,32.1850366854867,32.1850366846835,32.1850366904829,5.79934322786357e-09,0
complex,30,1468,1468,1,164.743747101983,164.743747101978,164.743747106981,5.00284613735857e-09,0
complex,30,1468,1468,2,72.5527098240611,72.5527098108793,72.5527098240611,1.31817756710007e-08,0
complex,30,1468,1468,3,9.81916373455527,9.81916373455027,9.8191637395521,5.00182473217592e-09,0
complex,30,1468,1468,4,135.286255890692,135.286255890692,135.286255903874,1.31818751469837e-08,0
complex,30,1469,1469,1,39.2766549382211,39.2766549313572,39.2766549432209,1.18637117907383e-08,0
complex,30,1469,1469,2,57.0207021117057,57.020702050919,57.0207021117055,6.0786462086071e-08,0
complex,30,1469,1469,3,99.8281645931466,99.8281645931473,99.8281646539353,6.07880394909444e-08,0
complex,30,1469,1469,4,150,149.999999998168,150,1.83209181159327e-09,0
complex,30,1470,1470,1,258.31355862859,258.31355862423,258.31355863359,9.36012156671495e-09,0
complex,30,1470,1470,2,39.1048196421274,39.1048195721491,39.1048196421246,6.9975527594579e-08,0
complex,30,1470,1470,3,99.999999930739,99.9999999307291,100,6.9270868152671e-08,0
complex,30,1470,1470,4,150,149.999999999516,150,4.83709072796046e-10,0
complex,30,1471,1471,1,224.20423860788,224.204238601434,224.204238610679,9.24501364352182e-09,0
complex,30,1471,1471,2,132.831464964678,132.831464948062,132.831464969678,2.16156479382335e-08,0
complex,30,1471,1471,3,14.7287456018329,14.7287456018279,14.7287456068331,5.00515540124979e-09,0
complex,30,1471,1471,4,93.827564572438,93.8275645724381,93.8275645912546,1.8816493252416e-08,0
complex,30,1472,1472,1,172.380874480225,172.380874449191,172.380874480225,3.10345456000505e-08,0
complex,30,1472,1472,2,29.4574912036658,29.4574912036608,29.4574912086609,5.00011765325326e-09,0
complex,30,1472,1472,3,14.7287456018329,14.7287456018279,14.7287456068007,4.97272267807602e-09,0
complex,30,1472,1472,4,138.286555899176,138.286555899176,138.286555933286,3.41094619216165e-08,0
complex,30,1473,1473,1,174.562910836538,174.562910830244,174.562910841543,1.12987095235439e-08,0
complex,30,1473,1473,2,50.7323460064566,50.7323459569826,50.732346006478,4.94954264240732e-08,0
complex,30,1473,1473,3,66.5521097118425,66.5521097118559,66.5521097627192,5.08632780338303e-08,0
complex,30,1473,1473,4,93.8275645746393,93.8275645721663,93.8275645826421,1.0475787348696e-08,0
complex,30,1474,1474,1,152.197037885607,152.197037884097,152.197037890607,6.5100493884529e-09,0
complex,30,1474,1474,2,109.389575322713,109.389575318728,109.389575326168,7.44039141409303e-09,0
complex,30,1474,1474,3,14.7287456018329,14.7287456018279,14.728745606833,5.00505592526679e-09,0
complex,30,1474,1474,4,149.999999998455,149.999999998456,150,1.54440726873872e-09,0
complex,30,1475,1475,1,113.480893574616,113.480893535843,113.480893574587,3.87436216442438e-08,0
complex,30,1475,1475,2,161.197937944899,161.197937944914,161.197937983663,3.87495902032242e-08,0
complex,30,1475,1475,3,14.7287456018329,14.7287456018279,14.7287456068329,5.00500263456161e-09,0
complex,30,1475,1475,4,150,149.999999999239,150,7.60792318033054e-10,0
complex,30,1476,1476,1,58.9149824073316,58.9149824051461,58.9149824123315,7.18544157507495e-09,0
complex,30,1476,1476,2,76.0985190011625,76.0985189383406,76.0985190011657,6.28250802492403e-08,0
complex,30,1476,1476,3,34.3670730125843,34.3670730125844,34.3670730759434,6.33589039011895e-08,0
complex,30,1476,1476,4,0,0,4.99989027957781e-09,4.99989027957781e-09,0
complex,30,1477,1477,1,281.224940676146,281.224940675881,281.224940680883,5.00278929393971e-09,0
complex,30,1477,1477,2,29.4574912036658,29.4574912036608,29.4574912086616,5.00075714171544e-09,0
complex,30,1477,1477,3,24.5479093363882,24.5479093363832,24.5479093413839,5.00072516729233e-09,0
complex,30,1477,1477,4,149.99999999974,149.99999999974,150,2.60371280091931e-10,0
complex,30,1478,1478,1,97.1006191528244,97.1006191494137,97.10061915855,9.13625797238637e-09,0
complex,30,1478,1478,2,44.1862368443503,44.186236801162,44.1862368443497,4.31877111850554e-08,0
complex,30,1478,1478,3,44.7317458630113,44.7317458630108,44.7317459068631,4.3852345754658e-08,0
complex,30,1478,1478,4,93.8275645746393,93.8275645721999,93.827564603735,3.15350519031199e-08,0
complex,30,1479,1479,1,0,0,5.00000041370185e-09,5.00000041370185e-09,0
