arm,transition_group,stage,global_hour,path_count,site1_H2_production_kg_mean,site1_P_EL_kW_mean,site1_end_inventory_kg_mean,site1_inventory_before_HTT_kg_mean,site1_HTT_in_kg_mean,site1_HTT_out_kg_mean,site1_ordinary_shortage_kg_mean,site1_electrolyzer_capacity_binding_mean,site1_storage_capacity_binding_mean,site2_H2_production_kg_mean,site2_P_EL_kW_mean,site2_end_inventory_kg_mean,site2_inventory_before_HTT_kg_mean,site2_HTT_in_kg_mean,site2_HTT_out_kg_mean,site2_ordinary_shortage_kg_mean,site2_electrolyzer_capacity_binding_mean,site2_storage_capacity_binding_mean,site3_H2_production_kg_mean,site3_P_EL_kW_mean,site3_end_inventory_kg_mean,site3_inventory_before_HTT_kg_mean,site3_HTT_in_kg_mean,site3_HTT_out_kg_mean,site3_ordinary_shortage_kg_mean,site3_electrolyzer_capacity_binding_mean,site3_storage_capacity_binding_mean,site4_H2_production_kg_mean,site4_P_EL_kW_mean,site4_end_inventory_kg_mean,site4_inventory_before_HTT_kg_mean,site4_HTT_in_kg_mean,site4_HTT_out_kg_mean,site4_ordinary_shortage_kg_mean,site4_electrolyzer_capacity_binding_mean,site4_storage_capacity_binding_mean
B0001,PERSISTENT_ADEQUATE,6,46,416,1.1239956165989138,57.640800851226274,77.91533862110985,77.8947914057225,0.02054721538735005,0.0,0.02909190927555855,0.1778846153846154,0.0,0.5890347372961515,30.206909604930825,36.83325348548043,36.922737071014794,0.0,0.0894835855343694,0.0067188246536072594,0.13942307692307693,0.0,0.20118849169361466,10.317358548390498,18.389553402276256,18.32895609828955,0.07626427973407449,0.015666975747365555,0.012865538753240214,0.026442307692307692,0.0,0.5920514035894677,30.36161044048553,43.96401088638023,43.955671820219926,0.013219305800294904,0.004880239639984495,0.012409913222532716,0.15865384615384615,0.0
B0001,PERSISTENT_ADEQUATE,6,47,416,3.4934163405159637,179.1495559238959,81.07544455719015,80.9578303678546,0.11761418933554325,0.0,0.014545954637779275,0.4855769230769231,0.0,0.7279873142015514,37.33268277956674,37.136621919671285,37.25740061812437,0.1072738398314607,0.22805253828453806,0.0067188246536072594,0.15865384615384615,0.0,0.5013977211179256,25.712703647073006,18.613287445049195,18.5030789550557,0.1284458136357588,0.018237323642265935,0.008577025835493484,0.09134615384615384,0.0,1.9294776616579115,98.94757239271341,45.53260543306475,45.6396494139407,0.0,0.10704398087595873,0.0068943962347404126,0.40384615384615385,0.0
B0001,PERSISTENT_ADEQUATE,6,48,416,4.146814685657864,212.6571633670709,84.83665074829761,84.77133464907703,0.15269710370116912,0.08738100448058007,0.014545954637779275,0.7043269230769231,0.0,1.931878192677924,99.07067654758617,37.880949746996436,38.46081974923424,0.0760431972811813,0.6559131995190002,0.013437649307214519,0.45913461538461536,0.0,1.7381250000000013,89.13461538461539,20.666652721070452,20.157476360879993,0.5399994201442643,0.030823059953802686,0.0042885129177467314,0.7427884615384616,0.0,2.587652731016218,132.70014005211374,47.871796572810226,47.86641902998345,0.0904296548139799,0.08505211198721153,0.0068943962347404126,0.7019230769230769,0.0
B0001,PERSISTENT_FAILURE,1,1,427,5.8499999999999535,300.0,62.96361594805141,62.96361594805141,0.0,0.0,0.0,1.0,0.0,3.9000000000000257,200.0,53.89757893241395,53.89757893241395,0.0,0.0,0.0,1.0,0.0,2.34000000000001,120.0,27.40390884522261,27.40390884522261,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,36.15836378557869,36.15836378557869,0.0,0.0,0.0,1.0,0.0
B0001,PERSISTENT_FAILURE,1,2,427,5.8499999999999535,300.0,68.3481453996428,68.3481453996428,0.0,0.0,0.0,1.0,0.0,3.9000000000000257,200.0,57.48701992620288,57.48701992620288,0.0,0.0,0.0,1.0,0.0,2.34000000000001,120.0,29.34745965104832,29.34745965104832,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,39.55388025524701,39.55388025524701,0.0,0.0,0.0,1.0,0.0
B0001,PERSISTENT_FAILURE,1,3,427,5.8499999999999535,300.0,73.73267485123418,73.73267485123418,0.0,0.0,0.0,1.0,0.0,3.9000000000000257,200.0,61.076460919990765,61.076460919990765,0.0,0.0,0.0,1.0,0.0,2.34000000000001,120.0,31.489235053961345,31.489235053961345,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,42.94939672491463,42.94939672491463,0.0,0.0,0.0,1.0,0.0
B0001,PERSISTENT_FAILURE,1,4,427,5.8499999999999535,300.0,79.11720430282446,79.11720430282446,0.0,0.0,0.0,1.0,0.0,3.9000000000000257,200.0,64.35534290756908,64.35534290756908,0.0,0.0,0.0,1.0,0.0,2.34000000000001,120.0,33.631010456874684,33.631010456874684,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,46.3449131945829,46.3449131945829,0.0,0.0,0.0,1.0,0.0
B0001,PERSISTENT_FAILURE,1,5,427,5.8499999999999535,300.0,84.0362632060066,84.0362632060066,0.0,0.0,0.0,1.0,0.0,3.9000000000000257,200.0,67.0131068827247,67.0131068827247,0.0,0.0,0.0,1.0,0.0,2.34000000000001,120.0,35.77278585978781,35.77278585978781,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,49.47969613391872,49.47969613391872,0.0,0.0,0.0,1.0,0.0
B0001,PERSISTENT_FAILURE,1,6,427,5.8499999999999535,300.0,88.02438101237183,88.02438101237183,0.0,0.0,0.0,1.0,0.0,3.9000000000000257,200.0,67.88205098210248,67.88205098210248,0.0,0.0,0.0,1.0,0.0,2.34000000000001,120.0,37.71633666561355,37.71633666561355,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,52.09301201259097,52.09301201259097,0.0,0.0,0.0,1.0,0.0
B0001,PERSISTENT_FAILURE,1,7,427,5.8499999999999535,300.0,89.55481432313556,89.55481432313556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.09323110632633,64.09323110632633,0.0,0.0,0.0,0.0,0.0,2.34000000000001,120.0,39.263438277266246,39.263438277266246,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,53.66339376993452,53.66339376993452,0.0,0.0,0.0,1.0,0.0
B0001,PERSISTENT_FAILURE,1,8,427,5.8499999999999535,300.0,90.0053559615919,90.0053559615919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.06217520570521,61.06217520570521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67764150056985,37.67764150056985,0.0,0.0,0.0,0.0,0.0,1.7064884689136004,87.51222917505692,52.76254693552858,52.76254693552858,0.0,0.0,0.0,0.0,0.0
B0001,PERSISTENT_FAILURE,2,9,427,1.6948459017399529,86.91517444820252,87.73953831194848,87.38063517409722,0.3589031378512628,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,60.587131931089466,60.587131931089466,0.0,0.0,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,36.26065788163489,36.61956101948615,0.0,0.3589031378512628,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,51.68707096453492,51.68707096453492,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,2,10,427,1.6166276346604251,82.903981264637,87.313994078806,87.02881320456443,0.28518087424158983,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,60.42264766268568,60.42264766268568,0.0,0.0,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,35.258342833299736,35.54352370754133,0.0,0.28518087424158983,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,51.393795584537564,51.393795584537564,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,2,11,427,1.6166276346604251,82.903981264637,87.093126966266,87.06873951983115,0.024387446434853605,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,60.25816339428126,60.25816339428126,0.0,0.0,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,35.028240673255056,35.05262811968991,0.0,0.024387446434853605,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,51.36125373487253,51.36125373487253,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,2,12,427,1.6166276346604251,82.903981264637,86.87323472879253,86.84787240729001,0.025362321502494425,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,59.938399622770646,59.938399622770646,0.0,0.0,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,34.85663101726851,34.881993338771004,0.0,0.025362321502494425,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,51.14098374336834,51.14098374336834,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,2,13,427,1.6166276346604251,82.903981264637,86.53190179754097,86.16250962140863,0.36939217613232816,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,58.99510289104151,59.33913274567136,0.0,0.3440298546298337,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,34.68502136128269,34.710383682785185,0.0,0.025362321502494425,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,50.61304818607202,50.61304818607202,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,2,14,427,1.6166276346604251,82.903981264637,85.36981177638818,85.35570614174758,0.014105634640620854,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,58.11633290835111,58.11633290835111,0.0,0.0,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,34.32644379507146,34.340549429712084,0.0,0.014105634640620854,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,49.777447062984585,49.777447062984585,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,2,15,427,1.6166276346604251,82.903981264637,83.84752051667252,83.72814557218669,0.11937494448583316,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,56.70961261510148,56.70961261510148,0.0,0.0,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,33.664372321927964,33.78374726641379,0.0,0.11937494448583316,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,48.63418037410516,48.63418037410516,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,2,16,427,1.6166276346604251,82.903981264637,82.19171244766935,81.7403837640607,0.4513286836086215,0.0,0.0,0.27634660421545665,0.0,1.0777517564402788,55.269320843091336,54.68159693972698,54.681774309430125,0.0,0.00017736970314516953,0.0,0.27634660421545665,0.0,0.6466510538641689,33.1615925058548,32.47229988227796,32.92345119618345,0.0,0.45115131390547636,0.0,0.27634660421545665,0.0,1.0103922716627636,51.81498829039813,47.55870440311169,47.55870440311169,0.0,0.0,0.0,0.27634660421545665,0.0
B0001,PERSISTENT_FAILURE,3,17,424,3.0651702067578883,157.18821573117398,89.49368817190943,80.75647393701149,8.747563838608716,0.010349603710680944,0.4268277104278174,0.5212264150943396,0.0,2.014386792452823,103.30188679245283,46.0749954019942,54.09795520612712,0.5051885427388396,8.528148346871735,0.13843314191960623,0.5165094339622641,0.0,1.1368867924528252,58.301886792452834,30.407366037709373,32.12930941128879,0.782807787073863,2.5047511606533215,0.07854182148728604,0.4858490566037736,0.0,1.879864386792453,96.40330188679245,48.055998213375744,47.04830927056137,1.0326522872158144,0.024963344401481076,0.15988376859981204,0.5141509433962265,0.0
B0001,PERSISTENT_FAILURE,3,18,424,3.0215801886792426,154.95283018867926,88.7347339575637,88.3750395694386,0.35969438812509524,0.0,0.38414493938503635,0.5165094339622641,0.0,1.9867924528301815,101.88679245283019,46.04546827096,46.29087797128969,0.0,0.2454097003297036,0.09244415373246233,0.5094339622641509,0.0,1.0982547169811276,56.320754716981135,29.009207038086725,29.154152114976657,0.08824615772720357,0.23319123461712962,0.12633882387316528,0.4693396226415094,0.0,1.8367482311320755,94.19221698113208,47.72070045235359,47.69004006325906,0.030660389094534363,0.0,0.14389539173983076,0.5023584905660378,0.0
B0001,PERSISTENT_FAILURE,3,19,424,3.0215801886792426,154.95283018867926,89.53130075311334,88.99616161881029,0.535139134303058,0.0,0.2560966262566906,0.5165094339622641,0.0,1.8212264150943334,93.39622641509433,46.18748458057703,46.688914304008286,0.0,0.5014297234312629,0.06445564279854676,0.4669811320754717,0.0,0.9878773584905627,50.660377358490564,27.84905720191819,27.882766612789986,0.09634126398345708,0.13005067485525224,0.115708933441091,0.4221698113207547,0.0,1.764378728170123,90.48096041898067,48.01660825969221,48.01660825969221,0.0,0.0,0.09593026115988676,0.4811320754716981,0.0
B0001,PERSISTENT_FAILURE,3,20,424,2.9018466767546487,148.81265008998201,91.11187569691417,90.72934957342773,0.3825261234864401,0.0,0.15808433719548823,0.49528301886792453,0.0,1.7422601359229655,89.34667363707547,45.86287654148343,47.04640942996527,0.0,1.1835328884818568,0.04834173209891009,0.44339622641509435,0.0,0.3933188643534601,20.170198171972228,26.842877394340217,26.83283087708032,0.010046517259896156,0.0,0.07713928896072733,0.009433962264150943,0.0,1.7160229952830188,88.00117924528301,49.642508950211514,48.85154870247599,0.7909602477355205,0.0,0.05755815669593224,0.4693396226415094,0.0
B0001,PERSISTENT_FAILURE,3,21,424,2.95259433962264,151.41509433962264,93.42932310232302,92.78662164420643,0.6427014581165719,0.0,0.11856325289661601,0.5047169811320755,0.0,1.7642522486517602,90.47447428983418,46.275960508241745,47.0382385991123,0.0,0.7622780908705403,0.03222782139927338,0.45047169811320753,0.0,0.16817333530306336,8.62427360528527,26.12847715351756,26.071353936848915,0.17797003013024032,0.12084681346159819,0.05142619264048494,0.009433962264150943,0.0,1.7588608017666474,90.19798983418704,50.80301125368908,50.740557837603745,0.06245341608532641,0.0,0.04316861752194918,0.47877358490566035,0.0
B0001,PERSISTENT_FAILURE,3,22,424,3.0215801886792426,154.95283018867926,97.26485244121415,95.59900436278205,1.7020478635685765,0.03619978513650731,0.07904216859774406,0.5165094339622641,0.0,1.928631484826123,98.90417870903231,46.29840485574546,47.910146897556274,0.0,1.6117420418107773,0.01611391069963669,0.49056603773584906,0.0,0.434988354587508,22.307095107051612,25.937430349551047,25.99964743242855,0.0,0.06221708287750306,0.030855715584290996,0.007075471698113208,0.0,1.7936320754716981,91.98113207547169,52.16421309916736,52.15610205291115,0.03619978513650731,0.028088738880296178,0.02877907834796609,0.49056603773584906,0.0
B0001,PERSISTENT_FAILURE,3,23,424,4.622051886792425,237.02830188679246,102.5739443298357,101.46095486389682,1.1129894659388317,0.0,0.03952108429887203,0.7900943396226415,0.0,2.010439932744072,103.09948373046561,47.22523442033316,48.01439969297804,0.0,0.7891652726448647,0.01611391069963669,0.5141509433962265,0.0,0.6095047818397327,31.25665547896051,25.966648618341853,26.17105641427311,0.0,0.2044077959312594,0.02057047705619402,0.0023584905660377358,0.0,2.7310481808477447,140.05375286398683,54.53109972917993,54.65051612654264,0.0,0.11941639736270779,0.015988376859981186,0.714622641509434,0.0
B0001,PERSISTENT_FAILURE,3,24,424,5.812538960793814,298.0789210663518,109.08078166260337,107.96053382651915,1.1202478360841739,0.0,0.03952108429887203,0.9929245283018868,0.0,3.216251764993,164.93598794835856,49.183136784010905,49.85259599430298,0.0,0.6694592102920814,0.03222782139927338,0.8136792452830188,0.0,2.1895612601831824,112.2851928299064,27.48664808978432,27.96827051996601,0.20143962331871307,0.6830620535003759,0.010285238528096981,0.9198113207547169,0.0,3.6045106132075473,184.84669811320754,57.92169899330459,57.89086518891503,0.05638547763819801,0.025551673248628018,0.015988376859981186,0.9858490566037735,0.0
