initial_state_id,parent_node_id,parent_stage,sample_support_count,effective_sample_size,parent_probability_mass,child_count,single_child,descendant_unique_leaf_count,descendant_leaf_probability_mass,observed_unique_native_child_count,theoretical_positive_child_count,theoretical_positive_unobserved_child_count,theoretical_child_support_coverage_share
24,s24:n2:a=4|loc=1|lfw=0>a=3|loc=1|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
24,s24:n2:a=5|loc=4|lfw=0>a=4|loc=5|lfw=0,2,5,5.0,0.0003333333333333,5,0,5,0.0003333333333333,5,105,100,0.047619047619047616
24,s24:n2:a=4|loc=2|lfw=1>a=4|loc=1|lfw=1,2,8,8.0,0.0005333333333333,6,0,6,0.0005333333333333,6,140,134,0.04285714285714286
24,s24:n2:a=5|loc=3|lfw=0>a=4|loc=0|lfw=0,2,3,3.0,0.0002,3,0,3,0.0002,3,90,87,0.03333333333333333
24,s24:n2:a=4|loc=5|lfw=2>a=5|loc=4|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
24,s24:n2:a=5|loc=4|lfw=2>a=5|loc=7|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,56,55,0.017857142857142856
24,s24:n2:a=4|loc=4|lfw=0>a=3|loc=2|lfw=1,2,3,3.0,0.0002,2,0,2,0.0002,2,140,138,0.014285714285714285
24,s24:n2:a=5|loc=2|lfw=1>a=5|loc=2|lfw=3,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,56,53,0.05357142857142857
24,s24:n2:a=5|loc=4|lfw=0>a=4|loc=7|lfw=1,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,140,136,0.02857142857142857
24,s24:n2:a=5|loc=4|lfw=1>a=4|loc=4|lfw=0,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,105,101,0.0380952380952381
24,s24:n2:a=5|loc=3|lfw=1>a=4|loc=6|lfw=2,2,8,8.0,0.0005333333333333,6,0,6,0.0005333333333333,6,105,99,0.05714285714285714
24,s24:n2:a=3|loc=4|lfw=1>a=3|loc=4|lfw=2,2,7,7.0,0.0004666666666666,5,0,5,0.0004666666666666,5,105,100,0.047619047619047616
24,s24:n2:a=4|loc=3|lfw=1>a=5|loc=4|lfw=2,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,84,81,0.03571428571428571
24,s24:n2:a=4|loc=3|lfw=1>a=4|loc=1|lfw=2,2,24,24.0,0.0016,14,0,14,0.0016,14,105,91,0.13333333333333333
24,s24:n2:a=5|loc=1|lfw=0>a=5|loc=4|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
24,s24:n2:a=4|loc=1|lfw=1>a=3|loc=-1|lfw=2,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,75,71,0.05333333333333334
24,s24:n2:a=5|loc=2|lfw=1>a=3|loc=3|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
24,s24:n2:a=4|loc=0|lfw=1>a=2|loc=0|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,72,71,0.013888888888888888
24,s24:n2:a=4|loc=4|lfw=0>a=4|loc=1|lfw=1,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,140,137,0.02142857142857143
24,s24:n2:a=5|loc=1|lfw=0>a=5|loc=2|lfw=0,2,12,12.0,0.0008,9,0,9,0.0008,9,84,75,0.10714285714285714
24,s24:n2:a=5|loc=1|lfw=1>a=5|loc=3|lfw=0,2,7,7.0,0.0004666666666666,7,0,7,0.0004666666666666,7,84,77,0.08333333333333333
24,s24:n2:a=5|loc=5|lfw=0>a=5|loc=3|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=5|loc=3|lfw=1>a=5|loc=1|lfw=1,2,11,11.0,0.0007333333333333,7,0,7,0.0007333333333333,7,112,105,0.0625
24,s24:n2:a=4|loc=5|lfw=1>a=4|loc=6|lfw=3,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,70,66,0.05714285714285714
24,s24:n2:a=5|loc=3|lfw=0>a=4|loc=3|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
24,s24:n2:a=5|loc=3|lfw=1>a=3|loc=5|lfw=2,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,105,101,0.0380952380952381
24,s24:n2:a=3|loc=2|lfw=0>a=4|loc=3|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
24,s24:n2:a=5|loc=6|lfw=0>a=4|loc=4|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,140,137,0.02142857142857143
24,s24:n2:a=4|loc=6|lfw=0>a=4|loc=4|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
24,s24:n2:a=5|loc=4|lfw=2>a=5|loc=6|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
24,s24:n2:a=4|loc=0|lfw=1>a=3|loc=-1|lfw=2,2,5,5.0,0.0003333333333333,5,0,5,0.0003333333333333,5,75,70,0.06666666666666667
24,s24:n2:a=5|loc=2|lfw=2>a=5|loc=2|lfw=3,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,56,53,0.05357142857142857
24,s24:n2:a=5|loc=4|lfw=0>a=3|loc=2|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,140,137,0.02142857142857143
24,s24:n2:a=4|loc=5|lfw=1>a=4|loc=2|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
24,s24:n2:a=4|loc=6|lfw=1>a=4|loc=4|lfw=2,2,6,6.0,0.0004,5,0,5,0.0004,5,105,100,0.047619047619047616
24,s24:n2:a=4|loc=5|lfw=1>a=3|loc=3|lfw=2,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,105,101,0.0380952380952381
24,s24:n2:a=5|loc=1|lfw=0>a=5|loc=3|lfw=0,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,84,80,0.047619047619047616
24,s24:n2:a=5|loc=4|lfw=0>a=5|loc=2|lfw=0,2,11,11.0,0.0007333333333333,9,0,9,0.0007333333333333,9,84,75,0.10714285714285714
24,s24:n2:a=5|loc=3|lfw=1>a=4|loc=3|lfw=1,2,13,13.0,0.0008666666666666,10,0,10,0.0008666666666666,10,140,130,0.07142857142857142
24,s24:n2:a=3|loc=3|lfw=1>a=3|loc=5|lfw=2,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,105,101,0.0380952380952381
24,s24:n2:a=4|loc=3|lfw=1>a=3|loc=2|lfw=2,2,9,9.0,0.0006,7,0,7,0.0006,7,105,98,0.06666666666666667
24,s24:n2:a=5|loc=2|lfw=0>a=4|loc=2|lfw=0,2,5,5.0,0.0003333333333333,5,0,5,0.0003333333333333,5,105,100,0.047619047619047616
24,s24:n2:a=5|loc=2|lfw=1>a=6|loc=2|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,63,62,0.015873015873015872
24,s24:n2:a=5|loc=6|lfw=0>a=5|loc=7|lfw=0,2,8,8.0,0.0005333333333333,6,0,6,0.0005333333333333,6,84,78,0.07142857142857142
24,s24:n2:a=4|loc=1|lfw=0>a=5|loc=0|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,72,70,0.027777777777777776
24,s24:n2:a=4|loc=5|lfw=1>a=4|loc=6|lfw=1,2,8,8.0,0.0005333333333333,5,0,5,0.0005333333333333,5,140,135,0.03571428571428571
24,s24:n2:a=5|loc=2|lfw=0>a=4|loc=1|lfw=0,2,8,8.0,0.0005333333333333,7,0,7,0.0005333333333333,7,105,98,0.06666666666666667
24,s24:n2:a=4|loc=4|lfw=1>a=2|loc=2|lfw=2,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,84,83,0.011904761904761904
24,s24:n2:a=5|loc=1|lfw=0>a=4|loc=1|lfw=1,2,6,6.0,0.0004,5,0,5,0.0004,5,140,135,0.03571428571428571
24,s24:n2:a=4|loc=1|lfw=1>a=4|loc=4|lfw=2,2,3,3.0,0.0002,3,0,3,0.0002,3,105,102,0.02857142857142857
24,s24:n2:a=5|loc=4|lfw=1>a=5|loc=7|lfw=3,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,56,55,0.017857142857142856
24,s24:n2:a=4|loc=1|lfw=1>a=4|loc=2|lfw=1,2,11,11.0,0.0007333333333333,9,0,9,0.0007333333333333,9,140,131,0.06428571428571428
24,s24:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
24,s24:n2:a=5|loc=6|lfw=0>a=5|loc=9|lfw=1,2,3,3.0,0.0002,2,0,2,0.0002,2,80,78,0.025
24,s24:n2:a=4|loc=3|lfw=2>a=4|loc=4|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
24,s24:n2:a=5|loc=4|lfw=1>a=4|loc=7|lfw=1,2,8,8.0,0.0005333333333333,5,0,5,0.0005333333333333,5,140,135,0.03571428571428571
24,s24:n2:a=4|loc=1|lfw=0>a=4|loc=1|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,140,137,0.02142857142857143
24,s24:n2:a=4|loc=4|lfw=0>a=3|loc=7|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,140,137,0.02142857142857143
24,s24:n2:a=3|loc=2|lfw=1>a=2|loc=4|lfw=2,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,84,81,0.03571428571428571
24,s24:n2:a=6|loc=5|lfw=0>a=6|loc=4|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=5|loc=2|lfw=1>a=4|loc=1|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
24,s24:n2:a=3|loc=2|lfw=0>a=3|loc=0|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,120,119,0.008333333333333333
24,s24:n2:a=5|loc=5|lfw=1>a=4|loc=4|lfw=3,2,3,3.0,0.0002,3,0,3,0.0002,3,70,67,0.04285714285714286
24,s24:n2:a=5|loc=1|lfw=2>a=5|loc=0|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,72,71,0.013888888888888888
24,s24:n2:a=4|loc=3|lfw=1>a=4|loc=5|lfw=0,2,3,3.0,0.0002,3,0,3,0.0002,3,105,102,0.02857142857142857
24,s24:n2:a=5|loc=2|lfw=0>a=5|loc=2|lfw=2,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,84,83,0.011904761904761904
24,s24:n2:a=6|loc=5|lfw=2>a=5|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
24,s24:n2:a=5|loc=0|lfw=0>a=4|loc=-1|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,75,73,0.02666666666666667
24,s24:n2:a=5|loc=5|lfw=2>a=4|loc=7|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
24,s24:n2:a=4|loc=5|lfw=1>a=3|loc=3|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
24,s24:n2:a=5|loc=6|lfw=1>a=5|loc=6|lfw=1,2,7,7.0,0.0004666666666666,6,0,6,0.0004666666666666,6,112,106,0.05357142857142857
24,s24:n2:a=5|loc=2|lfw=0>a=4|loc=-1|lfw=1,2,7,7.0,0.0004666666666666,5,0,5,0.0004666666666666,5,100,95,0.05
24,s24:n2:a=6|loc=3|lfw=1>a=5|loc=3|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=6|loc=4|lfw=1>a=6|loc=1|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=4|loc=5|lfw=1>a=5|loc=4|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
24,s24:n2:a=5|loc=1|lfw=1>a=4|loc=4|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
24,s24:n2:a=4|loc=6|lfw=1>a=3|loc=3|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
24,s24:n2:a=5|loc=3|lfw=1>a=4|loc=4|lfw=3,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,70,69,0.014285714285714285
24,s24:n2:a=5|loc=2|lfw=1>a=3|loc=2|lfw=2,2,10,10.0,0.0006666666666666,7,0,7,0.0006666666666666,7,105,98,0.06666666666666667
24,s24:n2:a=5|loc=2|lfw=2>a=5|loc=1|lfw=3,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,56,52,0.07142857142857142
24,s24:n2:a=4|loc=1|lfw=0>a=4|loc=-2|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,60,59,0.016666666666666666
24,s24:n2:a=4|loc=2|lfw=1>a=4|loc=-1|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,100,98,0.02
24,s24:n2:a=6|loc=1|lfw=0>a=6|loc=2|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=5|loc=4|lfw=1>a=4|loc=2|lfw=0,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,105,101,0.0380952380952381
24,s24:n2:a=3|loc=5|lfw=0>a=3|loc=7|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
24,s24:n2:a=4|loc=5|lfw=0>a=2|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
24,s24:n2:a=4|loc=4|lfw=1>a=2|loc=1|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
24,s24:n2:a=4|loc=0|lfw=1>a=4|loc=0|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,120,117,0.025
24,s24:n2:a=5|loc=1|lfw=0>a=4|loc=-2|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,80,78,0.025
24,s24:n2:a=4|loc=1|lfw=1>a=4|loc=3|lfw=1,2,6,6.0,0.0004,5,0,5,0.0004,5,140,135,0.03571428571428571
24,s24:n2:a=5|loc=3|lfw=1>a=6|loc=2|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,63,62,0.015873015873015872
24,s24:n2:a=4|loc=4|lfw=1>a=3|loc=5|lfw=0,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,105,102,0.02857142857142857
24,s24:n2:a=4|loc=4|lfw=0>a=3|loc=3|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
24,s24:n2:a=6|loc=2|lfw=1>a=5|loc=4|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=6|loc=5|lfw=0>a=6|loc=4|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,63,62,0.015873015873015872
24,s24:n2:a=4|loc=3|lfw=1>a=5|loc=4|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=4|loc=5|lfw=1>a=2|loc=8|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,96,95,0.010416666666666666
24,s24:n2:a=5|loc=0|lfw=1>a=4|loc=0|lfw=1,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,120,116,0.03333333333333333
24,s24:n2:a=3|loc=5|lfw=1>a=3|loc=4|lfw=2,2,5,5.0,0.0003333333333333,5,0,5,0.0003333333333333,5,105,100,0.047619047619047616
24,s24:n2:a=3|loc=1|lfw=1>a=3|loc=2|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
24,s24:n2:a=5|loc=2|lfw=2>a=4|loc=0|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,60,59,0.016666666666666666
24,s24:n2:a=5|loc=5|lfw=1>a=3|loc=6|lfw=2,2,5,5.0,0.0003333333333333,5,0,5,0.0003333333333333,5,105,100,0.047619047619047616
24,s24:n2:a=3|loc=4|lfw=1>a=3|loc=3|lfw=2,2,8,8.0,0.0005333333333333,7,0,7,0.0005333333333333,7,105,98,0.06666666666666667
24,s24:n2:a=6|loc=2|lfw=1>a=5|loc=1|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=4|loc=0|lfw=0>a=4|loc=0|lfw=1,2,3,3.0,0.0002,2,0,2,0.0002,2,120,118,0.016666666666666666
24,s24:n2:a=4|loc=4|lfw=1>a=5|loc=2|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,112,110,0.017857142857142856
24,s24:n2:a=5|loc=1|lfw=0>a=5|loc=2|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
24,s24:n2:a=5|loc=2|lfw=1>a=4|loc=4|lfw=1,2,6,6.0,0.0004,4,0,4,0.0004,4,140,136,0.02857142857142857
24,s24:n2:a=5|loc=5|lfw=1>a=4|loc=2|lfw=2,2,8,8.0,0.0005333333333333,7,0,7,0.0005333333333333,7,105,98,0.06666666666666667
24,s24:n2:a=4|loc=4|lfw=1>a=3|loc=2|lfw=2,2,10,10.0,0.0006666666666666,7,0,7,0.0006666666666666,7,105,98,0.06666666666666667
24,s24:n2:a=5|loc=6|lfw=1>a=5|loc=9|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,80,77,0.0375
24,s24:n2:a=5|loc=2|lfw=1>a=5|loc=0|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,48,46,0.041666666666666664
24,s24:n2:a=3|loc=3|lfw=1>a=2|loc=2|lfw=2,2,3,3.0,0.0002,2,0,2,0.0002,2,84,82,0.023809523809523808
24,s24:n2:a=4|loc=3|lfw=1>a=4|loc=0|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,120,117,0.025
24,s24:n2:a=4|loc=4|lfw=1>a=6|loc=4|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=3|loc=4|lfw=0>a=3|loc=6|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
24,s24:n2:a=3|loc=6|lfw=0>a=3|loc=6|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
24,s24:n2:a=3|loc=3|lfw=1>a=4|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
24,s24:n2:a=5|loc=2|lfw=0>a=4|loc=0|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,90,89,0.011111111111111112
24,s24:n2:a=5|loc=4|lfw=2>a=5|loc=4|lfw=3,2,10,10.0,0.0006666666666666,7,0,7,0.0006666666666666,7,56,49,0.125
24,s24:n2:a=4|loc=5|lfw=2>a=4|loc=8|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,60,59,0.016666666666666666
24,s24:n2:a=4|loc=4|lfw=1>a=5|loc=2|lfw=2,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,84,80,0.047619047619047616
24,s24:n2:a=4|loc=1|lfw=1>a=4|loc=0|lfw=1,2,8,8.0,0.0005333333333333,7,0,7,0.0005333333333333,7,120,113,0.058333333333333334
24,s24:n2:a=5|loc=5|lfw=1>a=5|loc=7|lfw=0,2,7,7.0,0.0004666666666666,5,0,5,0.0004666666666666,5,84,79,0.05952380952380952
24,s24:n2:a=5|loc=2|lfw=1>a=4|loc=-1|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,100,97,0.03
24,s24:n2:a=4|loc=2|lfw=2>a=5|loc=0|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,48,47,0.020833333333333332
24,s24:n2:a=3|loc=4|lfw=0>a=2|loc=5|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,112,110,0.017857142857142856
24,s24:n2:a=4|loc=3|lfw=0>a=3|loc=3|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
24,s24:n2:a=5|loc=0|lfw=0>a=4|loc=-2|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,80,78,0.025
24,s24:n2:a=4|loc=5|lfw=1>a=2|loc=3|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=5|loc=1|lfw=1>a=4|loc=3|lfw=2,2,19,19.0,0.0012666666666666,15,0,15,0.0012666666666666,15,105,90,0.14285714285714285
24,s24:n2:a=5|loc=6|lfw=1>a=6|loc=6|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,63,62,0.015873015873015872
24,s24:n2:a=4|loc=1|lfw=1>a=3|loc=1|lfw=2,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,105,102,0.02857142857142857
24,s24:n2:a=5|loc=4|lfw=2>a=5|loc=5|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
24,s24:n2:a=3|loc=3|lfw=1>a=2|loc=1|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=5|loc=0|lfw=2>a=5|loc=1|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
24,s24:n2:a=5|loc=1|lfw=1>a=3|loc=2|lfw=2,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,105,102,0.02857142857142857
24,s24:n2:a=3|loc=3|lfw=0>a=3|loc=4|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
24,s24:n2:a=3|loc=0|lfw=1>a=3|loc=2|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
24,s24:n2:a=5|loc=5|lfw=1>a=3|loc=5|lfw=2,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,105,101,0.0380952380952381
24,s24:n2:a=5|loc=0|lfw=2>a=4|loc=1|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
24,s24:n2:a=3|loc=1|lfw=1>a=2|loc=-1|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,40,39,0.025
24,s24:n2:a=5|loc=1|lfw=2>a=4|loc=2|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
24,s24:n2:a=5|loc=5|lfw=1>a=4|loc=6|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,70,68,0.02857142857142857
24,s24:n2:a=4|loc=3|lfw=0>a=3|loc=5|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
24,s24:n2:a=4|loc=3|lfw=1>a=4|loc=1|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
24,s24:n2:a=3|loc=2|lfw=1>a=2|loc=2|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
24,s24:n2:a=4|loc=3|lfw=1>a=3|loc=3|lfw=2,2,10,10.0,0.0006666666666666,8,0,8,0.0006666666666666,8,105,97,0.0761904761904762
24,s24:n2:a=4|loc=3|lfw=1>a=5|loc=3|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
24,s24:n2:a=3|loc=3|lfw=1>a=2|loc=2|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
24,s24:n2:a=4|loc=4|lfw=1>a=5|loc=3|lfw=2,2,3,3.0,0.0002,2,0,2,0.0002,2,84,82,0.023809523809523808
24,s24:n2:a=3|loc=4|lfw=1>a=3|loc=1|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
24,s24:n2:a=5|loc=0|lfw=0>a=4|loc=2|lfw=1,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,140,136,0.02857142857142857
24,s24:n2:a=5|loc=4|lfw=0>a=5|loc=3|lfw=2,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,84,80,0.047619047619047616
24,s24:n2:a=4|loc=2|lfw=0>a=4|loc=4|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
24,s24:n2:a=5|loc=4|lfw=2>a=4|loc=3|lfw=3,2,6,6.0,0.0004,4,0,4,0.0004,4,70,66,0.05714285714285714
24,s24:n2:a=3|loc=5|lfw=1>a=3|loc=7|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
24,s24:n2:a=4|loc=1|lfw=0>a=3|loc=-1|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,100,97,0.03
24,s24:n2:a=5|loc=2|lfw=1>a=3|loc=5|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
24,s24:n2:a=5|loc=1|lfw=2>a=4|loc=2|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
24,s24:n2:a=4|loc=5|lfw=1>a=4|loc=4|lfw=3,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,70,69,0.014285714285714285
24,s24:n2:a=3|loc=1|lfw=1>a=3|loc=0|lfw=2,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,90,86,0.044444444444444446
24,s24:n2:a=4|loc=4|lfw=1>a=5|loc=4|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
