initial_state_id,T_label,eta,parent_id,child_id,nominal_conditional_probability,worst_conditional_probability,probability_shift
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=4|loc=8|lfw=0,0.02,0.01924269900652581,-0.0007573009934741907
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=4|loc=3|lfw=0,0.015,0.014431857609162206,-0.0005681423908377933
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=4|loc=2|lfw=0,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=2|loc=4|lfw=1,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=6|loc=5|lfw=1,0.005,0.007444161662296039,0.0024441616622960386
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=5|loc=4|lfw=1,0.005,0.006727557680646704,0.0017275576806467042
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=4|lfw=0,0.015,0.014433267787440803,-0.0005667322125591963
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=4|loc=7|lfw=0,0.02,0.019247047108078424,-0.000752952891921576
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=6|lfw=0,0.015,0.014431857609162206,-0.0005681423908377933
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=4|loc=5|lfw=2,0.005,0.0049400168048031445,-5.998319519685564e-05
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=3|lfw=1,0.005,0.0048128831444328455,-0.00018711685556715464
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=2|loc=5|lfw=1,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=5|lfw=1,0.015,0.014432595338096954,-0.000567404661903045
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=4|lfw=1,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=7|lfw=0,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=2|loc=6|lfw=1,0.01,0.009621238406108137,-0.0003787615938918628
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=4|loc=2|lfw=1,0.01,0.011522878194911799,0.0015228781949117986
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=5|loc=5|lfw=2,0.01,0.015041560692287747,0.005041560692287747
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=5|loc=3|lfw=1,0.005,0.004837409419434231,-0.00016259058056576885
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=2|lfw=1,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=8|lfw=0,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=2|loc=7|lfw=1,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=5|loc=6|lfw=1,0.005,0.005330154947353768,0.0003301549473537675
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=2|loc=2|lfw=1,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=4|loc=7|lfw=2,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=5|loc=4|lfw=0,0.005,0.004820024758385673,-0.00017997524161432726
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=3|loc=2|lfw=0,0.005,0.004810619203054069,-0.0001893807969459314
19,HALF_CAPACITY,0.01,s19:root,s19:n1:a=6|loc=6|lfw=1,0.005,0.007877864365217924,0.0028778643652179236
19,HALF_CAPACITY,0.05,s19:n2:a=6|loc=6|lfw=1>a=6|loc=6|lfw=2,s19:n3:a=6|loc=6|lfw=1>a=6|loc=6|lfw=2>a=5|loc=8|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=6|loc=5|lfw=1>a=6|loc=5|lfw=2,s19:n3:a=6|loc=5|lfw=1>a=6|loc=5|lfw=2>a=5|loc=4|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=6|lfw=1>a=5|loc=6|lfw=2,s19:n3:a=5|loc=6|lfw=1>a=5|loc=6|lfw=2>a=5|loc=4|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=6|lfw=0>a=5|loc=9|lfw=1,s19:n3:a=5|loc=6|lfw=0>a=5|loc=9|lfw=1>a=5|loc=8|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=6|lfw=0>a=5|loc=8|lfw=1,s19:n3:a=5|loc=6|lfw=0>a=5|loc=8|lfw=1>a=5|loc=7|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=6|lfw=0>a=4|loc=5|lfw=1,s19:n3:a=5|loc=6|lfw=0>a=4|loc=5|lfw=1>a=4|loc=3|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=5|lfw=2>a=5|loc=5|lfw=3,s19:n3:a=5|loc=5|lfw=2>a=5|loc=5|lfw=3>a=4|loc=4|lfw=3,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=5|lfw=2>a=5|loc=5|lfw=3,s19:n3:a=5|loc=5|lfw=2>a=5|loc=5|lfw=3>a=5|loc=4|lfw=3,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=5|lfw=1>a=5|loc=6|lfw=2,s19:n3:a=5|loc=5|lfw=1>a=5|loc=6|lfw=2>a=5|loc=4|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=5|lfw=1>a=5|loc=6|lfw=1,s19:n3:a=5|loc=5|lfw=1>a=5|loc=6|lfw=1>a=5|loc=6|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=5|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=5|loc=5|lfw=1>a=4|loc=5|lfw=2>a=4|loc=6|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=4|lfw=1>a=5|loc=5|lfw=2,s19:n3:a=5|loc=4|lfw=1>a=5|loc=5|lfw=2>a=5|loc=4|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=4|lfw=0>a=5|loc=7|lfw=1,s19:n3:a=5|loc=4|lfw=0>a=5|loc=7|lfw=1>a=4|loc=6|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=5|loc=3|lfw=1>a=5|loc=6|lfw=2,s19:n3:a=5|loc=3|lfw=1>a=5|loc=6|lfw=2>a=5|loc=6|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=1>a=5|loc=9|lfw=2,s19:n3:a=4|loc=8|lfw=1>a=5|loc=9|lfw=2>a=5|loc=8|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=1>a=4|loc=9|lfw=2,s19:n3:a=4|loc=8|lfw=1>a=4|loc=9|lfw=2>a=4|loc=10|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=8|lfw=1>a=4|loc=8|lfw=2>a=3|loc=9|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=8|lfw=1>a=4|loc=7|lfw=2>a=4|loc=8|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=1>a=4|loc=7|lfw=1,s19:n3:a=4|loc=8|lfw=1>a=4|loc=7|lfw=1>a=4|loc=9|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=8|lfw=1>a=4|loc=5|lfw=2>a=4|loc=5|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=1>a=3|loc=8|lfw=1,s19:n3:a=4|loc=8|lfw=1>a=3|loc=8|lfw=1>a=3|loc=10|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=0>a=4|loc=9|lfw=1,s19:n3:a=4|loc=8|lfw=0>a=4|loc=9|lfw=1>a=4|loc=9|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=0>a=4|loc=7|lfw=1,s19:n3:a=4|loc=8|lfw=0>a=4|loc=7|lfw=1>a=4|loc=7|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=0>a=4|loc=6|lfw=1,s19:n3:a=4|loc=8|lfw=0>a=4|loc=6|lfw=1>a=3|loc=8|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=8|lfw=0>a=3|loc=7|lfw=1,s19:n3:a=4|loc=8|lfw=0>a=3|loc=7|lfw=1>a=3|loc=6|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=2>a=4|loc=8|lfw=3,s19:n3:a=4|loc=7|lfw=2>a=4|loc=8|lfw=3>a=4|loc=7|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=5|loc=8|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=5|loc=8|lfw=2>a=5|loc=7|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=5|loc=5|lfw=1,s19:n3:a=4|loc=7|lfw=1>a=5|loc=5|lfw=1>a=5|loc=5|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=8|lfw=2>a=4|loc=7|lfw=3,0.3333333333333333,0.3333333333333333,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=8|lfw=2>a=3|loc=7|lfw=3,0.3333333333333333,0.3333333333333333,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=8|lfw=2>a=4|loc=10|lfw=3,0.3333333333333333,0.3333333333333333,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=8|lfw=0,s19:n3:a=4|loc=7|lfw=1>a=4|loc=8|lfw=0>a=4|loc=9|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=7|lfw=2>a=4|loc=8|lfw=3,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=7|lfw=2>a=4|loc=10|lfw=3,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=6|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=6|lfw=2>a=5|loc=6|lfw=3,0.3333333333333333,0.4387368227792189,0.10540348944588557
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=6|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=6|lfw=2>a=4|loc=7|lfw=2,0.3333333333333333,0.2815863884881947,-0.05174694484513859
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=6|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=6|lfw=2>a=4|loc=7|lfw=3,0.3333333333333333,0.2796767887325864,-0.053656544600746925
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=6|lfw=1,s19:n3:a=4|loc=7|lfw=1>a=4|loc=6|lfw=1>a=4|loc=7|lfw=1,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=6|lfw=1,s19:n3:a=4|loc=7|lfw=1>a=4|loc=6|lfw=1>a=4|loc=7|lfw=2,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=6|lfw=0,s19:n3:a=4|loc=7|lfw=1>a=4|loc=6|lfw=0>a=4|loc=5|lfw=0,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=5|lfw=2>a=4|loc=5|lfw=3,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=5|lfw=2>a=4|loc=6|lfw=3,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=4|loc=10|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=10|lfw=2>a=4|loc=9|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=3|loc=8|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=3|loc=8|lfw=2>a=3|loc=10|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=3|loc=7|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=3|loc=7|lfw=2>a=3|loc=6|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=1>a=3|loc=6|lfw=1,s19:n3:a=4|loc=7|lfw=1>a=3|loc=6|lfw=1>a=3|loc=4|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=0>a=4|loc=9|lfw=2,s19:n3:a=4|loc=7|lfw=0>a=4|loc=9|lfw=2>a=3|loc=10|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=0>a=4|loc=8|lfw=1,s19:n3:a=4|loc=7|lfw=0>a=4|loc=8|lfw=1>a=5|loc=7|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=0>a=4|loc=6|lfw=1,s19:n3:a=4|loc=7|lfw=0>a=4|loc=6|lfw=1>a=4|loc=7|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=7|lfw=0>a=3|loc=10|lfw=1,s19:n3:a=4|loc=7|lfw=0>a=3|loc=10|lfw=1>a=3|loc=8|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=5|loc=9|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=5|loc=9|lfw=2>a=5|loc=9|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=9|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=9|lfw=2>a=4|loc=9|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=8|lfw=2>a=3|loc=7|lfw=3,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=8|lfw=2>a=4|loc=9|lfw=3,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=8|lfw=1,s19:n3:a=4|loc=6|lfw=1>a=4|loc=8|lfw=1>a=3|loc=7|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2>a=4|loc=6|lfw=1,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2>a=4|loc=6|lfw=3,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=7|lfw=1,s19:n3:a=4|loc=6|lfw=1>a=4|loc=7|lfw=1>a=4|loc=5|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=7|lfw=0,s19:n3:a=4|loc=6|lfw=1>a=4|loc=7|lfw=0>a=2|loc=7|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2>a=4|loc=4|lfw=3,0.3333333333333333,0.43213957843649264,0.09880624510315933
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2>a=3|loc=4|lfw=3,0.16666666666666666,0.1692556099465517,0.002588943279885042
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2>a=4|loc=7|lfw=3,0.16666666666666666,0.1293826040067298,-0.03728406265993686
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2>a=4|loc=5|lfw=2,0.16666666666666666,0.13480361505408778,-0.03186305161257888
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2>a=3|loc=5|lfw=3,0.16666666666666666,0.13441859255613803,-0.03224807411052863
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=4|loc=4|lfw=1,s19:n3:a=4|loc=6|lfw=1>a=4|loc=4|lfw=1>a=4|loc=6|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=3|loc=8|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=3|loc=8|lfw=2>a=3|loc=10|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=3|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=3|loc=7|lfw=2>a=3|loc=6|lfw=3,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=3|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=3|loc=7|lfw=2>a=2|loc=8|lfw=3,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=3|loc=6|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=3|loc=6|lfw=2>a=3|loc=5|lfw=3,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=3|loc=6|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=3|loc=6|lfw=2>a=3|loc=7|lfw=3,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=3|loc=6|lfw=1,s19:n3:a=4|loc=6|lfw=1>a=3|loc=6|lfw=1>a=3|loc=7|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=1>a=2|loc=4|lfw=1,s19:n3:a=4|loc=6|lfw=1>a=2|loc=4|lfw=1>a=2|loc=2|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=9|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=9|lfw=1>a=4|loc=9|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1>a=3|loc=5|lfw=2,0.25,0.21852684374503814,-0.03147315625496186
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1>a=3|loc=8|lfw=2,0.25,0.21732614752545534,-0.03267385247454466
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1>a=3|loc=7|lfw=1,0.25,0.21732614752545534,-0.03267385247454466
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=7|lfw=1>a=4|loc=5|lfw=2,0.25,0.3468208612040512,0.0968208612040512
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=7|lfw=0,s19:n3:a=4|loc=6|lfw=0>a=4|loc=7|lfw=0>a=4|loc=6|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=6|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=6|lfw=1>a=3|loc=4|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=5|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=5|lfw=1>a=4|loc=4|lfw=1,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=5|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=5|lfw=1>a=2|loc=6|lfw=2,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=4|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=4|lfw=1>a=4|loc=1|lfw=2,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=4|loc=4|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=4|loc=4|lfw=1>a=4|loc=6|lfw=2,0.5,0.3881966011250105,-0.11180339887498952
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=3|loc=7|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=3|loc=7|lfw=1>a=3|loc=6|lfw=2,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=6|lfw=0>a=3|loc=7|lfw=1,s19:n3:a=4|loc=6|lfw=0>a=3|loc=7|lfw=1>a=3|loc=9|lfw=2,0.5,0.5,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=2>a=3|loc=4|lfw=3,s19:n3:a=4|loc=5|lfw=2>a=3|loc=4|lfw=3>a=2|loc=4|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=5|loc=5|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=5|loc=5|lfw=2>a=5|loc=6|lfw=3,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=5|loc=5|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=5|loc=5|lfw=1>a=5|loc=7|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=4|loc=8|lfw=2>a=4|loc=7|lfw=3,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=4|loc=8|lfw=2>a=4|loc=8|lfw=2,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=6|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=4|loc=6|lfw=1>a=4|loc=7|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=6|lfw=0,s19:n3:a=4|loc=5|lfw=1>a=4|loc=6|lfw=0>a=4|loc=8|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=4|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=4|loc=4|lfw=1>a=3|loc=4|lfw=2,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=4|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=4|loc=4|lfw=1>a=4|loc=5|lfw=2,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=4|lfw=0,s19:n3:a=4|loc=5|lfw=1>a=4|loc=4|lfw=0>a=4|loc=2|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=4|loc=3|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=4|loc=3|lfw=1>a=4|loc=0|lfw=1,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=3|loc=7|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=3|loc=7|lfw=1>a=3|loc=6|lfw=2,1.0,1.0,0.0
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=3|loc=6|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=3|loc=6|lfw=2>a=3|loc=9|lfw=2,0.5,0.38819660112501053,-0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=3|loc=6|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=3|loc=6|lfw=2>a=3|loc=8|lfw=2,0.5,0.6118033988749895,0.11180339887498947
19,HALF_CAPACITY,0.05,s19:n2:a=4|loc=5|lfw=1>a=3|loc=3|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=3|loc=3|lfw=2>a=3|loc=2|lfw=3,1.0,1.0,0.0
