distribution_scope,state_i,state_j,repeat_count,sample_count_per_state,median_energy_distance,minimum_energy_distance,maximum_energy_distance,IQR_energy_distance,seed_rule
tail95,2,3,10,750,0.0211470789205475,0.0211470789205475,0.0211470789205475,0,20260300 + repeat*100 + state
bulk,2,4,10,1000,0.000241137585011132,8.63327590513996e-05,0.000433066368066115,0.000155436297650031,20260300 + repeat*100 + state
tail95,2,4,10,750,0.0133142175977468,0.0133142175977468,0.0133142175977468,0,20260300 + repeat*100 + state
bulk,2,5,10,1000,0.000413701296611418,8.96116087024112e-05,0.00123922377596732,0.000430023149546616,20260300 + repeat*100 + state
tail95,2,5,10,750,0.0954117744507714,0.0954117744507714,0.0954117744507714,0,20260300 + repeat*100 + state
bulk,2,6,10,1000,0.000690780288919286,9.9302108879179e-05,0.00137478109898206,0.000529156382282535,20260300 + repeat*100 + state
tail95,2,6,10,750,0.190676019176554,0.190676019176554,0.190676019176554,0,20260300 + repeat*100 + state
bulk,2,7,10,1000,0.00118130367123731,7.75418782205106e-05,0.00177329314630603,0.000704790379811658,20260300 + repeat*100 + state
tail95,2,7,10,750,0.313123510272737,0.313123510272737,0.313123510272737,0,20260300 + repeat*100 + state
bulk,2,8,10,1000,0.320145130489026,0.246699834041773,0.408746898318309,0.0524411195523354,20260300 + repeat*100 + state
tail95,2,8,10,750,4.81476269611152,4.81476269611152,4.81476269611152,0,20260300 + repeat*100 + state
bulk,2,9,10,1000,0.319323327298056,0.243853383214206,0.370730222400563,0.0295448125866768,20260300 + repeat*100 + state
tail95,2,9,10,750,4.7202503871516,4.7202503871516,4.7202503871516,0,20260300 + repeat*100 + state
bulk,2,10,10,1000,0.292772922926542,0.22645578294983,0.341783800211247,0.0476731544976026,20260300 + repeat*100 + state
tail95,2,10,10,750,4.55410668603134,4.55410668603134,4.55410668603134,0,20260300 + repeat*100 + state
bulk,2,11,10,1000,0.246154693378443,0.199770885736014,0.307596743740407,0.0458302723203176,20260300 + repeat*100 + state
tail95,2,11,10,750,4.37675167447954,4.37675167447954,4.37675167447954,0,20260300 + repeat*100 + state
bulk,2,12,10,1000,0.155635061507068,0.138590097179641,0.205020389958533,0.0300628856389694,20260300 + repeat*100 + state
tail95,2,12,10,750,3.98408898520395,3.98408898520395,3.98408898520395,0,20260300 + repeat*100 + state
bulk,2,13,10,1000,0.0874298542001976,0.0518611311979112,0.0955724570360059,0.0102012963784933,20260300 + repeat*100 + state
tail95,2,13,10,750,3.37705514655577,3.37705514655577,3.37705514655577,0,20260300 + repeat*100 + state
bulk,2,14,10,1000,0.039686873473828,0.0269173103029676,0.0504207645125534,0.00968095977679148,20260300 + repeat*100 + state
tail95,2,14,10,750,2.61531371015274,2.61531371015274,2.61531371015274,0,20260300 + repeat*100 + state
bulk,2,15,10,1000,3.19086671773895,3.01699933341201,3.30077574089798,0.166235448574721,20260300 + repeat*100 + state
tail95,2,15,10,750,8.87459742225064,8.87459742225064,8.87459742225064,0,20260300 + repeat*100 + state
bulk,2,16,10,1000,3.32249297633759,3.0839552492413,3.74716853333727,0.218488534123292,20260300 + repeat*100 + state
tail95,2,16,10,750,8.87663273150376,8.87663273150376,8.87663273150376,0,20260300 + repeat*100 + state
bulk,2,17,10,1000,3.13478638847622,2.94448936024554,3.37494610076195,0.111585549282908,20260300 + repeat*100 + state
tail95,2,17,10,750,8.55950808661655,8.55950808661655,8.55950808661655,0,20260300 + repeat*100 + state
bulk,2,18,10,1000,2.70174825673005,2.3969252677078,2.83786304611228,0.108712207117518,20260300 + repeat*100 + state
tail95,2,18,10,750,7.95915550401846,7.95915550401846,7.95915550401846,0,20260300 + repeat*100 + state
bulk,2,19,10,1000,1.98993069395009,1.84220769292602,2.25749828548802,0.0810475409883424,20260300 + repeat*100 + state
tail95,2,19,10,750,6.6908257624692,6.6908257624692,6.6908257624692,0,20260300 + repeat*100 + state
bulk,2,20,10,1000,1.31074207217383,1.18492233721807,1.47056894481917,0.116022932866631,20260300 + repeat*100 + state
tail95,2,20,10,750,5.22572583619501,5.22572583619501,5.22572583619501,0,20260300 + repeat*100 + state
bulk,2,21,10,1000,0.752622439504436,0.66136204764543,0.822623231298587,0.116551447660851,20260300 + repeat*100 + state
tail95,2,21,10,750,4.57115661808265,4.57115661808265,4.57115661808265,0,20260300 + repeat*100 + state
bulk,2,22,10,1000,6.91386829005888,6.57423925343047,7.35785209251603,0.198553948831436,20260300 + repeat*100 + state
tail95,2,22,10,750,12.022169780593,12.022169780593,12.022169780593,0,20260300 + repeat*100 + state
bulk,2,23,10,1000,7.13509626566428,7.01341974137213,7.39234648071664,0.151112375260582,20260300 + repeat*100 + state
tail95,2,23,10,750,11.8699302633339,11.8699302633339,11.8699302633339,0,20260300 + repeat*100 + state
bulk,2,24,10,1000,6.64299588435788,6.45926488429745,7.01955134127309,0.165691403303761,20260300 + repeat*100 + state
tail95,2,24,10,750,11.8319986740684,11.8319986740684,11.8319986740684,0,20260300 + repeat*100 + state
bulk,2,25,10,1000,6.1456911374843,5.98934515193258,6.32831277069887,0.0502427619028492,20260300 + repeat*100 + state
tail95,2,25,10,750,10.9612422344893,10.9612422344893,10.9612422344893,0,20260300 + repeat*100 + state
bulk,2,26,10,1000,5.12113883975378,4.91542962259531,5.39919253180362,0.162004193029868,20260300 + repeat*100 + state
tail95,2,26,10,750,10.2834608720176,10.2834608720176,10.2834608720176,0,20260300 + repeat*100 + state
bulk,2,27,10,1000,3.90157669135082,3.74518687836354,4.15439366528978,0.101679311881493,20260300 + repeat*100 + state
tail95,2,27,10,750,9.18939795231946,9.18939795231946,9.18939795231946,0,20260300 + repeat*100 + state
bulk,2,28,10,1000,2.71471684241594,2.5783502191234,2.87925726637447,0.142851756102106,20260300 + repeat*100 + state
tail95,2,28,10,750,8.28181020981881,8.28181020981881,8.28181020981881,0,20260300 + repeat*100 + state
bulk,2,29,10,1000,8.81492664061864,8.51543897406263,9.08519698346589,0.223879392922607,20260300 + repeat*100 + state
tail95,2,29,10,750,20.3165278132822,20.3165278132822,20.3165278132822,0,20260300 + repeat*100 + state
bulk,2,30,10,1000,8.92644652388534,8.80107726599308,9.25306026686759,0.147848097865705,20260300 + repeat*100 + state
tail95,2,30,10,750,21.1018751945558,21.1018751945558,21.1018751945558,0,20260300 + repeat*100 + state
bulk,2,31,10,1000,8.77525631503485,8.59334653911711,8.96205468794734,0.11225967984964,20260300 + repeat*100 + state
tail95,2,31,10,750,20.4603707405815,20.4603707405815,20.4603707405815,0,20260300 + repeat*100 + state
bulk,2,32,10,1000,7.95964464459563,7.68351318500498,8.1426859628224,0.161472296879952,20260300 + repeat*100 + state
tail95,2,32,10,750,19.0262586202959,19.0262586202959,19.0262586202959,0,20260300 + repeat*100 + state
bulk,2,33,10,1000,7.01336742865706,6.91040190201933,7.19550391467633,0.0576727574272837,20260300 + repeat*100 + state
tail95,2,33,10,750,16.640284981735,16.640284981735,16.640284981735,0,20260300 + repeat*100 + state
bulk,2,34,10,1000,5.75039293488891,5.48446130325761,5.90031928033149,0.147741085344606,20260300 + repeat*100 + state
tail95,2,34,10,750,14.1536357806477,14.1536357806477,14.1536357806477,0,20260300 + repeat*100 + state
bulk,2,35,10,1000,4.5247969829161,4.37463976055106,4.77872805289005,0.0987047208908161,20260300 + repeat*100 + state
tail95,2,35,10,750,11.9419675365828,11.9419675365828,11.9419675365828,0,20260300 + repeat*100 + state
bulk,3,1,10,1000,0.000313345365422046,3.25532211571389e-05,0.000821067260454666,0.00042994822393334,20260300 + repeat*100 + state
tail95,3,1,10,750,0.0143221598591259,0.0143221598591259,0.0143221598591259,0,20260300 + repeat*100 + state
bulk,3,2,10,1000,0.00025588596582847,8.81453929076903e-05,0.00133405748251586,0.000159586605400209,20260300 + repeat*100 + state
tail95,3,2,10,750,0.0211470789205475,0.0211470789205475,0.0211470789205475,0,20260300 + repeat*100 + state
bulk,3,3,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,3,3,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,3,4,10,1000,0.000283688103011173,5.55365706586958e-05,0.000604703329282613,0.000304008966181643,20260300 + repeat*100 + state
tail95,3,4,10,750,0.00733679126984166,0.00733679126984166,0.00733679126984166,0,20260300 + repeat*100 + state
bulk,3,5,10,1000,0.000327038767481296,8.9517508251119e-05,0.00173004251615035,0.000518743385923372,20260300 + repeat*100 + state
tail95,3,5,10,750,0.0422359161249002,0.0422359161249002,0.0422359161249002,0,20260300 + repeat*100 + state
bulk,3,6,10,1000,0.00048722735848419,0.000203252580233224,0.00168806731809162,0.000642073272753514,20260300 + repeat*100 + state
tail95,3,6,10,750,0.0997132631340252,0.0997132631340252,0.0997132631340252,0,20260300 + repeat*100 + state
bulk,3,7,10,1000,0.00103548104808251,0.00028415026405848,0.00173549027182383,0.000561645136052401,20260300 + repeat*100 + state
tail95,3,7,10,750,0.190161557111395,0.190161557111395,0.190161557111395,0,20260300 + repeat*100 + state
bulk,3,8,10,1000,0.334000377839752,0.245709450109405,0.369293573144871,0.061786340353076,20260300 + repeat*100 + state
tail95,3,8,10,750,5.2659218763542,5.2659218763542,5.2659218763542,0,20260300 + repeat*100 + state
bulk,3,9,10,1000,0.317746918083816,0.260032395886366,0.36964059820239,0.00429862003148418,20260300 + repeat*100 + state
tail95,3,9,10,750,5.16382639626644,5.16382639626644,5.16382639626644,0,20260300 + repeat*100 + state
bulk,3,10,10,1000,0.286886316134789,0.225182568807251,0.347062861197836,0.0509537138303918,20260300 + repeat*100 + state
tail95,3,10,10,750,4.99456331099083,4.99456331099083,4.99456331099083,0,20260300 + repeat*100 + state
bulk,3,11,10,1000,0.259055706513943,0.204030691626511,0.310491889180343,0.0443715095729552,20260300 + repeat*100 + state
tail95,3,11,10,750,4.82895433955506,4.82895433955506,4.82895433955506,0,20260300 + repeat*100 + state
bulk,3,12,10,1000,0.151937924156642,0.139977795027839,0.220089367359918,0.0433866500232794,20260300 + repeat*100 + state
tail95,3,12,10,750,4.42837218102525,4.42837218102525,4.42837218102525,0,20260300 + repeat*100 + state
bulk,3,13,10,1000,0.0915655717995787,0.050871686119129,0.0993177112165655,0.00984633882991998,20260300 + repeat*100 + state
tail95,3,13,10,750,3.83227077492977,3.83227077492977,3.83227077492977,0,20260300 + repeat*100 + state
bulk,3,14,10,1000,0.0447190894392436,0.0277418147029228,0.0514238635204054,0.0156923545773689,20260300 + repeat*100 + state
tail95,3,14,10,750,3.04670464884266,3.04670464884266,3.04670464884266,0,20260300 + repeat*100 + state
bulk,3,15,10,1000,3.24979516829305,2.96710601240196,3.32563550700188,0.156134902558589,20260300 + repeat*100 + state
tail95,3,15,10,750,9.23883462991316,9.23883462991316,9.23883462991316,0,20260300 + repeat*100 + state
bulk,3,16,10,1000,3.32208216007347,3.10800187897209,3.78444959294604,0.320844352913083,20260300 + repeat*100 + state
tail95,3,16,10,750,9.24123027384767,9.24123027384767,9.24123027384767,0,20260300 + repeat*100 + state
bulk,3,17,10,1000,3.15476003563354,2.96292422272526,3.42914792183838,0.113844199651135,20260300 + repeat*100 + state
tail95,3,17,10,750,8.91238980237664,8.91238980237664,8.91238980237664,0,20260300 + repeat*100 + state
bulk,3,18,10,1000,2.68992194285706,2.44405786021559,2.8385022565893,0.123846253360401,20260300 + repeat*100 + state
tail95,3,18,10,750,8.30375743817326,8.30375743817326,8.30375743817326,0,20260300 + repeat*100 + state
bulk,3,19,10,1000,2.00547300596204,1.75689363034629,2.30529706431405,0.10198012017032,20260300 + repeat*100 + state
tail95,3,19,10,750,7.02889758075978,7.02889758075978,7.02889758075978,0,20260300 + repeat*100 + state
bulk,3,20,10,1000,1.30611326563558,1.21399702516114,1.49434385786976,0.0830472373099593,20260300 + repeat*100 + state
tail95,3,20,10,750,5.5781505359285,5.5781505359285,5.5781505359285,0,20260300 + repeat*100 + state
bulk,3,21,10,1000,0.736267880687331,0.649998626253371,0.832774728677289,0.12361108033157,20260300 + repeat*100 + state
tail95,3,21,10,750,4.95396471805767,4.95396471805767,4.95396471805767,0,20260300 + repeat*100 + state
bulk,3,22,10,1000,6.96444306565444,6.55207105290096,7.19509240559413,0.257200387936868,20260300 + repeat*100 + state
tail95,3,22,10,750,12.2560408093326,12.2560408093326,12.2560408093326,0,20260300 + repeat*100 + state
bulk,3,23,10,1000,7.17633522896775,7.05560856997723,7.25048147151072,0.0732750428371407,20260300 + repeat*100 + state
tail95,3,23,10,750,12.1037745177289,12.1037745177289,12.1037745177289,0,20260300 + repeat*100 + state
bulk,3,24,10,1000,6.65481636987537,6.48648123728453,7.02855879364035,0.165538031890369,20260300 + repeat*100 + state
tail95,3,24,10,750,12.0673907864961,12.0673907864961,12.0673907864961,0,20260300 + repeat*100 + state
bulk,3,25,10,1000,6.15873160348858,6.04975772424371,6.37534246677129,0.0236627426171525,20260300 + repeat*100 + state
tail95,3,25,10,750,11.2092130357645,11.2092130357645,11.2092130357645,0,20260300 + repeat*100 + state
bulk,3,26,10,1000,5.15364266808783,4.93933990720035,5.30287909110311,0.233672632493507,20260300 + repeat*100 + state
tail95,3,26,10,750,10.538822306442,10.538822306442,10.538822306442,0,20260300 + repeat*100 + state
bulk,3,27,10,1000,3.91887868284008,3.79869817403648,4.08325217870483,0.144735883301252,20260300 + repeat*100 + state
tail95,3,27,10,750,9.46462493931582,9.46462493931582,9.46462493931582,0,20260300 + repeat*100 + state
bulk,3,28,10,1000,2.72054306544836,2.59380333965376,2.80712392572695,0.116705412747205,20260300 + repeat*100 + state
tail95,3,28,10,750,8.59622520750054,8.59622520750054,8.59622520750054,0,20260300 + repeat*100 + state
bulk,3,29,10,1000,8.84670317065521,8.59580534145226,9.16590774310985,0.141127117928901,20260300 + repeat*100 + state
tail95,3,29,10,750,20.4965431480419,20.4965431480419,20.4965431480419,0,20260300 + repeat*100 + state
bulk,3,30,10,1000,8.94572661815845,8.80703317887395,9.18185437054978,0.150111751746028,20260300 + repeat*100 + state
tail95,3,30,10,750,21.2777373289094,21.2777373289094,21.2777373289094,0,20260300 + repeat*100 + state
bulk,3,31,10,1000,8.7603144338194,8.6702843300785,9.01238330113151,0.0714752137733825,20260300 + repeat*100 + state
tail95,3,31,10,750,20.6375585305626,20.6375585305626,20.6375585305626,0,20260300 + repeat*100 + state
bulk,3,32,10,1000,7.96830180527533,7.73277866745479,8.22104055462586,0.127946428344153,20260300 + repeat*100 + state
tail95,3,32,10,750,19.2078940882634,19.2078940882634,19.2078940882634,0,20260300 + repeat*100 + state
bulk,3,33,10,1000,7.04410862732479,6.9184139993798,7.19388330648198,0.108509280129338,20260300 + repeat*100 + state
tail95,3,33,10,750,16.8339142395488,16.8339142395488,16.8339142395488,0,20260300 + repeat*100 + state
bulk,3,34,10,1000,5.77334840885252,5.46030171928854,5.90638057402683,0.142350801566296,20260300 + repeat*100 + state
tail95,3,34,10,750,14.3638623949255,14.3638623949255,14.3638623949255,0,20260300 + repeat*100 + state
bulk,3,35,10,1000,4.56359026972864,4.39700724938677,4.70304610760312,0.123730717466713,20260300 + repeat*100 + state
tail95,3,35,10,750,12.1728665984938,12.1728665984938,12.1728665984938,0,20260300 + repeat*100 + state
bulk,4,1,10,1000,0.000136172951625185,7.30589397283932e-05,0.000702632898263708,0.00037959791836166,20260300 + repeat*100 + state
tail95,4,1,10,750,0.00754183812743348,0.00754183812743348,0.00754183812743348,0,20260300 + repeat*100 + state
bulk,4,2,10,1000,0.000241137585011132,8.63327590513996e-05,0.000433066368066115,0.000155436297650031,20260300 + repeat*100 + state
tail95,4,2,10,750,0.0133142175977468,0.0133142175977468,0.0133142175977468,0,20260300 + repeat*100 + state
bulk,4,3,10,1000,0.000283688103011173,5.55365706586958e-05,0.000604703329282613,0.000304008966181643,20260300 + repeat*100 + state
tail95,4,3,10,750,0.00733679126984166,0.00733679126984166,0.00733679126984166,0,20260300 + repeat*100 + state
bulk,4,4,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,4,4,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,4,5,10,1000,0.000244193818093,0.000114337284522564,0.000756738348122565,0.000357102862836557,20260300 + repeat*100 + state
tail95,4,5,10,750,0.0425183105702209,0.0425183105702209,0.0425183105702209,0,20260300 + repeat*100 + state
bulk,4,6,10,1000,0.000407556583384663,0.000116119237699122,0.000875051736916543,0.000346722219884044,20260300 + repeat*100 + state
tail95,4,6,10,750,0.113693206950849,0.113693206950849,0.113693206950849,0,20260300 + repeat*100 + state
bulk,4,7,10,1000,0.000776418721919633,0.000139201770571071,0.00220421050824911,0.000730869118438903,20260300 + repeat*100 + state
tail95,4,7,10,750,0.210929146907976,0.210929146907976,0.210929146907976,0,20260300 + repeat*100 + state
bulk,4,8,10,1000,0.329729142953717,0.231920697257442,0.395106000552777,0.0558377117974861,20260300 + repeat*100 + state
tail95,4,8,10,750,5.20039724725835,5.20039724725835,5.20039724725835,0,20260300 + repeat*100 + state
bulk,4,9,10,1000,0.328443120108888,0.247006698526202,0.35272892945356,0.026241946877699,20260300 + repeat*100 + state
tail95,4,9,10,750,5.09695057442094,5.09695057442094,5.09695057442094,0,20260300 + repeat*100 + state
bulk,4,10,10,1000,0.30555254967212,0.211876809874849,0.346332400146816,0.0374057659991757,20260300 + repeat*100 + state
tail95,4,10,10,750,4.92955712793131,4.92955712793131,4.92955712793131,0,20260300 + repeat*100 + state
bulk,4,11,10,1000,0.252448494190724,0.203513057566581,0.308702590373119,0.0466329053593839,20260300 + repeat*100 + state
tail95,4,11,10,750,4.7587774289867,4.7587774289867,4.7587774289867,0,20260300 + repeat*100 + state
bulk,4,12,10,1000,0.162468799619815,0.147084815197442,0.20786125046635,0.0273910213251337,20260300 + repeat*100 + state
tail95,4,12,10,750,4.36196160391543,4.36196160391543,4.36196160391543,0,20260300 + repeat*100 + state
bulk,4,13,10,1000,0.0913643712133634,0.0444495431801866,0.103577138260749,0.00725656838070143,20260300 + repeat*100 + state
tail95,4,13,10,750,3.75293626890897,3.75293626890897,3.75293626890897,0,20260300 + repeat*100 + state
bulk,4,14,10,1000,0.0416653649751023,0.0279930345144995,0.0558642608936101,0.0100679742063469,20260300 + repeat*100 + state
tail95,4,14,10,750,2.95439219678547,2.95439219678547,2.95439219678547,0,20260300 + repeat*100 + state
bulk,4,15,10,1000,3.22408176437665,3.03211721849905,3.34979158122634,0.130298381107225,20260300 + repeat*100 + state
tail95,4,15,10,750,9.17163924782619,9.17163924782619,9.17163924782619,0,20260300 + repeat*100 + state
bulk,4,16,10,1000,3.32654891786923,3.09977803915737,3.79140461469047,0.246895138342198,20260300 + repeat*100 + state
tail95,4,16,10,750,9.17188461727758,9.17188461727758,9.17188461727758,0,20260300 + repeat*100 + state
bulk,4,17,10,1000,3.16028163151116,2.95974161729268,3.38487899699695,0.0829871611192279,20260300 + repeat*100 + state
tail95,4,17,10,750,8.84424011719794,8.84424011719794,8.84424011719794,0,20260300 + repeat*100 + state
bulk,4,18,10,1000,2.73733119990003,2.40556313811393,2.81503041925499,0.0923557969380626,20260300 + repeat*100 + state
tail95,4,18,10,750,8.23636626753382,8.23636626753382,8.23636626753382,0,20260300 + repeat*100 + state
bulk,4,19,10,1000,2.00437269853643,1.81214777690732,2.29953922880387,0.118790076501817,20260300 + repeat*100 + state
tail95,4,19,10,750,6.96248756046678,6.96248756046678,6.96248756046678,0,20260300 + repeat*100 + state
bulk,4,20,10,1000,1.30956943109355,1.21805881900737,1.49827851152298,0.117740317692918,20260300 + repeat*100 + state
tail95,4,20,10,750,5.50465968607757,5.50465968607757,5.50465968607757,0,20260300 + repeat*100 + state
bulk,4,21,10,1000,0.735479668360273,0.682900588424957,0.8357475394776,0.101771415183243,20260300 + repeat*100 + state
tail95,4,21,10,750,4.88094386508766,4.88094386508766,4.88094386508766,0,20260300 + repeat*100 + state
bulk,4,22,10,1000,6.94574392844186,6.63317184493885,7.29530724702174,0.183524623613947,20260300 + repeat*100 + state
tail95,4,22,10,750,12.189967100572,12.189967100572,12.189967100572,0,20260300 + repeat*100 + state
bulk,4,23,10,1000,7.15565819349317,6.98976213833786,7.34817282964075,0.181506514928556,20260300 + repeat*100 + state
tail95,4,23,10,750,12.0381211836288,12.0381211836288,12.0381211836288,0,20260300 + repeat*100 + state
bulk,4,24,10,1000,6.69846520061597,6.47868856538665,6.96316566542564,0.157601503874919,20260300 + repeat*100 + state
tail95,4,24,10,750,12.0009993661835,12.0009993661835,12.0009993661835,0,20260300 + repeat*100 + state
bulk,4,25,10,1000,6.15866716567048,6.05290651652379,6.38355065670805,0.104113854628664,20260300 + repeat*100 + state
tail95,4,25,10,750,11.1427470115876,11.1427470115876,11.1427470115876,0,20260300 + repeat*100 + state
bulk,4,26,10,1000,5.15673223892242,4.93373781563923,5.34598826960727,0.201648499839091,20260300 + repeat*100 + state
tail95,4,26,10,750,10.4705812498058,10.4705812498058,10.4705812498058,0,20260300 + repeat*100 + state
bulk,4,27,10,1000,3.9503037426103,3.75375028801677,4.10932543711708,0.126576033652178,20260300 + repeat*100 + state
tail95,4,27,10,750,9.39666537673143,9.39666537673143,9.39666537673143,0,20260300 + repeat*100 + state
bulk,4,28,10,1000,2.73918568501559,2.54819530059913,2.86859687950587,0.14287419704056,20260300 + repeat*100 + state
tail95,4,28,10,750,8.53015460682615,8.53015460682615,8.53015460682615,0,20260300 + repeat*100 + state
bulk,4,29,10,1000,8.85442696188131,8.5761573360682,9.10170941607377,0.210523320232245,20260300 + repeat*100 + state
tail95,4,29,10,750,20.4466547661549,20.4466547661549,20.4466547661549,0,20260300 + repeat*100 + state
bulk,4,30,10,1000,8.93895926509913,8.82141763758046,9.18817087744725,0.174041706677141,20260300 + repeat*100 + state
tail95,4,30,10,750,21.2299613339313,21.2299613339313,21.2299613339313,0,20260300 + repeat*100 + state
bulk,4,31,10,1000,8.80821144848637,8.60502724658904,9.02100184147669,0.105906351687311,20260300 + repeat*100 + state
tail95,4,31,10,750,20.589629012334,20.589629012334,20.589629012334,0,20260300 + repeat*100 + state
bulk,4,32,10,1000,7.94126494266964,7.74830885926204,8.20230081984404,0.226797267174818,20260300 + repeat*100 + state
tail95,4,32,10,750,19.15736199989,19.15736199989,19.15736199989,0,20260300 + repeat*100 + state
bulk,4,33,10,1000,7.07007725468966,6.85402652321723,7.14125495924568,0.0680566925744159,20260300 + repeat*100 + state
tail95,4,33,10,750,16.7775340708299,16.7775340708299,16.7775340708299,0,20260300 + repeat*100 + state
bulk,4,34,10,1000,5.76998042090449,5.54595608865782,5.8476966633702,0.135944249161428,20260300 + repeat*100 + state
tail95,4,34,10,750,14.301750521135,14.301750521135,14.301750521135,0,20260300 + repeat*100 + state
bulk,4,35,10,1000,4.54140018747801,4.39218096305918,4.72964108182033,0.144474991288074,20260300 + repeat*100 + state
tail95,4,35,10,750,12.1073740445554,12.1073740445554,12.1073740445554,0,20260300 + repeat*100 + state
bulk,5,1,10,1000,0.000288415616502502,4.94409843309618e-05,0.000491180091397703,0.000330341329362705,20260300 + repeat*100 + state
tail95,5,1,10,750,0.0737614033293861,0.0737614033293861,0.0737614033293861,0,20260300 + repeat*100 + state
bulk,5,2,10,1000,0.000413701296611418,8.96116087024112e-05,0.00123922377596732,0.000430023149546616,20260300 + repeat*100 + state
tail95,5,2,10,750,0.0954117744507714,0.0954117744507714,0.0954117744507714,0,20260300 + repeat*100 + state
bulk,5,3,10,1000,0.000327038767481296,8.9517508251119e-05,0.00173004251615035,0.000518743385923372,20260300 + repeat*100 + state
tail95,5,3,10,750,0.0422359161249002,0.0422359161249002,0.0422359161249002,0,20260300 + repeat*100 + state
bulk,5,4,10,1000,0.000244193818093,0.000114337284522564,0.000756738348122565,0.000357102862836557,20260300 + repeat*100 + state
tail95,5,4,10,750,0.0425183105702209,0.0425183105702209,0.0425183105702209,0,20260300 + repeat*100 + state
bulk,5,5,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,5,5,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,5,6,10,1000,0.000246225486116865,3.26758263066995e-05,0.000746761490089426,0.000269656866959999,20260300 + repeat*100 + state
tail95,5,6,10,750,0.023244659486509,0.023244659486509,0.023244659486509,0,20260300 + repeat*100 + state
bulk,5,7,10,1000,0.000368402096911604,4.66430143605812e-05,0.00133861889557339,0.000542678861744412,20260300 + repeat*100 + state
tail95,5,7,10,750,0.0714880272036613,0.0714880272036613,0.0714880272036613,0,20260300 + repeat*100 + state
bulk,5,8,10,1000,0.342314748646104,0.24315399117314,0.386690312265683,0.058857870264273,20260300 + repeat*100 + state
tail95,5,8,10,750,6.11588469712027,6.11588469712027,6.11588469712027,0,20260300 + repeat*100 + state
bulk,5,9,10,1000,0.337219700875704,0.273032112129372,0.367084269856526,0.0420555394301502,20260300 + repeat*100 + state
tail95,5,9,10,750,5.99969547983165,5.99969547983165,5.99969547983165,0,20260300 + repeat*100 + state
bulk,5,10,10,1000,0.297261741920653,0.222907419568692,0.373463356349088,0.0400703675816597,20260300 + repeat*100 + state
tail95,5,10,10,750,5.8222357392999,5.8222357392999,5.8222357392999,0,20260300 + repeat*100 + state
bulk,5,11,10,1000,0.259445759786173,0.21542820364137,0.312298686385688,0.0348833590181737,20260300 + repeat*100 + state
tail95,5,11,10,750,5.6502351678906,5.6502351678906,5.6502351678906,0,20260300 + repeat*100 + state
bulk,5,12,10,1000,0.168816890900567,0.139982798110176,0.231357666398441,0.0325973202244015,20260300 + repeat*100 + state
tail95,5,12,10,750,5.22080671367663,5.22080671367663,5.22080671367663,0,20260300 + repeat*100 + state
bulk,5,13,10,1000,0.0965909322337766,0.0502061603503767,0.108719622346379,0.0192415529457755,20260300 + repeat*100 + state
tail95,5,13,10,750,4.56172386371787,4.56172386371787,4.56172386371787,0,20260300 + repeat*100 + state
bulk,5,14,10,1000,0.0449469783230904,0.0311012126146931,0.0597017327602011,0.0101200252974258,20260300 + repeat*100 + state
tail95,5,14,10,750,3.66896677471925,3.66896677471925,3.66896677471925,0,20260300 + repeat*100 + state
bulk,5,15,10,1000,3.25536050101042,3.02156093961263,3.42500328134512,0.128014768610027,20260300 + repeat*100 + state
tail95,5,15,10,750,10.0681369296822,10.0681369296822,10.0681369296822,0,20260300 + repeat*100 + state
bulk,5,16,10,1000,3.35038136179865,3.1816555887501,3.76201299109169,0.240616172344855,20260300 + repeat*100 + state
tail95,5,16,10,750,10.0669899598844,10.0669899598844,10.0669899598844,0,20260300 + repeat*100 + state
bulk,5,17,10,1000,3.16334076672582,3.00952168349429,3.48032287251479,0.128307475134398,20260300 + repeat*100 + state
tail95,5,17,10,750,9.71256395663759,9.71256395663759,9.71256395663759,0,20260300 + repeat*100 + state
bulk,5,18,10,1000,2.76747305964132,2.47762141929503,2.86319208409988,0.0769237858300391,20260300 + repeat*100 + state
tail95,5,18,10,750,9.07727083302211,9.07727083302211,9.07727083302211,0,20260300 + repeat*100 + state
bulk,5,19,10,1000,2.03249159919024,1.79598709199595,2.30876632483575,0.146185173877502,20260300 + repeat*100 + state
tail95,5,19,10,750,7.76653233686554,7.76653233686554,7.76653233686554,0,20260300 + repeat*100 + state
bulk,5,20,10,1000,1.33669767905763,1.22181638052766,1.47409281107317,0.0841485807601972,20260300 + repeat*100 + state
tail95,5,20,10,750,6.28371134766311,6.28371134766311,6.28371134766311,0,20260300 + repeat*100 + state
bulk,5,21,10,1000,0.74834742555667,0.693926695250564,0.855248326109639,0.122406874805038,20260300 + repeat*100 + state
tail95,5,21,10,750,5.6915027833215,5.6915027833215,5.6915027833215,0,20260300 + repeat*100 + state
bulk,5,22,10,1000,7.05111637321207,6.65394351969409,7.28106425551892,0.243676791385771,20260300 + repeat*100 + state
tail95,5,22,10,750,12.8249546130416,12.8249546130416,12.8249546130416,0,20260300 + repeat*100 + state
