path_id,hours_before_stage7,current_inventory_kg,remaining_target_gap_kg,remaining_hours,remaining_electrolyzer_nameplate_max_kg,known_remaining_ordinary_demand_kg,simple_optimistic_additional_H2_upper_bound_kg,optimistic_final_inventory_kg,target_total_kg,optimistic_total_margin_kg,serve_all_remaining_demand_net_additional_H2_kg,serve_all_remaining_demand_final_inventory_kg,serve_all_remaining_demand_total_margin_kg,TARGET_STILL_PHYSICALLY_REACHABLE,reason,diagnostic_label
6844,4,151.487065728,29.0786907999,4,60.06,8.99688639124,60.06,211.547065728,180.565756528,30.9813092001,51.0631136088,202.550179337,21.9844228088,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6853,16,371.306343625,52.5551831404,16,240.24,98.5039340683,240.24,611.546343625,423.861526765,187.68481686,141.736065932,513.042409557,89.1808827914,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6853,8,452.415415487,0,8,120.12,59.4930059307,120.12,572.535415487,423.861526765,148.673888722,60.6269940693,513.042409557,89.1808827914,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6853,4,496.663719681,0,4,60.06,33.3106263059,60.06,556.723719681,423.861526765,132.862192916,26.7493736941,523.413093375,99.5515666099,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6913,16,371.306343625,84.1929909333,16,240.24,98.5039340683,240.24,611.546343625,455.499334558,156.047009067,141.736065932,513.042409557,57.5430749985,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6913,8,450.075415487,5.42391907083,8,120.12,59.4930059307,120.12,570.195415487,455.499334558,114.696080929,60.6269940693,510.702409557,55.2030749985,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6913,4,483.953035862,0,4,60.06,33.3106263059,60.06,544.013035862,455.499334558,88.5137013044,26.7493736941,510.702409557,55.2030749985,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6926,16,184.939475204,0,16,240.24,84.5069940693,240.24,425.179475204,180.836278269,244.343196935,155.733005931,340.672481134,159.836202866,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6926,8,149.443112104,31.3931661646,8,120.12,39.0109281376,120.12,269.563112104,180.836278269,88.7268338354,81.1090718624,230.552183967,49.7159056979,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6926,4,181.761644127,0,4,60.06,32.8359897274,60.06,241.821644127,180.836278269,60.9853658587,27.2240102726,208.9856544,28.1493761314,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6949,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.565756528,301.181724607,135.250928138,376.758409272,196.192652744,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6949,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,180.565756528,121.568718676,74.6239340683,256.638409272,76.0726527441,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6949,4,145.515295663,35.0504608646,4,60.06,8.99688639124,60.06,205.575295663,180.565756528,25.0095391354,51.0631136088,196.578409272,16.0126527441,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6960,16,251.186343625,291.870519397,16,240.24,98.5039340683,240.24,491.426343625,543.056863022,-51.6305193974,141.736065932,392.922409557,-150.134453466,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6960,8,371.306343625,171.750519397,8,120.12,59.4930059307,120.12,491.426343625,543.056863022,-51.6305193974,60.6269940693,431.933337694,-111.123525328,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6960,4,431.366343625,111.690519397,4,60.06,33.3106263059,60.06,491.426343625,543.056863022,-51.6305193974,26.7493736941,458.115717319,-84.9411457033,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6969,16,184.939475204,210.585889518,16,240.24,84.5069940693,240.24,425.179475204,395.525364721,29.6541104824,155.733005931,340.672481134,-54.8528835869,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6969,8,159.333409272,236.191955449,8,120.12,39.0109281376,120.12,279.453409272,395.525364721,-116.071955449,81.1090718624,240.442481134,-155.082883587,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6969,4,219.393409272,176.131955449,4,60.06,32.8359897274,60.06,279.453409272,395.525364721,-116.071955449,27.2240102726,246.617419545,-148.907945177,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6978,16,222.112481134,0,16,240.24,104.989071862,240.24,462.352481134,180.836278269,281.516202866,135.250928138,357.363409272,176.527131003,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6978,8,168.536787884,12.299490385,8,120.12,45.4960659317,120.12,288.656787884,180.836278269,107.820509615,74.6239340683,243.160721952,62.3244436833,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
6978,4,139.636899834,41.1993784348,4,60.06,8.99688639124,60.06,199.696899834,180.836278269,18.8606215652,51.0631136088,190.700013443,9.86373517399,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7019,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.836278269,300.911202866,135.250928138,376.758409272,195.922131003,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7019,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,180.836278269,121.298196935,74.6239340683,256.638409272,75.8021310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7019,4,204.282726707,0,4,60.06,8.99688639124,60.06,264.342726707,180.836278269,83.5064484384,51.0631136088,255.345840316,74.5095620472,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7091,16,302.134475204,226.569559338,16,240.24,84.5069940693,240.24,542.374475204,528.704034541,13.6704406624,155.733005931,457.867481134,-70.8365534069,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7091,8,416.802409557,111.901624985,8,120.12,39.0109281376,120.12,536.922409557,528.704034541,8.21837501515,81.1090718624,497.911481419,-30.7925531224,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7091,4,476.862409557,51.8416249849,4,60.06,32.8359897274,60.06,536.922409557,528.704034541,8.21837501515,27.2240102726,504.086419829,-24.6176147122,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7183,16,182.014475204,134.92625629,16,240.24,84.5069940693,240.24,422.254475204,316.940731494,105.31374371,155.733005931,337.747481134,20.8067496406,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7183,8,145.293409272,171.647322222,8,120.12,39.0109281376,120.12,265.413409272,316.940731494,-51.5273222219,81.1090718624,226.402481134,-90.5382503594,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7183,4,199.178470862,117.762260632,4,60.06,32.8359897274,60.06,259.238470862,316.940731494,-57.7022606321,27.2240102726,226.402481134,-90.5382503594,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7243,16,160.308409272,20.2573472559,16,240.24,98.5039340683,240.24,400.548409272,180.565756528,219.982652744,141.736065932,302.044475204,121.478718676,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7243,8,225.037481134,0,8,120.12,59.4930059307,120.12,345.157481134,180.565756528,164.591724607,60.6269940693,285.664475204,105.098718676,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7243,4,198.85510151,0,4,60.06,33.3106263059,60.06,258.91510151,180.565756528,78.3493449818,26.7493736941,225.604475204,45.0387186758,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7249,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.836278269,300.911202866,135.250928138,376.758409272,195.922131003,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7249,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,180.836278269,121.298196935,74.6239340683,256.638409272,75.8021310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7249,4,145.515295663,35.3209826055,4,60.06,8.99688639124,60.06,205.575295663,180.836278269,24.7390173945,51.0631136088,196.578409272,15.7421310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7268,16,302.134475204,121.727051561,16,240.24,84.5069940693,240.24,542.374475204,423.861526765,118.512948439,155.733005931,457.867481134,34.0059543693,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7268,8,371.306343625,52.5551831404,8,120.12,39.0109281376,120.12,491.426343625,423.861526765,67.5648168596,81.1090718624,452.415415487,28.5538887221,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7268,4,425.191405215,0,4,60.06,32.8359897274,60.06,485.251405215,423.861526765,61.3898784494,27.2240102726,452.415415487,28.5538887221,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7320,16,163.233409272,17.6028689967,16,240.24,98.5039340683,240.24,403.473409272,180.836278269,222.637131003,141.736065932,304.969475204,124.133196935,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7320,8,212.947481134,0,8,120.12,59.4930059307,120.12,333.067481134,180.836278269,152.231202866,60.6269940693,273.574475204,92.738196935,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7320,4,186.76510151,0,4,60.06,33.3106263059,60.06,246.82510151,180.836278269,65.9888232409,26.7493736941,213.514475204,32.678196935,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7329,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,142.923283799,338.824197335,135.250928138,376.758409272,233.835125473,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7329,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,142.923283799,159.211191405,74.6239340683,256.638409272,113.715125473,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7329,4,147.795226262,0,4,60.06,8.99688639124,60.06,207.855226262,142.923283799,64.9319424634,51.0631136088,198.858339871,55.9350560722,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7392,16,335.220415487,207.836447535,16,240.24,104.989071862,240.24,575.460415487,543.056863022,32.403552465,135.250928138,470.471343625,-72.5855193974,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7392,8,449.708632428,93.348230594,8,120.12,45.4960659317,120.12,569.828632428,543.056863022,26.771769406,74.6239340683,524.332566497,-18.7242965257,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7392,4,471.976883932,71.0799790905,4,60.06,8.99688639124,60.06,532.036883932,543.056863022,-11.0199790905,51.0631136088,523.03999754,-20.0168654818,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7445,16,160.308409272,0,16,240.24,98.5039340683,240.24,400.548409272,156.407515605,244.140893667,141.736065932,302.044475204,145.636959599,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7445,8,225.037481134,0,8,120.12,59.4930059307,120.12,345.157481134,156.407515605,188.74996553,60.6269940693,285.664475204,129.256959599,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7445,4,202.41021245,0,4,60.06,33.3106263059,60.06,262.47021245,156.407515605,106.062696845,26.7493736941,229.159586144,72.7520705393,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7454,16,,,,,,,,,,,,,NOT_IDENTIFIABLE,checkpoint_not_present_without_zero_padding,
7454,8,241.507481134,0,8,120.12,59.4930059307,120.12,361.627481134,180.836278269,180.791202866,60.6269940693,302.134475204,121.298196935,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7454,4,221.394835921,0,4,60.06,33.3106263059,60.06,281.454835921,180.836278269,100.618557652,26.7493736941,248.144209615,67.3079313465,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7458,16,182.014475204,0,16,240.24,84.5069940693,240.24,422.254475204,180.565756528,241.688718676,155.733005931,337.747481134,157.181724607,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7458,8,147.633409272,32.9323472559,8,120.12,39.0109281376,120.12,267.753409272,180.565756528,87.1876527441,81.1090718624,228.742481134,48.1767246066,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7458,4,141.458470862,39.1072856661,4,60.06,32.8359897274,60.06,201.518470862,180.565756528,20.9527143339,27.2240102726,168.682481134,-11.8832753934,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7463,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.565756528,301.181724607,135.250928138,376.758409272,196.192652744,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7463,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,180.565756528,121.568718676,74.6239340683,256.638409272,76.0726527441,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7463,4,145.515295663,35.0504608646,4,60.06,8.99688639124,60.06,205.575295663,180.565756528,25.0095391354,51.0631136088,196.578409272,16.0126527441,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7541,16,182.014475204,213.510889518,16,240.24,84.5069940693,240.24,422.254475204,395.525364721,26.7291104824,155.733005931,337.747481134,-57.7778835869,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7541,8,251.186343625,144.339021097,8,120.12,39.0109281376,120.12,371.306343625,395.525364721,-24.2190210966,81.1090718624,332.295415487,-63.2299492341,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7541,4,311.246343625,84.2790210966,4,60.06,32.8359897274,60.06,371.306343625,395.525364721,-24.2190210966,27.2240102726,338.470353897,-57.0550108239,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7564,16,251.008038481,292.048824541,16,240.24,104.989071862,240.24,491.248038481,543.056863022,-51.8088245408,135.250928138,386.258966619,-156.797896403,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7564,8,371.128038481,171.928824541,8,120.12,45.4960659317,120.12,491.248038481,543.056863022,-51.8088245408,74.6239340683,445.75197255,-97.3048904725,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7564,4,415.465882525,127.590980498,4,60.06,8.99688639124,60.06,475.525882525,543.056863022,-67.5309804975,51.0631136088,466.528996133,-76.5278668888,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7590,16,182.014475204,0,16,240.24,84.5069940693,240.24,422.254475204,142.923283799,279.331191405,155.733005931,337.747481134,194.824197335,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7590,8,147.633409272,0,8,120.12,39.0109281376,120.12,267.753409272,142.923283799,124.830125473,81.1090718624,228.742481134,85.8191973354,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7590,4,181.418677398,0,4,60.06,32.8359897274,60.06,241.478677398,142.923283799,98.5553935992,27.2240102726,208.642687671,65.7194038719,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7606,16,251.186343625,81.3928124877,16,240.24,98.5039340683,240.24,491.426343625,332.579156112,158.847187512,141.736065932,392.922409557,60.3432534441,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7606,8,352.284169237,0,8,120.12,59.4930059307,120.12,472.404169237,332.579156112,139.825013124,60.6269940693,412.911163306,80.3320071934,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7606,4,386.161789612,0,4,60.06,33.3106263059,60.06,446.221789612,332.579156112,113.642633499,26.7493736941,412.911163306,80.3320071934,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7612,16,416.802409557,126.254453466,16,240.24,98.5039340683,240.24,657.042409557,543.056863022,113.985546534,141.736065932,558.538475488,15.481612466,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7612,8,509.43724574,33.6196172819,8,120.12,59.4930059307,120.12,629.55724574,543.056863022,86.5003827181,60.6269940693,570.06423981,27.0073767874,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7612,4,537.850137585,5.20672543677,4,60.06,33.3106263059,60.06,597.910137585,543.056863022,54.8532745632,26.7493736941,564.59951128,21.5426482573,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7623,16,182.014475204,213.510889518,16,240.24,84.5069940693,240.24,422.254475204,395.525364721,26.7291104824,155.733005931,337.747481134,-57.7778835869,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7623,8,251.186343625,144.339021097,8,120.12,39.0109281376,120.12,371.306343625,395.525364721,-24.2190210966,81.1090718624,332.295415487,-63.2299492341,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7623,4,305.071405215,90.4539595068,4,60.06,32.8359897274,60.06,365.131405215,395.525364721,-30.3939595068,27.2240102726,332.295415487,-63.2299492341,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7630,16,302.134475204,121.727051561,16,240.24,84.5069940693,240.24,542.374475204,423.861526765,118.512948439,155.733005931,457.867481134,34.0059543693,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7630,8,371.306343625,52.5551831404,8,120.12,39.0109281376,120.12,491.426343625,423.861526765,67.5648168596,81.1090718624,452.415415487,28.5538887221,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7630,4,425.191405215,0,4,60.06,32.8359897274,60.06,485.251405215,423.861526765,61.3898784494,27.2240102726,452.415415487,28.5538887221,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7669,16,302.134475204,244.796912417,16,240.24,84.5069940693,240.24,542.374475204,546.93138762,-4.55691241672,155.733005931,457.867481134,-89.063906486,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7669,8,416.802409557,130.128978064,8,120.12,39.0109281376,120.12,536.922409557,546.93138762,-10.008978064,81.1090718624,497.911481419,-49.0199062015,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7669,4,476.862409557,70.068978064,4,60.06,32.8359897274,60.06,536.922409557,546.93138762,-10.008978064,27.2240102726,504.086419829,-42.8449677913,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7687,16,182.014475204,0,16,240.24,84.5069940693,240.24,422.254475204,180.836278269,241.418196935,155.733005931,337.747481134,156.911202866,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7687,8,156.408409272,24.4278689967,8,120.12,39.0109281376,120.12,276.528409272,180.836278269,95.6921310033,81.1090718624,237.517481134,56.6812028657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7687,4,187.470198652,0,4,60.06,32.8359897274,60.06,247.530198652,180.836278269,66.6939203837,27.2240102726,214.694208925,33.8579306563,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7697,16,241.507481134,133.257297271,16,240.24,104.989071862,240.24,481.747481134,374.764778406,106.982702729,135.250928138,376.758409272,1.99363086623,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7697,8,302.134475204,72.630303202,8,120.12,45.4960659317,120.12,422.254475204,374.764778406,47.489696798,74.6239340683,376.758409272,1.99363086623,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7697,4,324.402726707,50.3620516986,4,60.06,8.99688639124,60.06,384.462726707,374.764778406,9.69794830138,51.0631136088,375.465840316,0.701061910139,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7699,16,184.939475204,358.117387818,16,240.24,84.5069940693,240.24,425.179475204,543.056863022,-117.877387818,155.733005931,340.672481134,-202.384381888,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7699,8,254.111343625,288.945519397,8,120.12,39.0109281376,120.12,374.231343625,543.056863022,-168.825519397,81.1090718624,335.220415487,-207.836447535,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7699,4,314.171343625,228.885519397,4,60.06,32.8359897274,60.06,374.231343625,543.056863022,-168.825519397,27.2240102726,341.395353897,-201.661509125,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
7701,16,151.533409272,29.3028689967,16,240.24,98.5039340683,240.24,391.773409272,180.836278269,210.937131003,141.736065932,293.269475204,112.433196935,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
