path_id,dissipation_stage,inventory_at_resolution_kg,remaining_formal_demand_kg,inventory_minus_remaining_demand_kg,positive_preventive_inventory_kg
1303,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1304,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1307,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1309,5,227.962481134,104.989071862,122.973409272,122.973409272
1310,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1324,6,164.335840093,45.4960659317,118.839774161,118.839774161
1327,5,190.108006047,104.989071862,85.118934185,85.118934185
1328,5,202.137392866,104.989071862,97.1483210036,97.1483210036
1329,4,156.348339871,144,12.3483398712,18.1011426093
1330,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1331,6,138.053361291,45.4960659317,92.5572953597,92.5572953597
1335,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1338,4,160.308409272,144,16.308409272,18.3262758297
1343,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1344,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1345,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1346,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1348,4,153.605179337,144,9.60517933676,11.6230458944
1351,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1357,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1358,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1361,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1366,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1367,4,155.546921843,144,11.546921843,13.5647884007
1369,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1370,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1372,4,151.533409272,144,7.53340927205,10.2026949835
1373,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1375,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1376,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1381,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1383,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1385,4,163.233409272,144,19.233409272,21.2512758297
1386,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1388,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1390,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1391,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1392,4,145.293409272,144,1.29340927205,6.30269498349
1395,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1396,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1399,5,219.187481134,104.989071862,114.198409272,114.198409272
1401,4,157.383409272,144,13.383409272,15.4012758297
1410,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1411,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1413,4,156.408409272,144,12.408409272,12.5758443706
1416,4,147.633409272,144,3.63340927205,6.30269498349
1417,4,136.518409272,144,-7.48159072795,5.60813793862
1421,4,157.383409272,144,13.383409272,15.4012758297
1426,4,136.518409272,144,-7.48159072795,5.60813793862
1427,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1429,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1430,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1435,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1439,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1440,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1447,4,145.293409272,144,1.29340927205,6.30269498349
1449,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1450,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1451,5,212.947481134,104.989071862,107.958409272,107.958409272
1453,4,160.308409272,144,16.308409272,18.3262758297
1454,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1462,4,150.558409272,144,6.55840927205,8.57627582974
1463,4,157.383409272,144,13.383409272,15.4012758297
1464,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1465,5,158.757994231,104.989071862,53.7689223683,53.7689223683
1466,4,163.233409272,144,19.233409272,21.2512758297
1468,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1472,4,151.533409272,144,7.53340927205,10.2026949835
1474,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1477,5,198.55718837,104.989071862,93.5681165077,93.5681165077
1478,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1479,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1480,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1482,5,165.251253753,104.989071862,60.2621818906,60.2621818906
1484,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1486,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
1489,4,145.293409272,144,1.29340927205,6.30269498349
1495,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1497,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1509,5,237.504170033,104.989071862,132.51509817,132.51509817
1513,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1514,4,163.233409272,144,19.233409272,21.2512758297
1515,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1518,7,107.31561673,0,107.31561673,107.31561673
1523,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1530,4,149.443112104,144,5.44311210419,6.8672898456
1531,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1533,4,147.633409272,144,3.63340927205,6.30269498349
1534,4,160.308409272,144,16.308409272,18.3262758297
1536,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1539,4,157.66551912,144,13.66551912,15.6833856776
1540,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1542,6,201.502994579,45.4960659317,156.006928647,156.006928647
1544,6,126.863809366,45.4960659317,81.367743434,81.367743434
1545,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1547,6,126.863809366,45.4960659317,81.367743434,81.367743434
1548,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1554,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1562,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1563,4,160.308409272,144,16.308409272,18.3262758297
1565,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1566,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1568,7,105.033409272,0,105.033409272,105.033409272
1575,6,99.2649883,45.4960659317,53.7689223683,53.7689223683
1576,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1579,4,157.66551912,144,13.66551912,15.6833856776
1581,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1584,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1585,6,156.407475452,45.4960659317,110.911409521,110.911409521
1587,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1588,4,163.233409272,144,19.233409272,21.2512758297
1592,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
1593,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1596,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1599,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1600,4,160.308409272,144,16.308409272,18.3262758297
1603,4,160.308409272,144,16.308409272,18.3262758297
1607,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1610,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1612,6,109.851190696,45.4960659317,64.3551247646,64.3551247646
1625,4,160.308409272,144,16.308409272,18.3262758297
1629,6,120.02312175,45.4960659317,74.5270558179,74.5270558179
1638,5,190.108006047,104.989071862,85.118934185,85.118934185
1639,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1643,5,199.177550046,104.989071862,94.1884781839,94.1884781839
1645,7,118.839774161,0,118.839774161,118.839774161
1646,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1649,5,224.992358276,104.989071862,120.003286414,120.003286414
1654,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1657,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1658,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1663,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1665,4,145.293409272,144,1.29340927205,6.30269498349
1667,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1669,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1678,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1685,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1686,5,224.992358276,104.989071862,120.003286414,120.003286414
1689,5,196.327152155,104.989071862,91.338080293,91.338080293
1692,7,81.7726769673,0,81.7726769673,81.7726769673
1694,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1700,4,151.533409272,144,7.53340927205,10.2026949835
1705,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1707,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1711,6,142.500396193,45.4960659317,97.0043302612,97.0043302612
1716,5,211.500993705,104.989071862,106.511921843,106.511921843
1720,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1721,4,145.293409272,144,1.29340927205,6.30269498349
1722,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1725,5,190.108006047,104.989071862,85.118934185,85.118934185
1727,6,169.419517657,45.4960659317,123.923451726,123.923451726
1734,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1737,5,186.356815296,104.989071862,81.367743434,81.367743434
1740,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1744,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1748,4,160.308409272,144,16.308409272,18.3262758297
1751,4,160.308409272,144,16.308409272,18.3262758297
1753,4,147.633409272,144,3.63340927205,5.26920416384
1760,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1767,5,121.297481134,104.989071862,16.308409272,18.3262758297
1770,4,147.633409272,144,3.63340927205,5.26920416384
1775,4,145.293409272,144,1.29340927205,6.30269498349
1776,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1777,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1779,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1784,6,145.079651007,45.4960659317,99.5835850757,99.5835850757
1787,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1790,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1799,5,199.513795372,104.989071862,94.5247235097,94.5247235097
1804,5,165.251253753,104.989071862,60.2621818906,60.2621818906
1806,4,160.308409272,144,16.308409272,18.3262758297
1807,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1808,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1809,5,186.509474954,104.989071862,81.520403092,81.520403092
1810,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1812,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1816,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1818,4,147.633409272,144,3.63340927205,4.91642247452
1819,4,163.233409272,144,19.233409272,21.2512758297
1824,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1829,5,155.671992527,104.989071862,50.6829206642,50.6829206642
1832,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1834,4,163.233409272,144,19.233409272,21.2512758297
1840,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1841,4,147.633409272,144,3.63340927205,6.30269498349
1842,5,184.58046388,104.989071862,79.5913920172,79.5913920172
1845,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1848,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1849,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1852,4,163.233409272,144,19.233409272,21.2512758297
1853,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1855,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1856,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1860,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1864,5,197.394023994,104.989071862,92.4049521314,92.4049521314
1866,5,156.451144954,104.989071862,51.4620730918,51.4620730918
1867,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1868,5,160.317762933,104.989071862,55.328691071,55.328691071
1869,7,155.539375961,0,155.539375961,155.539375961
1870,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1874,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1877,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1879,5,186.509474954,104.989071862,81.520403092,81.520403092
1888,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1891,4,160.308409272,144,16.308409272,18.3262758297
1894,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1898,6,139.759146225,45.4960659317,94.263080293,94.263080293
1899,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1900,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1901,5,219.187481134,104.989071862,114.198409272,114.198409272
1909,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1914,4,163.233409272,144,19.233409272,21.2512758297
1916,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1917,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1927,4,136.518409272,144,-7.48159072795,5.60813793862
1928,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1930,6,150.529475204,45.4960659317,105.033409272,105.033409272
1934,6,142.644386935,45.4960659317,97.1483210036,97.1483210036
1937,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1941,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1946,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1948,4,145.293409272,144,1.29340927205,6.30269498349
1953,4,145.293409272,144,1.29340927205,6.30269498349
1958,4,151.533409272,144,7.53340927205,10.2026949835
1960,4,151.533409272,144,7.53340927205,10.2026949835
1962,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
1968,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
1978,6,136.834146225,45.4960659317,91.338080293,91.338080293
1980,4,160.308409272,144,16.308409272,18.3262758297
1981,4,155.546921843,144,11.546921843,13.5647884007
1987,4,163.233409272,144,19.233409272,21.2512758297
1990,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1994,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1996,7,156.407488791,0,156.407488791,156.407488791
1997,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
1999,5,156.451144954,104.989071862,51.4620730918,51.4620730918
2005,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2008,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2015,4,163.233409272,144,19.233409272,21.2512758297
2025,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2027,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2028,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2031,5,161.456084466,104.989071862,56.4670126034,56.4670126034
2038,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2039,5,158.632288847,104.989071862,53.6432169848,53.6432169848
2045,6,159.694475204,45.4960659317,114.198409272,114.198409272
2046,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2048,5,220.187141716,104.989071862,115.198069853,115.198069853
2049,4,136.518409272,144,-7.48159072795,5.60813793862
2050,4,163.233409272,144,19.233409272,21.2512758297
2059,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2061,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2065,4,147.633409272,144,3.63340927205,6.30269498349
2066,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2069,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
2073,4,160.308409272,144,16.308409272,18.3262758297
2079,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2080,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
2085,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2086,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2087,5,225.037481134,104.989071862,120.048409272,120.048409272
2093,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2099,4,163.233409272,144,19.233409272,21.2512758297
2102,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2104,4,151.533409272,144,7.53340927205,10.2026949835
2107,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2109,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2114,6,154.889244305,45.4960659317,109.393178373,109.393178373
2115,4,147.633409272,144,3.63340927205,6.30269498349
2118,4,147.633409272,144,3.63340927205,6.30269498349
2121,4,136.518409272,144,-7.48159072795,5.60813793862
2123,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
2130,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
2131,4,160.308409272,144,16.308409272,18.3262758297
2134,5,223.828846024,104.989071862,118.839774161,118.839774161
2135,5,210.022481134,104.989071862,105.033409272,105.033409272
