profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,site,electrical_bus,realized_pel_kw,base_pmax_kw,candidate_pmax_kw,base_remaining_headroom_kw,nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site_hosting_kw,max_new_pel_kw,FULL_TO_CANDIDATE_HOSTABLE
21,13,589,300,200,120,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.908669345026,1,0.00866934502622,18,4.43203469175,0.738672448625,1,1,2,0.762357187082,False,False,False,False,3932.718,2043.688,175.7824,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
22,14,8333,0,0,0,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.929890907501,1,0.0298909075012,33,4.09257966931,0.682096611552,1,1,2,0.716283148465,False,False,False,False,3508.996105,2106.2181,268.004,2.13162820728e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,375,375,YES
22,14,8333,0,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.920035322621,1,0.0200353226207,18,3.98592327114,0.66432054519,1,1,2,0.70033800545,False,False,False,False,3383.996105,2106.2181,268.004,1.63424829225e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,250,250,YES
22,14,8333,0,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921839510625,1,0.0218395106253,18,3.90138246041,0.650230410069,1,1,2,0.687581891038,False,False,False,False,3283.996105,2106.2181,268.004,2.41584530158e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,150,150,YES
22,14,8333,0,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.923815761045,1,0.023815761045,33,3.93300026192,0.655500043654,1,1,2,0.692365433943,False,False,False,False,3321.496105,2106.2181,268.004,4.40536496171e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
23,14,589,300,200,120,150,1,24,300,300,375,0,75,75,True,75,75,1,True,0.909914664177,1,0.00991466417703,18,4.5020622706,0.750343711767,1,1,2,0.776236886201,False,False,False,False,3978.996105,2106.2181,268.004,1.63424829225e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,75,375,YES
23,14,589,300,200,120,150,2,14,200,200,250,0,50,50,True,50,50,1,True,0.907572499042,1,0.00757249904195,18,4.47998212978,0.746663688296,1,1,2,0.773047857598,False,False,False,False,3953.996105,2106.2181,268.004,1.63424829225e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,50,250,YES
23,14,589,300,200,120,150,3,18,120,120,150,0,30,30,True,30,30,1,True,0.907938576509,1,0.00793857650905,18,4.46234019758,0.743723366263,1,1,2,0.770496634716,False,False,False,False,3933.996105,2106.2181,268.004,1.63424829225e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,30,150,YES
23,14,589,300,200,120,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.909662404328,1,0.00966240432792,18,4.46895359458,0.744825599096,1,1,2,0.771453343297,False,False,False,False,3941.496105,2106.2181,268.004,1.63424829225e-13,1.63424829225e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
24,15,8333,0,0,0,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.93288523485,1,0.0328852348501,33,3.93915479443,0.656525799071,1,1,2,0.690261567355,False,False,False,False,3367.5332,2043.688,308.4672,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
24,15,8333,0,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.923881472836,1,0.023881472836,18,3.83284257366,0.63880709561,1,1,2,0.67431642434,False,False,False,False,3242.5332,2043.688,308.4672,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
24,15,8333,0,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.925678164553,1,0.0256781645527,18,3.7486231545,0.62477052575,1,1,2,0.661560309928,False,False,False,False,3142.5332,2043.688,308.4672,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
24,15,8333,0,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.926829715699,1,0.0268297156992,33,3.78011531497,0.630019219161,1,1,2,0.666343852833,False,False,False,False,3180.0332,2043.688,308.4672,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
25,15,589,300,200,120,150,1,24,300,300,375,0,75,75,True,75,75,1,True,0.913803412701,1,0.0138034127011,18,4.34779503915,0.724632506525,1,1,2,0.750215305091,False,False,False,False,3837.5332,2043.688,308.4672,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,75,375,YES
25,15,589,300,200,120,150,2,14,200,200,250,0,50,50,True,50,50,1,True,0.911471240357,1,0.0114712403566,18,4.32574502744,0.720957504574,1,1,2,0.747026276488,False,False,False,False,3812.5332,2043.688,308.4672,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,50,250,YES
25,15,589,300,200,120,150,3,18,120,120,150,0,30,30,True,30,30,1,True,0.911835752585,1,0.0118357525855,18,4.30812821472,0.71802136912,1,1,2,0.744475053606,False,False,False,False,3792.5332,2043.688,308.4672,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,30,150,YES
25,15,589,300,200,120,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.913552226656,1,0.0135522266557,18,4.31473208467,0.719122014111,1,1,2,0.745431762187,False,False,False,False,3800.0332,2043.688,308.4672,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
26,16,8333,0,0,0,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.932111738237,1,0.0321117382372,33,3.97557884264,0.662596473773,1,1,2,0.695687406132,False,False,False,False,3410.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
26,16,8333,0,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.922336496929,1,0.0223364969295,18,3.868893257,0.644815542833,1,1,2,0.679742263118,False,False,False,False,3285.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
26,16,8333,0,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92413619237,1,0.0241361923701,18,3.78435217098,0.63072536183,1,1,2,0.666986148706,False,False,False,False,3185.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
26,16,8333,0,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
27,16,589,300,200,120,150,1,24,300,300,375,0,75,75,True,75,75,1,True,0.912241368708,1,0.0122413687083,18,4.38538384067,0.730897306779,1,1,2,0.755641143869,False,False,False,False,3880.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,75,375,YES
27,16,589,300,200,120,150,2,14,200,200,250,0,50,50,True,50,50,1,True,0.909905192707,1,0.00990519270726,18,4.36328007467,0.727213345779,1,1,2,0.752452115266,False,False,False,False,3855.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,50,250,YES
27,16,589,300,200,120,150,3,18,120,120,150,0,30,30,True,30,30,1,True,0.910270332051,1,0.0102703320507,18,4.34561966514,0.724269944189,1,1,2,0.749900892383,False,False,False,False,3835.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,30,150,YES
27,16,589,300,200,120,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.911989752435,1,0.0119897524348,18,4.35223994628,0.725373324381,1,1,2,0.750857600964,False,False,False,False,3842.5684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
28,17,6787,0,0,0,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.93200731351,1,0.0320073135099,33,3.97640143451,0.662733572419,1,1,2,0.694722166262,False,False,False,False,3423.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,375,375,YES
28,17,6787,0,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921408953919,1,0.0214089539187,18,3.86930298483,0.644883830805,1,1,2,0.678777023247,False,False,False,False,3298.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
28,17,6787,0,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923210457502,1,0.0232104575023,18,3.78441479814,0.630735799691,1,1,2,0.666020908835,False,False,False,False,3198.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,150,150,YES
28,17,6787,0,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.925946052931,1,0.0259460529306,33,3.81616207051,0.636027011752,1,1,2,0.67080445174,False,False,False,False,3236.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,YES
29,17,1,0,0,50.6771881454,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.929131541053,1,0.0291315410529,18,4.02011547524,0.670019245874,1,1,2,0.701186606363,False,False,False,False,3474.22830815,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,375,375,YES
29,17,1,0,0,50.6771881454,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.917606203795,1,0.0176062037953,18,3.91259458125,0.652099096875,1,1,2,0.685241463348,False,False,False,False,3349.22830815,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
29,17,1,0,0,50.6771881454,0,3,18,50.6771881454,120,150,69.3228118546,30,99.3228118546,True,99.3228118546,99.3228118546,1,True,0.923210457502,1,0.0232104575023,18,3.78441479814,0.630735799691,1,1,2,0.666020908835,False,False,False,False,3198.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,99.3228118546,150,YES
29,17,1,0,0,50.6771881454,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.925211145275,1,0.0252111452755,33,3.85922907699,0.643204846166,1,1,2,0.67726889184,False,False,False,False,3286.72830815,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,YES
30,17,3,0,0,81.3229116254,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.926852951386,1,0.0268529513861,18,4.04662922378,0.674438203963,1,1,2,0.705095809912,False,False,False,False,3504.87403163,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,375,375,YES
30,17,3,0,0,81.3229116254,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.915298922843,1,0.0152989228429,18,3.93885955155,0.656476591924,1,1,2,0.689150666897,False,False,False,False,3379.87403163,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
30,17,3,0,0,81.3229116254,0,3,18,81.3229116254,120,150,38.6770883746,30,68.6770883746,True,68.6770883746,68.6770883746,1,True,0.923210457502,1,0.0232104575023,18,3.78441479814,0.630735799691,1,1,2,0.666020908835,False,False,False,False,3198.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,68.6770883746,150,YES
30,17,3,0,0,81.3229116254,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.924766445436,1,0.0247664454363,33,3.88536183165,0.647560305275,1,1,2,0.68117809539,False,False,False,False,3317.37403163,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,YES
31,17,9,116.919517905,0,0,0,1,24,116.919517905,300,375,183.080482095,75,258.080482095,True,258.080482095,258.080482095,1,True,0.93200731351,1,0.0320073135099,33,3.97640143451,0.662733572419,1,1,2,0.694722166262,False,False,False,False,3423.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,258.080482095,375,YES
31,17,9,116.919517905,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.92094552757,1,0.0209455275699,18,3.96944653265,0.661574422108,1,1,2,0.693691410721,False,False,False,False,3415.47063791,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
31,17,9,116.919517905,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.922747935913,1,0.0227479359127,18,3.88373681497,0.647289469162,1,1,2,0.680935296309,False,False,False,False,3315.47063791,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,150,150,YES
31,17,9,116.919517905,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.925484898487,1,0.0254848984868,33,3.91579853872,0.652633089786,1,1,2,0.685718839214,False,False,False,False,3352.97063791,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,YES
32,17,35,116.919517905,0,0,0,1,24,116.919517905,300,375,183.080482095,75,258.080482095,True,258.080482095,258.080482095,1,True,0.93200731351,1,0.0320073135099,33,3.97640143451,0.662733572419,1,1,2,0.694722166262,False,False,False,False,3423.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,258.080482095,375,YES
32,17,35,116.919517905,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.92094552757,1,0.0209455275699,18,3.96944653265,0.661574422108,1,1,2,0.693691410721,False,False,False,False,3415.47063791,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
32,17,35,116.919517905,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.922747935913,1,0.0227479359127,18,3.88373681497,0.647289469162,1,1,2,0.680935296309,False,False,False,False,3315.47063791,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,150,150,YES
32,17,35,116.919517905,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.925484898487,1,0.0254848984868,33,3.91579853872,0.652633089786,1,1,2,0.685718839214,False,False,False,False,3352.97063791,2022.6384,218.4496,4.12114786741e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,YES
33,17,5,298.909307546,0,0,0,1,24,298.909307546,300,375,1.09069245447,75,76.0906924545,True,76.0906924545,76.0906924545,1,True,0.93200731351,1,0.0320073135099,33,3.97640143451,0.662733572419,1,1,2,0.694722166262,False,False,False,False,3423.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,76.0906924545,375,YES
33,17,5,298.909307546,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.920223722029,1,0.0202237220285,18,4.12707979386,0.68784663231,1,1,2,0.716906236506,False,False,False,False,3597.46042755,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
33,17,5,298.909307546,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92202754138,1,0.0220275413805,18,4.04020983854,0.673368306423,1,1,2,0.704150122094,False,False,False,False,3497.46042755,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,150,150,YES
33,17,5,298.909307546,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.924766636055,1,0.0247666360548,33,4.07271547269,0.678785912115,1,1,2,0.708933664998,False,False,False,False,3534.96042755,2022.6384,218.4496,4.97379915032e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,YES
34,17,87,300,0,0,0,1,24,300,300,375,0,75,75,True,75,75,1,True,0.93200731351,1,0.0320073135099,33,3.97640143451,0.662733572419,1,1,2,0.694722166262,False,False,False,False,3423.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,75,375,YES
34,17,87,300,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.920219394432,1,0.0202193944315,18,4.12803055468,0.688005092447,1,1,2,0.717045366483,False,False,False,False,3598.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
34,17,87,300,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92202322225,1,0.0220232222498,18,4.0411540476,0.673525674599,1,1,2,0.704289252071,False,False,False,False,3498.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,150,150,YES
34,17,87,300,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.924762329717,1,0.0247623297172,33,4.07366218781,0.678943697969,1,1,2,0.709072794976,False,False,False,False,3536.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,YES
35,17,3,300,0,0,150,1,24,300,300,375,0,75,75,True,75,75,1,True,0.925979305581,1,0.0259793055807,33,4.10625543585,0.684375905974,1,1,2,0.71385633788,False,False,False,False,3573.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,75,375,YES
35,17,3,300,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.918028857099,1,0.0180288570994,18,4.2594250312,0.709904171867,1,1,2,0.736179538101,False,False,False,False,3748.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,250,250,YES
35,17,3,300,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919836980637,1,0.0198369806369,18,4.17168927084,0.695281545139,1,1,2,0.723423423689,False,False,False,False,3648.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,150,150,YES
35,17,3,300,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.924762329717,1,0.0247623297172,33,4.07366218781,0.678943697969,1,1,2,0.709072794976,False,False,False,False,3536.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,YES
36,17,14,300,200,0,150,1,24,300,300,375,0,75,75,True,75,75,1,True,0.920344412453,1,0.0203444124535,18,4.28144299885,0.713573833142,1,1,2,0.739368566704,False,False,False,False,3773.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,75,375,YES
36,17,14,300,200,0,150,2,14,200,200,250,0,50,50,True,50,50,1,True,0.918028857099,1,0.0180288570994,18,4.2594250312,0.709904171867,1,1,2,0.736179538101,False,False,False,False,3748.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,50,250,YES
36,17,14,300,200,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.909330481291,1,0.00933048129107,18,4.34769040071,0.724615066785,1,1,2,0.748935652513,False,False,False,False,3848.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,150,150,YES
36,17,14,300,200,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.920095012103,1,0.0200950121034,18,4.24842842336,0.708071403893,1,1,2,0.7345850238,False,False,False,False,3736.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,YES
37,17,961,300,200,120,150,1,24,300,300,375,0,75,75,True,75,75,1,True,0.911303550732,1,0.0113035507317,18,4.38757409296,0.731262348827,1,1,2,0.754675903998,False,False,False,False,3893.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,75,375,YES
37,17,961,300,200,120,150,2,14,200,200,250,0,50,50,True,50,50,1,True,0.908964964401,1,0.00896496440129,18,4.3654042041,0.727567367351,1,1,2,0.751486875395,False,False,False,False,3868.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,50,250,YES
37,17,961,300,200,120,150,3,18,120,120,150,0,30,30,True,30,30,1,True,0.909330481291,1,0.00933048129107,18,4.34769040071,0.724615066785,1,1,2,0.748935652513,False,False,False,False,3848.55112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,30,150,YES
37,17,961,300,200,120,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.91105167545,1,0.0110516754495,18,4.35433075652,0.725721792754,1,1,2,0.749892361094,False,False,False,False,3856.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,YES
38,18,6927,0,0,0,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.93325377239,1,0.0332537723904,18,3.88486546388,0.647477577313,1,1,2,0.676795915764,False,False,False,False,3365.98147,1939.6774,142.0192,1.13686837722e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,375,375,YES
38,18,6927,0,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921779978273,1,0.0217799782731,18,3.7770768201,0.62951280335,1,1,2,0.660850772749,False,False,False,False,3240.98147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,250,250,YES
38,18,6927,0,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92358075815,1,0.0235807581502,18,3.69162742039,0.615271236731,1,1,2,0.648094658338,False,False,False,False,3140.98147,1939.6774,142.0192,1.13686837722e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,150,150,YES
38,18,6927,0,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
39,18,3,300,0,0,150,1,24,300,300,375,0,75,75,True,75,75,1,True,0.927591022269,1,0.0275910222689,33,4.01552911999,0.669254853331,1,1,2,0.695930087382,False,False,False,False,3515.98147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,75,375,YES
39,18,3,300,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.918401246978,1,0.018401246978,18,4.16961540528,0.69493590088,1,1,2,0.718253287603,False,False,False,False,3690.98147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,250,250,YES
39,18,3,300,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.920208638805,1,0.0202086388047,18,4.08135961831,0.680226603051,1,1,2,0.705497173191,False,False,False,False,3590.98147,1939.6774,142.0192,2.34479102801e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,150,150,YES
39,18,3,300,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.926376163712,1,0.0263761637123,33,3.98273546111,0.663789243519,1,1,2,0.691146544478,False,False,False,False,3478.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
