method,stage,markov_state,site,records,htt_in_mean_kg,htt_out_mean_kg,net_htt_mean_kg,htt_in_active_frequency,htt_out_active_frequency,net_orientation,schema_boundary
chi2_eta003,2,162,1,5,41.4417791508219,0.0,41.4417791508219,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,162,2,5,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,162,3,5,0.0,41.4417791508219,-41.4417791508219,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,162,4,5,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,163,1,3,56.7718735655401,0.0,56.7718735655401,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,163,2,3,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,163,3,3,0.0,56.7718735655401,-56.7718735655401,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,163,4,3,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,164,1,1,59.7026738966028,0.0,59.7026738966028,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,164,2,1,0.0,25.5674031079726,-25.5674031079726,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,164,3,1,0.0,50.4437269150437,-50.4437269150437,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,2,164,4,1,16.3084561264136,0.0,16.3084561264136,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,59,1,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,59,2,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,59,3,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,59,4,236,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,60,1,283,33.00888503402598,0.0036241892688351944,33.005260844757146,0.9858657243816255,0.0035335689045936395,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,60,2,283,0.0,15.058386136071379,-15.058386136071379,0.0,0.9964664310954063,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,60,3,283,0.12816289735283426,30.909257756641434,-30.781094859288597,0.01060070671378092,0.9858657243816255,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,60,4,283,12.834220150602846,0.0,12.834220150602846,0.9929328621908127,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,61,1,141,21.511169275014698,0.48631272619729127,21.024856548817407,0.6666666666666666,0.09929078014184398,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,61,2,141,0.0,9.672361238942257,-9.672361238942257,0.0,0.9929078014184397,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,61,3,141,0.2534598148924912,18.441849019431892,-18.1883892045394,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,61,4,141,6.837641335170151,0.0017474405059142695,6.8358938946642365,0.7588652482269503,0.0070921985815602835,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,62,1,36,30.03923062068427,0.49845574788065083,29.540774872803613,0.8333333333333334,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,62,2,36,0.0,18.213729713880248,-18.213729713880248,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,62,3,36,2.566784305684076,18.429001359530826,-15.86221705384675,0.4166666666666667,0.5833333333333334,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,62,4,36,4.901523229448934,0.36635133452555735,4.535171894923376,0.75,0.25,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,67,1,549,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,67,2,549,0.0,0.002512675732070692,-0.002512675732070692,0.0,0.0018214936247723133,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,67,3,549,0.002512675732070692,0.0,0.002512675732070692,0.0018214936247723133,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,67,4,549,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,68,1,522,40.23275568692781,0.0,40.23275568692781,0.9789272030651341,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,68,2,522,0.0,22.935981703035957,-22.935981703035957,0.0,0.9885057471264368,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,68,3,522,0.17181612429380747,31.673902679624064,-31.50208655533025,0.009578544061302681,0.9789272030651341,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,68,4,522,14.205312571438318,0.0,14.205312571438318,0.9865900383141762,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,69,1,303,22.96598630342777,0.07457811103502537,22.891408192392742,0.7260726072607261,0.006600660066006601,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,69,2,303,0.07252106302074027,10.127260269238006,-10.054739206217265,0.0033003300330033004,0.8547854785478548,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,69,3,303,0.09841049073776537,20.07464677218819,-19.976236281450422,0.006600660066006601,0.7293729372937293,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,69,4,303,7.152009800483592,0.012442505208648251,7.139567295274943,0.8547854785478548,0.0033003300330033004,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,70,1,94,21.338288992180367,2.1875707019823247,19.15071829019804,0.5957446808510638,0.40425531914893614,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,70,2,94,0.0,14.89062485150834,-14.89062485150834,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,70,3,94,1.548196111443388,15.50815043770443,-13.959954326261041,0.43617021276595747,0.5638297872340425,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,70,4,94,9.848580005677105,0.14871911810576383,9.69986088757134,0.8297872340425532,0.031914893617021274,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,75,1,491,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,75,2,491,0.0,0.0028094887513376984,-0.0028094887513376984,0.0,0.002036659877800407,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,75,3,491,0.0028094887513376984,0.0,0.0028094887513376984,0.002036659877800407,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,75,4,491,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,76,1,452,43.56706290304144,0.0,43.56706290304144,0.9778761061946902,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,76,2,452,0.0,24.43315066529524,-24.43315066529524,0.0,0.9889380530973452,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,76,3,452,0.1301287404545755,38.064037806850344,-37.93390906639577,0.011061946902654867,0.9778761061946902,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,76,4,452,18.799996828649554,0.0,18.799996828649554,0.9867256637168141,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,77,1,263,26.386325313622063,0.48360755051056703,25.9027177631115,0.7566539923954373,0.10646387832699619,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,77,2,263,0.21686021504624958,17.15675294394668,-16.939892728900432,0.019011406844106463,0.9809885931558935,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,77,3,263,0.04611193480457464,26.45512284382796,-26.409010909023387,0.0076045627376425855,0.9543726235741445,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,77,4,263,17.45724624425035,0.01106036943802508,17.446185874812322,0.9847908745247148,0.011406844106463879,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,78,1,80,24.161714910395197,2.0827353692765334,22.078979541118663,0.6375,0.2,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,78,2,80,1.3587354409760706,16.434688410002295,-15.075952969026224,0.0625,0.9375,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,78,3,80,0.21570168130063375,20.669445703202985,-20.453744021902352,0.0125,0.9625,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,78,4,80,13.669005123915866,0.21828767410600838,13.450717449809858,0.975,0.025,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,83,1,362,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,83,2,362,0.0,0.022478220322787585,-0.022478220322787585,0.0,0.019337016574585635,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,83,3,362,0.022478220322787585,0.0,0.022478220322787585,0.019337016574585635,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,83,4,362,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,84,1,373,43.97563400411197,0.0,43.97563400411197,0.9731903485254692,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,84,2,373,0.0034049724316256194,9.876216652646093,-9.872811680214467,0.005361930294906166,0.9865951742627346,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,84,3,373,0.17015489292664235,34.92096176229418,-34.75080686936754,0.013404825737265416,0.9785522788203753,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,84,4,373,0.6479845454700305,0.0,0.6479845454700305,0.9785522788203753,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,85,1,228,30.31815602396117,0.28305887953637104,30.035097144424796,0.7675438596491229,0.013157894736842105,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,85,2,228,0.8085594915663504,10.060272017049366,-9.251712525483017,0.2807017543859649,0.6885964912280702,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,85,3,228,0.0,27.3391803382534,-27.3391803382534,0.0,0.9692982456140351,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,85,4,228,6.608893988691472,0.05309826937988114,6.555795719311591,0.7017543859649122,0.008771929824561403,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,86,1,73,26.783932685022545,0.27212695811116766,26.511805726911376,0.9452054794520548,0.0547945205479452,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,86,2,73,0.02615076837134107,13.061955534167891,-13.03580476579655,0.0273972602739726,0.9726027397260274,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,86,3,73,0.0,22.628556217335635,-22.628556217335635,0.0,0.9726027397260274,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,86,4,73,9.576893621843023,0.42433836562221117,9.152555256220813,0.8767123287671232,0.1232876712328767,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,91,1,319,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,91,2,319,0.0,0.005480977544684652,-0.005480977544684652,0.0,0.006269592476489028,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,91,3,319,0.005480977544684652,0.0,0.005480977544684652,0.006269592476489028,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,91,4,319,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,92,1,283,47.62140379242552,0.0,47.62140379242552,0.9929328621908127,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,92,2,283,0.0,19.686812057849664,-19.686812057849664,0.0,0.9964664310954063,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,92,3,283,0.07676160512193839,30.249119944813962,-30.172358339692025,0.01060070671378092,0.9858657243816255,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,92,4,283,2.261651444539763,0.023884839423636783,2.2377666051161262,0.9858657243816255,0.007067137809187279,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,93,1,186,45.63849101144336,0.21443050235401345,45.424060509089344,0.9838709677419355,0.016129032258064516,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,93,2,186,0.30119798927380487,17.43052383789527,-17.129325848621463,0.016129032258064516,0.9838709677419355,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
