check,result,actual,expected
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\travel_time_quantiles_scale.csv,PASS,,
source_preserved_codex_rule\log.md,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_MFCV_example_state18_W3.npz,PASS,,
source_preserved_terminalLoh_wdro\current_w_mainline_stage88\src_snapshot\terminalLoh_wdro\src\run_stage88a_h2_bank_state_h2.m,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\independent_shortest_path_qa.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\delivery_qa.json,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-022_six_segment_grouped.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-027_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-004_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_MFCV_example_state01_W3.npz,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\analysis_control_card.json,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\road_population_coverage.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\final_closeout.json,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-016_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\road_edge_geometry_audit.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\analysis_control_card.json,PASS,,
source_preserved_codex_rule\OOS_rule.md,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-005_five_point_consequence.h5,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\inventory_quantiles.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-021_five_point_consequence.h5,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\scale_exact_frequency.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-001_six_segment_grouped.mat,PASS,,
source_preserved_W_OOS\V1\tests\run_b3_smoke.py,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-018_six_segment_grouped.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-011_six_segment_grouped.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-012_five_point_consequence.h5,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\closeout_source_manifest.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-006_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-034_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\current_w_mainline_stage88\msp_bridge\near_stage_msp_input_stage88_cap200_candidate.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\oos_interface_qa.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\travel_time_threshold_shares.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_MFCV_example_state01_W1.npz,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\scale_quantiles.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-021_six_segment_grouped.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-032_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_identity_full_QA.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-012_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\BASE2-SAA_checkpoint_parameters.json,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-032_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\src\run_step03_w0_zero_3p5h.py,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-013_five_point_consequence.h5,PASS,,
source_preserved_data\yuanqi\stage1_site_nodes.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_MFCV_example_state18_W1.npz,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\00_report_zh.md,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-001_five_point_consequence.h5,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\scale_quantiles_by_state.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\recovered_msp_inventory.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\source_manifest.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-033_six_segment_grouped.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-009_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-030_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\physical_distance_exact_frequency.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_MFCV_example_state01_M12.npz,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\source_manifest.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-025_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-003_six_segment_grouped.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-015_six_segment_grouped.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-026_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\P_H_inventory_joint.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-027_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\00_plain_language_summary_zh.md,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-019_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-035_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\analysis_qa.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\communication_qa.csv,PASS,,
source_preserved_data\yuanqi\near_stage_msp_input.mat,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-020_five_point_consequence.h5,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\OD_equivalent_distance_quantiles.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-002_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\node_mapping_and_load.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\communication_qa.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_MFCV_example_state35_W3.npz,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-029_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\effective_speed_threshold_shares.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-035_five_point_consequence.h5,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\output_manifest.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-007_five_point_consequence.h5,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\prelog_QA.json,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\data_schema.csv,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b1-scale\run-001\preflight.json,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-025_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\road_node_to_node_sample_qa.csv,PASS,,
source_preserved_data\yuanqi\stage1_road_edges.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-006_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\BASE2-DRO_checkpoint_parameters.json,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\preflight.json,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-019_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\C_MFCV_example_state18_W2.npz,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\supplemental_source_manifest.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\consequences\state-022_five_point_consequence.h5,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-013_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\OD_equivalent_distance_histogram.npz,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\independent_shortest_path_QA.csv,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-034_six_segment_grouped.mat,PASS,,
source_preserved_codex_rule\longtask.md,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\audit_metrics.json,PASS,,
source_preserved_terminalLoh_wdro\partial_temporal_refinement\grouped_bank_3p5h\state-014_six_segment_grouped.mat,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\analysis_control_card.json,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\final_closeout.json,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-preflight\run-001\closeout_qa.json,PASS,,
source_preserved_results\task-002-stage2b-b3-smoke\w-oos-v1-b2-audit\run-001\final_summary.json,PASS,,
