unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,D_finite,D_nonnegative,C_domain_exact,D_persistent_nondecreasing,A_persistent_nonincreasing,C_nondecreasing_while_reachable,failed_line_persistent,closed_road_persistent,source_demand_zero,passed,formal_scenario_sha256
42,33,4,SO-P0033-R04,1,1,1,1,1,1,1,1,1,1,acd61adafdb089c5086363847d2d170b474829eef453a76bfdd4c88ce724f329
42,33,5,SO-P0033-R05,1,1,1,1,1,1,1,1,1,1,c83d28655eadcbc0d7c9be6aeac3e6fc8181d5b78153be0d69dd9d1c75d3a063
44,34,1,SO-P0034-R01,1,1,1,1,1,1,1,1,1,1,258d98bd7405c6ddea0dffdc8aebb58866fc85135ab2744a8287621356daa024
44,34,2,SO-P0034-R02,1,1,1,1,1,1,1,1,1,1,d8ba640bef8dcb90b329a48cc395c7161cf1c52654d8feea58d0e0e377d84db0
44,34,3,SO-P0034-R03,1,1,1,1,1,1,1,1,1,1,4b24545588f7e9775dbf67e1cc73a35263f1414642720f860d02aa8a09605ae0
44,34,4,SO-P0034-R04,1,1,1,1,1,1,1,1,1,1,cb823b3bada1a93796895d5e7810a9cd2f8f4ed112f4760008b6aecc40fc2bc6
44,34,5,SO-P0034-R05,1,1,1,1,1,1,1,1,1,1,3c13156a2500aa3473a5c0c80580e32c4af54cf846aaca76c3ca6a1b0aa40673
45,35,1,SO-P0035-R01,1,1,1,1,1,1,1,1,1,1,97057587abafa3e0aabcb04740b673c196f2c912deca6a8345bce396e1ef75c3
45,35,2,SO-P0035-R02,1,1,1,1,1,1,1,1,1,1,ba33e00c51673c02ef4b0d4c3f4a79704824073e7e608555b3afec6b1763a2c0
45,35,3,SO-P0035-R03,1,1,1,1,1,1,1,1,1,1,3c8c6e456b9f587f9f1ea0acbbce7d30d1d748626e118ab8f6361e2278fadc62
45,35,4,SO-P0035-R04,1,1,1,1,1,1,1,1,1,1,249972fc2c61461135fe8b081150732ce2e026b59b5cceaa123fa80313e12e84
45,35,5,SO-P0035-R05,1,1,1,1,1,1,1,1,1,1,4fb1b6d1ead79573f2d46a39f22e7d5dfdabd4b130564961b041661908b7f647
46,36,1,SO-P0036-R01,1,1,1,1,1,1,1,1,1,1,d73aae02d78d0feb8b24f4ea0b65fc7aec08a6b4508b7270f7898b2b28a2ba65
46,36,2,SO-P0036-R02,1,1,1,1,1,1,1,1,1,1,c942a36bac6f4005bace93f2656a374af86b140492cae4ae1f61eadd83a04f87
46,36,3,SO-P0036-R03,1,1,1,1,1,1,1,1,1,1,6af4e2cd9cc54e73e3be26f20a065fc15dfd8cfeab26b79e0dd4b1fe1415433e
46,36,4,SO-P0036-R04,1,1,1,1,1,1,1,1,1,1,833b0726c45dec81e2b2b357bfd826004e705deb18a7dfd74a5d9d9fe9154faa
46,36,5,SO-P0036-R05,1,1,1,1,1,1,1,1,1,1,ceed8ae65b0ff1aa4dc755e8e0632a5a7ffa155f4e33311147a047afba8de52d
47,37,1,SO-P0037-R01,1,1,1,1,1,1,1,1,1,1,7675377f4c2a0e84ed84ec173ee1b623b690e671ab2020c5b983a103ad770848
47,37,2,SO-P0037-R02,1,1,1,1,1,1,1,1,1,1,5f5fa30c329e20d30b1dd92495d2202ef403a4c6fc3b358f93353a9aa771dde0
47,37,3,SO-P0037-R03,1,1,1,1,1,1,1,1,1,1,9470c2a5717a027737669a49ec5b5e5df5c96957dbfa64b6f27ac39deac00257
47,37,4,SO-P0037-R04,1,1,1,1,1,1,1,1,1,1,03bba38ddaa1ea2ddb46f2de3097a7425c64a1032da808816aecaf965ccfcaa8
47,37,5,SO-P0037-R05,1,1,1,1,1,1,1,1,1,1,f749523ae68e21145a1e879118eee57097b2789be6e03ce9cfe93787fb274bec
49,38,1,SO-P0038-R01,1,1,1,1,1,1,1,1,1,1,38d1ea170ea68f63cc4fec761df6017b712773c0234598b6daf4c6a8b58ca838
49,38,2,SO-P0038-R02,1,1,1,1,1,1,1,1,1,1,0541b26ab75e11297faddf9e970b4197baaf56b8fb3601d47f4f060b9146f495
49,38,3,SO-P0038-R03,1,1,1,1,1,1,1,1,1,1,aebae141d4c2c139c1240d48a7870360f6efa4bd33742ff984f0f92e274a02ec
49,38,4,SO-P0038-R04,1,1,1,1,1,1,1,1,1,1,965bca9b6d87eb1e1e9f18b50ebd38a697f1b246420da12078dd0792838a2769
49,38,5,SO-P0038-R05,1,1,1,1,1,1,1,1,1,1,597ee05bc064c458c1a593cc3d362a59ed0c10c97c6bdddd0915c3d47383db2b
50,39,1,SO-P0039-R01,1,1,1,1,1,1,1,1,1,1,76069510625994e3a018420ec0a2e4ae1ec4c3a66c5dd45499f4ac7329a6bf62
50,39,2,SO-P0039-R02,1,1,1,1,1,1,1,1,1,1,a03f1fd790df8afd5b309c1f2b33b356964656153ef9cd570a459a4c411f26ee
50,39,3,SO-P0039-R03,1,1,1,1,1,1,1,1,1,1,3e3908bc60ac33d9cd9ca4dd51be1984007f0aa5ed5eff396a5102101d21881b
50,39,4,SO-P0039-R04,1,1,1,1,1,1,1,1,1,1,66b62decfcb12aaac2264bed2bff57e4903a8e08fae1c1bbdb11b68359d661c9
50,39,5,SO-P0039-R05,1,1,1,1,1,1,1,1,1,1,165ff224b7c1d74d31c1223d40269324e2066b4ff2050b0c2af349e4462a22b7
51,40,1,SO-P0040-R01,1,1,1,1,1,1,1,1,1,1,7be79f70712ab2a0bbe4cf86846565e7d4a9b4401eb6d83dc014117a94dccfaa
51,40,2,SO-P0040-R02,1,1,1,1,1,1,1,1,1,1,4f17f6e3d681447de384a8619aba215ad5e22c6ef875d50f89ab725b23dd6c2e
51,40,3,SO-P0040-R03,1,1,1,1,1,1,1,1,1,1,a23ed284bd6c67c1546d42fe71a814b274ffc37bcda7d17b414ebe11b96f850c
51,40,4,SO-P0040-R04,1,1,1,1,1,1,1,1,1,1,1db5e682e7652f41532fbe74ddead617c562a4a33e2eeb7c44366bd5e5d20e2f
51,40,5,SO-P0040-R05,1,1,1,1,1,1,1,1,1,1,6bd4b21f8194238add79fecd684d0be535b99747936c96023b963d611f6ffb9c
52,41,1,SO-P0041-R01,1,1,1,1,1,1,1,1,1,1,8968ba33dd99506db96925b38f2f7b1a486174c8ca73cd9ed8b6187b33a1916b
52,41,2,SO-P0041-R02,1,1,1,1,1,1,1,1,1,1,980fe8d25ff673902335f99a8330a532a648d3bf6199b42cd8e03f3b60a71512
52,41,3,SO-P0041-R03,1,1,1,1,1,1,1,1,1,1,54974032ad17e0b36885248e7179ad2b9880476b52853a0ef7eeeb6b76c1f65b
52,41,4,SO-P0041-R04,1,1,1,1,1,1,1,1,1,1,fd2f6a651f9c56f98c7cc365751e6d9fdabf83511b3e62803eb24e15b83e9dec
52,41,5,SO-P0041-R05,1,1,1,1,1,1,1,1,1,1,09559496deb52b893ab5d59b0313d8394dcc24c6b944cb6942eef3a1c2e960ba
56,42,1,SO-P0042-R01,1,1,1,1,1,1,1,1,1,1,9b64251585b7173d3031c696fee830904a0598fd18181352185994324f4c3433
56,42,2,SO-P0042-R02,1,1,1,1,1,1,1,1,1,1,da40761f5b68b2076c38910838003b79946fbce191899eb343f28f825bfd2da5
56,42,3,SO-P0042-R03,1,1,1,1,1,1,1,1,1,1,4c1bfc6f0cf01dc91a60cbcedad50cea6f37dc17a1cb21ef7df1b81dd9f921f2
56,42,4,SO-P0042-R04,1,1,1,1,1,1,1,1,1,1,74a2374c597d5f5a50fc4341d61f803a9bc9249f12277407d95912ea048f9c07
56,42,5,SO-P0042-R05,1,1,1,1,1,1,1,1,1,1,96ec3321621a7e25bafdb2d3d0f558a83e02a8ea1189de6684bfb3e8be79acc0
57,43,1,SO-P0043-R01,1,1,1,1,1,1,1,1,1,1,762c866a21720b821c601491c8499abb2ee5764d92c3600099212362c3e0a8a9
57,43,2,SO-P0043-R02,1,1,1,1,1,1,1,1,1,1,ef1300f8a2058303f7435ed1c3bfe034ecd37eea209f7b9953b0ff0b2fbf31b2
57,43,3,SO-P0043-R03,1,1,1,1,1,1,1,1,1,1,b1af9bd689bed1f44e83c9f1e773dc4d7d77530938ed2b22a66b14f55572aadb
57,43,4,SO-P0043-R04,1,1,1,1,1,1,1,1,1,1,622b7e324be2d83e80f9ed4e154274e2cf5123c1ac281074c5996e709839eeef
57,43,5,SO-P0043-R05,1,1,1,1,1,1,1,1,1,1,8311b883eae66993205cf424e71063b77ca75005f2b5cfd8e4b4f5eaba3cb891
58,44,1,SO-P0044-R01,1,1,1,1,1,1,1,1,1,1,34a03092e393cc873b5986e41446f0c13ca2d18aa44e014fb56a1d48b9a16789
58,44,2,SO-P0044-R02,1,1,1,1,1,1,1,1,1,1,0331cb45046885acddec84014b6925e627136e74e8c8f2b1bd7c144ec44937a2
58,44,3,SO-P0044-R03,1,1,1,1,1,1,1,1,1,1,5900b3e0bcbb4dbdc189b2aca86d641dd7141e03be24e05209f69eefbe14c62e
58,44,4,SO-P0044-R04,1,1,1,1,1,1,1,1,1,1,cd1ec88dd93618ff5a32d541607358fbdc055cfecb9edf702ea1d9d01bbcd38d
58,44,5,SO-P0044-R05,1,1,1,1,1,1,1,1,1,1,8a619f2dba8fd21946678697aab221ed47b2e8af636276dde305d847196a3950
59,45,1,SO-P0045-R01,1,1,1,1,1,1,1,1,1,1,2c22d662aebb98143354a5313266d3e8208e71cf6902911f86d714d4ef0b0bc2
59,45,2,SO-P0045-R02,1,1,1,1,1,1,1,1,1,1,b19ac9888135e9e4bdd161ec9f4533f20ec179c4c8fb0c063fbba90ba1ec5cd0
59,45,3,SO-P0045-R03,1,1,1,1,1,1,1,1,1,1,93f6a71a022055a93ac55de0c48f991bddbbb563ec70780833dfb611700edf12
59,45,4,SO-P0045-R04,1,1,1,1,1,1,1,1,1,1,ffe78813f413a23985821aa8d565f83db3e92313c66762ecb1cfb04f9d8ab3a4
59,45,5,SO-P0045-R05,1,1,1,1,1,1,1,1,1,1,8eec9e7482533fb3fe201d78c4c77a2e1b78e283622e8c251b8085cc34e8e803
61,46,1,SO-P0046-R01,1,1,1,1,1,1,1,1,1,1,ea426ae7a2248c95f0c02ac4b1bfe79852bac4c329b6912f1d28e4ea9d15c14c
61,46,2,SO-P0046-R02,1,1,1,1,1,1,1,1,1,1,ebb810a3b75080412d3e88b6cb3e21590814bdc1c5d0e0def4519f884595087e
61,46,3,SO-P0046-R03,1,1,1,1,1,1,1,1,1,1,4554b6c3118e29f0d2ffddda4f72bc9740adb3f476bb93fd4693d673f8a035b2
61,46,4,SO-P0046-R04,1,1,1,1,1,1,1,1,1,1,46895fdc16c86e300522e083dd45abcab0288f1b3709ab24b7982cdc6ddb42d0
61,46,5,SO-P0046-R05,1,1,1,1,1,1,1,1,1,1,1ffe86faba2fa01939355d418baece8f7a035e90018bc3ee16e482af29856dfa
62,47,1,SO-P0047-R01,1,1,1,1,1,1,1,1,1,1,777b1163ae052cddda1c1623770b1c14ed9201f72e4b01f4d231646728942625
62,47,2,SO-P0047-R02,1,1,1,1,1,1,1,1,1,1,3d0450dff1a386b427f9d02518e7112753436979c954ba78f3779627d35c5370
62,47,3,SO-P0047-R03,1,1,1,1,1,1,1,1,1,1,e8ef464bc3dd961215f3dde34f23ad5634adbe6b1fbf310983ed4452627bb25a
62,47,4,SO-P0047-R04,1,1,1,1,1,1,1,1,1,1,0ef46f94f15c21d4741df95e1356bf265c6ea68846ecb9f3635ad1c0c9cc2c61
62,47,5,SO-P0047-R05,1,1,1,1,1,1,1,1,1,1,c30317a9bec09ff59a9bbb1ba0d8ced54e761025c43f82c681c26d5fe88cadef
63,48,1,SO-P0048-R01,1,1,1,1,1,1,1,1,1,1,621dc0905d245696118dfc978097f29a0a481527a5fa473330a58e1520257ee8
63,48,2,SO-P0048-R02,1,1,1,1,1,1,1,1,1,1,bae450ef66c47f53465cb788bc273aca8a60888772dc3f4800447892cbd6028b
63,48,3,SO-P0048-R03,1,1,1,1,1,1,1,1,1,1,5730c1a9117b393113692d6e6fe2509c6321b86d1848744eaed78422274d69f6
63,48,4,SO-P0048-R04,1,1,1,1,1,1,1,1,1,1,ff2613354973cc93b72fd44b9628d3bc4b10284001e617a553ca697de43ff67e
63,48,5,SO-P0048-R05,1,1,1,1,1,1,1,1,1,1,f9dbc4864dcea069cec5826a5c59a26a7fca47013203e1847a3ad40edd61711a
64,49,1,SO-P0049-R01,1,1,1,1,1,1,1,1,1,1,513debcea17a5642fc4a3bf0e004e18bf46e113966fe36a5aa9d68eee9341c83
64,49,2,SO-P0049-R02,1,1,1,1,1,1,1,1,1,1,2577e5a264b09ef58d54a8eda487e6f215333244bf464be12e57e4331a2022da
64,49,3,SO-P0049-R03,1,1,1,1,1,1,1,1,1,1,d997406b9d40536459f7839850216467438dae6e0ac5b2dbb852767427557bce
64,49,4,SO-P0049-R04,1,1,1,1,1,1,1,1,1,1,9079ed7ea82081e0c0c6963dd253a9d178f58e5052360abb2e90a556bc3c7c74
64,49,5,SO-P0049-R05,1,1,1,1,1,1,1,1,1,1,5a275d0d990774b4aa8fc80c8d2b2002a00d52659e0b911f3447953a6b625406
65,50,1,SO-P0050-R01,1,1,1,1,1,1,1,1,1,1,15f5348359772d4aa56a9951c443822ffe925f5296127d03ed771190c9b96753
65,50,2,SO-P0050-R02,1,1,1,1,1,1,1,1,1,1,59326c6c85dc53f0c6ecd56e8e6044242f433abf748b25c43f210d4202ef35f3
65,50,3,SO-P0050-R03,1,1,1,1,1,1,1,1,1,1,f4f5ed78ed90c18c7ba206389835bbddd3b4415c8ed352459a925d000a4c7771
65,50,4,SO-P0050-R04,1,1,1,1,1,1,1,1,1,1,039d366c6953ce3776da21c44f8576d7ed237e77127a4a22a77cea138b33b2cf
65,50,5,SO-P0050-R05,1,1,1,1,1,1,1,1,1,1,19caaab333ba2bee8719df1dc2932ad7c24853d147930976d055c2ddbf51ace4
66,51,1,SO-P0051-R01,1,1,1,1,1,1,1,1,1,1,5c507b0e6471adb47af1b99d8e27ecabcbb833aba5110e12cd6b649f0e84267e
66,51,2,SO-P0051-R02,1,1,1,1,1,1,1,1,1,1,3b753eb6e791b3058fb02ce809ccffd4f095c1144a394da8d6e3810e19143292
66,51,3,SO-P0051-R03,1,1,1,1,1,1,1,1,1,1,fd1bd3116b814694a78afcaf3cd11a225166aa7c7538a12f6ab58950164453f2
66,51,4,SO-P0051-R04,1,1,1,1,1,1,1,1,1,1,bd6d15fec09754096fa1b01d0736d4392d0f5326904779a635298dd0d1a1be3e
66,51,5,SO-P0051-R05,1,1,1,1,1,1,1,1,1,1,199c846ba7b84c7504a08a3b1349ab7fb14cf49dfeee2b0d87c6d0aad10debfa
67,52,1,SO-P0052-R01,1,1,1,1,1,1,1,1,1,1,ce6c27bb1a3bb0e050c0faf842bb21a26088b2d7961bdcc0f7160b01605a85f6
67,52,2,SO-P0052-R02,1,1,1,1,1,1,1,1,1,1,16c82a4a4289b64dea001d90c37287cd56af7678a776720cfa5226f03786c093
67,52,3,SO-P0052-R03,1,1,1,1,1,1,1,1,1,1,96534d5d407a7fdf2a0679209b16eaf7155d844ddc9efb0f5db5ce2f62e697cb
67,52,4,SO-P0052-R04,1,1,1,1,1,1,1,1,1,1,cdd226e807b87e88a80db22712998e84fe24ae6e2776a46229013b71d4d63379
67,52,5,SO-P0052-R05,1,1,1,1,1,1,1,1,1,1,8cc8965b1fd25dbc9111ebee25f66d86319a094202674216d6a7e3402a1982bf
68,53,1,SO-P0053-R01,1,1,1,1,1,1,1,1,1,1,4bf1d147500e65d289e7acd822b3a26044ae260fe915b7a46eab87cd97c32669
68,53,2,SO-P0053-R02,1,1,1,1,1,1,1,1,1,1,f53b7a33e5f01aeb4a32b73bb1d99af3e0257ca61b277f5cfa34ce7bebc9cf89
68,53,3,SO-P0053-R03,1,1,1,1,1,1,1,1,1,1,cc47a0ba85ffcaba74c49dba109bdcc3b335ca743028d61c47e4231c7189cfd2
68,53,4,SO-P0053-R04,1,1,1,1,1,1,1,1,1,1,dffae1edfec1d0ca61a8ff26dff254cab92bb5398036e008df7a54cdb47f328c
68,53,5,SO-P0053-R05,1,1,1,1,1,1,1,1,1,1,c9c366341b11a57eac081186f591d846cb719c06b0b261b88b5984c7891802d0
69,54,1,SO-P0054-R01,1,1,1,1,1,1,1,1,1,1,003cd5d7c8ad934857f4e748957012cd1d391243ed52e537cb2ae5c0a968b671
69,54,2,SO-P0054-R02,1,1,1,1,1,1,1,1,1,1,f0eebf545b4dfe5ba49384fe2db138c6d1ae7bc11042f844385640b78f42b572
69,54,3,SO-P0054-R03,1,1,1,1,1,1,1,1,1,1,739c344ecbca80b8c78dcd78018f05d329e7b85a2c54180eaa0131c9b2a71d58
69,54,4,SO-P0054-R04,1,1,1,1,1,1,1,1,1,1,706e9464e920fe9b20bb982e84f8e5d8fd708fcf48574cabf46c1db97b7611e1
69,54,5,SO-P0054-R05,1,1,1,1,1,1,1,1,1,1,b71421e1ff6381e8f974ddfc84de53c7668f051f77eb2ac05de14c56604d7b25
70,55,1,SO-P0055-R01,1,1,1,1,1,1,1,1,1,1,96d1bf089227cd66549ead53b1df0d52b32ab99635c4856f9c9d119cccb91913
70,55,2,SO-P0055-R02,1,1,1,1,1,1,1,1,1,1,1a8bdb5ab6d3a59d518ce3f2265ab88501212bbc136c62723846ee535a3f5107
70,55,3,SO-P0055-R03,1,1,1,1,1,1,1,1,1,1,52666ede29328acea2dab23fafd62009388178128d5e302507d6c88e2a71c5b0
70,55,4,SO-P0055-R04,1,1,1,1,1,1,1,1,1,1,f68ed26a313ce13ac251b1f94f9dcf3024897e1ac93633365c64db251047ca85
70,55,5,SO-P0055-R05,1,1,1,1,1,1,1,1,1,1,1248a5773ca900d07c31111cf45de25f4a7807cb1292290a11250a20df455c28
71,56,1,SO-P0056-R01,1,1,1,1,1,1,1,1,1,1,0694c210b0553e008ac13ddd1b274daa82ecdd1c919c4128c769cb430b15665e
71,56,2,SO-P0056-R02,1,1,1,1,1,1,1,1,1,1,8bbd867a1ffb725ea62d90510368b8b1c8d0c079cbadb536480dae1ef270de55
71,56,3,SO-P0056-R03,1,1,1,1,1,1,1,1,1,1,fe791f4004b711b6131b1c5f1e3050cc78bf1201154600ce76a7f7d4b57a0048
71,56,4,SO-P0056-R04,1,1,1,1,1,1,1,1,1,1,7c410edf167ef7453bcd454d4b4abcf6c79926d6e12352c66f515f9215317ca5
71,56,5,SO-P0056-R05,1,1,1,1,1,1,1,1,1,1,c60a233222fa7b8ad2e60f4832334363213cc01017e9ef4947b77bb39d1daf23
72,57,1,SO-P0057-R01,1,1,1,1,1,1,1,1,1,1,bf183da7bbd00b033e190eefbc3d04ddb67e73290c528662e9a3355970c30938
72,57,2,SO-P0057-R02,1,1,1,1,1,1,1,1,1,1,d60b2ec71994eed99bf85572e8b36dc94e35f5a382a29e8a66c44bba93cd4e63
72,57,3,SO-P0057-R03,1,1,1,1,1,1,1,1,1,1,f1d7490df3249596e786da930f59f1db8aee64be15f3a4faef546518049c6758
72,57,4,SO-P0057-R04,1,1,1,1,1,1,1,1,1,1,decfc1d990b3f135248d2bc9b9772469d46d3bb0b8b34b95a85a88291bf82c2a
72,57,5,SO-P0057-R05,1,1,1,1,1,1,1,1,1,1,e0fe6083a71adc8218148b93c3e65a99725ef22b125bfa9a25f45b20d22da316
73,58,1,SO-P0058-R01,1,1,1,1,1,1,1,1,1,1,a6626a762ff19b7ed0ec42dad07978ede7d6c79edc534c8d9ca21cf29eeb66dc
73,58,2,SO-P0058-R02,1,1,1,1,1,1,1,1,1,1,47d7478538ce695c85dd97dd9cadf50329f31812b41919a9f9624ac2897bdc50
73,58,3,SO-P0058-R03,1,1,1,1,1,1,1,1,1,1,77db2624b5fe5d7235126b939ea6fa2b6a7fca699ad789676f42edf4a6bfa6ae
73,58,4,SO-P0058-R04,1,1,1,1,1,1,1,1,1,1,8f64829eac271c77695ac2c019cb6776529e7d0735ac95542bd4ce4f548a9cf8
73,58,5,SO-P0058-R05,1,1,1,1,1,1,1,1,1,1,1a41d5fa295b6d1d5133c3a6ff2f10fc35c0bcb00809b2492c9a13a7a88822b1
74,59,1,SO-P0059-R01,1,1,1,1,1,1,1,1,1,1,cccdf0ee56a8108e7d4c68c6e2069029bcfee2424ef084453b2abb51448c1bc0
74,59,2,SO-P0059-R02,1,1,1,1,1,1,1,1,1,1,a8286d068d1e9d82bdfc129938743f7e4f01dfe03cd0feb214745195f951837f
74,59,3,SO-P0059-R03,1,1,1,1,1,1,1,1,1,1,f4236098b0440427865ddb906a8fb6b2f0727d695fb998834c03b770267bfc88
74,59,4,SO-P0059-R04,1,1,1,1,1,1,1,1,1,1,7435d786364eba7fa2338098cafd4e516914b9a8157311d1718960b01b6ea0f7
74,59,5,SO-P0059-R05,1,1,1,1,1,1,1,1,1,1,a0a5bf0af5ae99df0696c5d276f7b054aba013e72a83cf13e8c9eacbbbdf5f44
75,60,1,SO-P0060-R01,1,1,1,1,1,1,1,1,1,1,89df5b19e2860aacaf5512586d3c371d0ebee9747c6565c32bedbb7d192004ac
75,60,2,SO-P0060-R02,1,1,1,1,1,1,1,1,1,1,cd8f31d41eaa88b78327f80997821329ddf254d0bcdb2301720d5d5d424c65db
75,60,3,SO-P0060-R03,1,1,1,1,1,1,1,1,1,1,8dc855f58015e223ba745cfdb3622b9d5e3e39ce3145caa75204309d77126edb
75,60,4,SO-P0060-R04,1,1,1,1,1,1,1,1,1,1,da0ddbd9114a783e0dddfd25062d1d6529c2d47171ce2bc67188565be1480ee4
75,60,5,SO-P0060-R05,1,1,1,1,1,1,1,1,1,1,b5466a7798e9a053e337a91d174bbca24aeeaac63e227e11710929c6ba89413f
76,61,1,SO-P0061-R01,1,1,1,1,1,1,1,1,1,1,9017506f577351f4c36935d44d911465291781425b1f4f273889dbb864ba2785
76,61,2,SO-P0061-R02,1,1,1,1,1,1,1,1,1,1,ce51cf5961f310645e61923c29b874c4566a25364c0e49ceedf8340f018460ce
76,61,3,SO-P0061-R03,1,1,1,1,1,1,1,1,1,1,46bf56c26c0469c853d56ae4249c0a57013d3db33fe2a9e6c756c7eb684b012e
76,61,4,SO-P0061-R04,1,1,1,1,1,1,1,1,1,1,67307318a5d433cc444c151c8be3dee324ef40c45bb656c5946ffd3413458c28
76,61,5,SO-P0061-R05,1,1,1,1,1,1,1,1,1,1,f2aed684fdabedceda4c57593a1f6af095aabe7b49c1b358df0809228a31334e
77,62,1,SO-P0062-R01,1,1,1,1,1,1,1,1,1,1,338cae5e0c5470e2c6324d65fec05d2d80029c8c333252418e5ac4edf1952b70
77,62,2,SO-P0062-R02,1,1,1,1,1,1,1,1,1,1,5be26cfe9eec468e4ae18d30ad36f4691e020c4848f970e32f5368aebd707ef2
77,62,3,SO-P0062-R03,1,1,1,1,1,1,1,1,1,1,c39961815cba692fc5df7a1c03551b91b2863b237f9f110e08aa5296e04b37fa
77,62,4,SO-P0062-R04,1,1,1,1,1,1,1,1,1,1,370883a7e7fdf24b21291f98d329621f16c74b17a44de4a2b6f9f9a27398d96f
77,62,5,SO-P0062-R05,1,1,1,1,1,1,1,1,1,1,9d040d10b0618eff9aac0c86ceb31c3737f1e81ddfbb83769d3e6bec7b1cd30b
78,63,1,SO-P0063-R01,1,1,1,1,1,1,1,1,1,1,a19b3de21a3849de900ba65d4e2dcb18e44c377ce6d80ea2eb323c27a376e5d8
78,63,2,SO-P0063-R02,1,1,1,1,1,1,1,1,1,1,d1f586a2902909fe191a0fa924875b43cdade7d6d005c58912e8d4d13b5743b0
78,63,3,SO-P0063-R03,1,1,1,1,1,1,1,1,1,1,299d208dd36a0694a9d2afccb48971bded3870c88f47d1ba0742df1d0c606bcd
78,63,4,SO-P0063-R04,1,1,1,1,1,1,1,1,1,1,93bbc6991e74330a0d260daf1df64cecbfc52aeea7a37916e98aea5f2303ae1c
78,63,5,SO-P0063-R05,1,1,1,1,1,1,1,1,1,1,554d8b7013c94f8115a1a100cf7393a865208cd0aaacc8c10c241edf065940aa
79,64,1,SO-P0064-R01,1,1,1,1,1,1,1,1,1,1,eb0af12bf0fa9308e0aeb084b27d7669cbb736b1058479dc5b44759b20af8779
79,64,2,SO-P0064-R02,1,1,1,1,1,1,1,1,1,1,569a682178c639d379196a5f526880923ae243d0063f7b08c01f51633a66582d
79,64,3,SO-P0064-R03,1,1,1,1,1,1,1,1,1,1,ed110faa96a49cac90d708364a5fee25f7735b309e581f2bb52e52569cfc4730
79,64,4,SO-P0064-R04,1,1,1,1,1,1,1,1,1,1,f9a4c4d4b668cd22de58c9fb63a5d2b827639275baafb57f30ff69761b8f4333
79,64,5,SO-P0064-R05,1,1,1,1,1,1,1,1,1,1,841153c77a411e278ac8e279cad60baa7e48375408c72cdce0f2573a69abeda0
80,65,1,SO-P0065-R01,1,1,1,1,1,1,1,1,1,1,0c25321e1edd14a8aabcabad116336dd97fbe639afeffcb6e3006e5b60f67dde
80,65,2,SO-P0065-R02,1,1,1,1,1,1,1,1,1,1,91c529f56675f770456d69784d234d1a8664ac84c24c87208c34dc6c2bfdedf5
80,65,3,SO-P0065-R03,1,1,1,1,1,1,1,1,1,1,a79d2f0edde71b127567a8f704a034145ba5c2963d0ee12e9ffc9e949a5e53ba
80,65,4,SO-P0065-R04,1,1,1,1,1,1,1,1,1,1,0c7b0dbeaff3dc1738b5a7f229f9c08dbad81716ec539bf70468a2d8dd7b0f10
80,65,5,SO-P0065-R05,1,1,1,1,1,1,1,1,1,1,be06bb90e6b57e5a9e340edd634682f419b10fb19acd51218e3aded02c333549
81,66,1,SO-P0066-R01,1,1,1,1,1,1,1,1,1,1,8ba1a41bfff4f8af30ad0dcf8744033b31e4f1e88959d562a87b77b46350559f
81,66,2,SO-P0066-R02,1,1,1,1,1,1,1,1,1,1,39b68de453082667e7a69d473d33f62125b431780f4b046c903c120c1bb180b2
81,66,3,SO-P0066-R03,1,1,1,1,1,1,1,1,1,1,757b01493d9b7e9dfafe60e37db04f30e2d7d22c72949a4367236b4d2d868a46
81,66,4,SO-P0066-R04,1,1,1,1,1,1,1,1,1,1,0288cdd6fcb1a12c7be7cca03d6f80fe9e581dd815e24f0851a265435d4fbd23
81,66,5,SO-P0066-R05,1,1,1,1,1,1,1,1,1,1,50e00ff415582a39c1a72d5645ec3de970ec0c6febbd813b6848e4ef61696fb5
82,67,1,SO-P0067-R01,1,1,1,1,1,1,1,1,1,1,a75c3968f9fcba05076dd215747bc0b08fad6d72b0785797e9a612d4f24d589d
82,67,2,SO-P0067-R02,1,1,1,1,1,1,1,1,1,1,0ebe1edb9b442fc9a7c734509517c71b4bc39c37b6b6f7cff26343ddcaba3ef6
82,67,3,SO-P0067-R03,1,1,1,1,1,1,1,1,1,1,267afc7edb1029667e4fb053816ad0aa978353efac4f85f026912cfa116577f7
82,67,4,SO-P0067-R04,1,1,1,1,1,1,1,1,1,1,16e2366600f8ceb2d77961dc0f166f13022d70f5abf00ee51a3abb5b6de290cd
82,67,5,SO-P0067-R05,1,1,1,1,1,1,1,1,1,1,ecebbf701f0568f3763fc13558b0dbedbf67a462acd0bf95ba743d28de2731c9
85,68,1,SO-P0068-R01,1,1,1,1,1,1,1,1,1,1,6a4a3ae383ed49918cf65bda9ec4ad5e139d94a993c3aadc1fcbf46fb6a1dde0
85,68,2,SO-P0068-R02,1,1,1,1,1,1,1,1,1,1,0967e36b8becfc2fcab3957e269e859fbf6d7547fbfcd4f7a92ce3d1de07a6d4
85,68,3,SO-P0068-R03,1,1,1,1,1,1,1,1,1,1,ba62cdf8f841646d0b7f9a3dac1618e0e23d9759d81fe24a1560873719eae06c
85,68,4,SO-P0068-R04,1,1,1,1,1,1,1,1,1,1,7c1657cb868aa4cf1a517b75e3ad04066a04814025a02a78136795c9a86c7555
