subset,candidate,window_start_relative_hour,path_id,stage,global_hour,relative_hour,profile_id,requested_increment_from_realized_kw,grid_hostable_increment_kw,grid_hosting_ratio,full_to_candidate_hostable,resulting_min_voltage_pu,voltage_margin_pu,critical_bus,critical_branch_id,critical_branch_from,critical_branch_to,max_true_s_mva,max_true_s_utilization,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,site3_plus30_hostable,site3_voltage_limited_flag,site3_max_additional_hosting_kw,site1_full_to_candidate_hostable,site1_voltage_limited_flag,site1_hosting_ratio,site2_full_to_candidate_hostable,site2_voltage_limited_flag,site2_hosting_ratio,site3_full_to_candidate_hostable,site3_hosting_ratio,site4_full_to_candidate_hostable,site4_voltage_limited_flag,site4_hosting_ratio
BASE_UNRECOVERABLE_-16H,S4_125,-16,5592,3,24,-16,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5666,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5685,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5710,3,24,-16,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5887,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6098,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6260,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6266,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6413,3,24,-16,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6663,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6698,3,24,-16,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6960,3,24,-16,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7669,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7699,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7786,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7862,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8332,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8395,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8707,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8716,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8747,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8898,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9063,3,24,-16,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9408,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9428,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9825,3,24,-8,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9891,3,24,-16,126,37.5,37.5,1,YES,0.902159747587,0.00215974758658,18,1,1,2,4.58872925527,0.764788209211,0.784780191142,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2268,4,25,-15,140,37.5,37.5,1,YES,0.922011069566,0.0220110695662,18,1,1,2,3.95086930272,0.658478217121,0.678306081535,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5265,4,25,-15,140,37.5,37.5,1,YES,0.922011069566,0.0220110695662,18,1,1,2,3.95086930272,0.658478217121,0.678306081535,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2268,4,27,-13,299,37.5,37.5,1,YES,0.927238900087,0.0272389000867,18,1,1,2,3.6895119158,0.614918652634,0.632248548055,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5265,4,27,-13,299,37.5,37.5,1,YES,0.927238900087,0.0272389000867,18,1,1,2,3.6895119158,0.614918652634,0.632248548055,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2268,4,29,-11,457,37.5,37.5,1,YES,0.929340445017,0.0293404450172,18,1,1,2,3.58407011843,0.597345019739,0.613660415946,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5265,4,29,-11,457,37.5,37.5,1,YES,0.929340445017,0.0293404450172,18,1,1,2,3.58407011843,0.597345019739,0.613660415946,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2268,4,30,-10,496,37.5,37.5,1,YES,0.937530717684,0.0375307176836,33,1,1,2,3.38574658782,0.56429109797,0.582243261853,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5265,4,30,-10,496,37.5,37.5,1,YES,0.937530717684,0.0375307176836,33,1,1,2,3.38574658782,0.56429109797,0.582243261853,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5592,4,31,-9,544,37.5,37.5,1,YES,0.938773450875,0.038773450875,33,1,1,2,3.3200762028,0.5533460338,0.570677278884,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,152,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,326,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,467,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,488,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,518,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,643,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,801,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,904,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,1145,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,1165,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,1320,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,1628,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,1633,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,1666,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2000,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2052,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2103,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2268,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2316,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2420,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2435,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2467,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2501,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,2962,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,3349,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,3546,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,3645,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,3724,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,4007,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,4689,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,4711,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,4723,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5152,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5212,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5265,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5592,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5666,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5685,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5710,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,5887,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6098,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6260,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6266,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6413,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6663,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6698,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,6960,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7669,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7699,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7786,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,7862,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8332,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8395,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8707,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8716,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8747,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8898,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,8916,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9063,4,28,-12,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9408,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9428,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-16H,S4_125,-16,9825,4,28,-4,389,37.5,37.5,1,YES,0.918140268862,0.0181402688616,18,1,1,2,3.80363727027,0.633939545045,0.646194793909,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
