group,path_id,real_hour_count,first_HTT_hour_gt0,first_meaningful_HTT_hour_ge1kg,first_meaningful_HTT_hour_ge5kg,peak_HTT_hour,peak_HTT_kg,last_HTT_hour,final16h_HTT_kg,final8h_HTT_kg,final4h_HTT_kg,cumulative_HTT_by_-24h_kg,checkpoint_-24h_available,cumulative_HTT_by_-16h_kg,checkpoint_-16h_available,cumulative_HTT_by_-8h_kg,checkpoint_-8h_available,cumulative_HTT_by_-4h_kg,checkpoint_-4h_available,cumulative_HTT_by_0h_kg,checkpoint_0h_available
positive_target_adequate,2488,40,-17,-16,-16,-16,49.6332928458,-16,49.6332928458,0,0,0,True,0.626768754987,True,50.2600616008,True,50.2600616008,True,50.2600616008,True
positive_target_adequate,2491,32,-16,-16,-16,-16,21.8980539775,-4,35.6199844053,13.7219304278,13.7219304278,0,True,0,True,21.8980539775,True,21.8980539775,True,35.6199844053,True
positive_target_adequate,2525,40,-16,-16,-16,-11,33.9518954871,-3,79.8919972115,17.0441690624,0.0657597295656,0,True,0,True,62.847828149,True,79.8262374819,True,79.8919972115,True
positive_target_adequate,2537,32,-16,-16,-16,-8,27.793171389,-8,36.9937698849,27.793171389,0,0,True,0,True,9.20059849591,True,36.9937698849,True,36.9937698849,True
positive_target_adequate,2581,32,-8,-8,-8,-8,12.16161425,-8,12.16161425,12.16161425,0,0,True,0,True,0,True,12.16161425,True,12.16161425,True
positive_target_adequate,2585,48,-19,-19,-19,-19,30.6955675133,-1,28.4340036222,10.0635484794,9.86940338829,0,True,30.6955675133,True,49.0660226561,True,49.2601677472,True,59.1295711355,True
positive_target_adequate,2606,40,-24,-24,-24,-24,37.0400749645,-8,20.4731557777,0.161013234014,0,0,True,40.2091476915,True,60.5212902352,True,60.6823034692,True,60.6823034692,True
positive_target_adequate,2608,40,-21,-21,-16,-5,20.8912500473,-4,55.8380670155,37.814765455,11.6254694205,0,True,2.34950036567,True,20.3728019261,True,46.5620979606,True,58.1875673811,True
positive_target_adequate,2617,32,-8,-8,-8,-8,15.361326968,-8,15.361326968,15.361326968,0,0,True,0,True,0,True,15.361326968,True,15.361326968,True
positive_target_adequate,2619,40,-24,-24,-24,-24,36.6684241779,-8,49.4022680345,19.0625130763,0,0,True,36.6684241779,True,67.0081791361,True,86.0706922124,True,86.0706922124,True
positive_target_adequate,2664,48,-8,-8,-8,-8,12.4375930554,-8,12.4375930554,12.4375930554,0,0,True,0,True,0,True,12.4375930554,True,12.4375930554,True
positive_target_adequate,2684,32,-8,-8,-8,-8,20.5006802447,-8,20.5006802447,20.5006802447,0,0,True,0,True,0,True,20.5006802447,True,20.5006802447,True
positive_target_adequate,2724,48,-24,-24,-24,-24,17.5718755784,-1,25.2434285219,25.2434285219,25.2434285219,0,True,17.5718755784,True,17.5718755784,True,17.5718755784,True,42.8153041003,True
positive_target_adequate,2738,24,-8,-8,-8,-8,21.8980539775,-8,21.8980539775,21.8980539775,0,0,True,0,True,0,True,21.8980539775,True,21.8980539775,True
positive_target_adequate,2739,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,2766,48,-32,-24,-24,-24,66.6681584396,-4,65.7167045861,24.1539606946,23.0771592214,0.132955672006,True,76.1163105217,True,117.679054413,True,118.755855886,True,141.833015108,True
positive_target_adequate,2770,24,-8,-8,-8,-8,18.0558547988,-1,34.0513232116,34.0513232116,15.9954684128,0,True,0,True,0,True,18.0558547988,True,34.0513232116,True
positive_target_adequate,2778,32,-16,,,-16,0.617513454709,-16,0.617513454709,0,0,0,True,0,True,0.617513454709,True,0.617513454709,True,0.617513454709,True
positive_target_adequate,2793,40,-24,-24,-24,-16,47.877114205,-1,67.3928558521,19.5157416472,6.72446593842,0,True,29.9336966525,True,77.8108108575,True,90.6020865662,True,97.3265525047,True
positive_target_adequate,2798,48,-24,-17,-17,-17,72.05890237,-1,34.0970488476,32.4833938116,23.0204869334,0,True,72.94043404,True,74.554089076,True,84.0169959543,True,107.037482888,True
positive_target_adequate,2817,32,-16,-14,-14,-8,12.6529913678,-8,18.596018141,12.6529913678,0,0,True,0,True,5.94302677319,True,18.596018141,True,18.596018141,True
positive_target_adequate,2857,40,-8,-8,-8,-8,5.48606271145,-1,8.45764630099,8.45764630099,2.97158358954,0,True,0,True,0,True,5.48606271145,True,8.45764630099,True
positive_target_adequate,2859,32,-16,-16,-16,-8,30.8042134071,-8,40.8243809774,30.8042134071,0,0,True,0,True,10.0201675703,True,40.8243809774,True,40.8243809774,True
positive_target_adequate,2877,32,-8,-8,-8,-8,6.71576551436,-8,6.71576551436,6.71576551436,0,0,True,0,True,0,True,6.71576551436,True,6.71576551436,True
positive_target_adequate,2893,40,-24,-24,-24,-16,33.859768612,-16,33.859768612,0,0,0,True,54.987412724,True,88.847181336,True,88.847181336,True,88.847181336,True
positive_target_adequate,2894,40,-24,-24,-24,-24,21.8980539775,-8,23.0889627134,9.36703228565,0,0,True,21.8980539775,True,35.6199844053,True,44.9870166909,True,44.9870166909,True
positive_target_adequate,2908,40,-24,-24,-24,-9,34.2745542788,-2,47.81890391,12.5820267956,10.9146163057,0,True,54.987412724,True,90.2242898383,True,91.8917003283,True,102.806316634,True
positive_target_adequate,2909,32,-20,-20,-20,-20,43.8709621935,-5,72.9621013291,46.1057858629,0,0,True,47.3229194459,True,74.1792349121,True,120.285020775,True,120.285020775,True
positive_target_adequate,2915,32,-9,-8,-8,-6,32.9015437566,-6,40.2468365539,39.6200677989,0,0,True,0,True,0.626768754987,True,40.2468365539,True,40.2468365539,True
positive_target_adequate,2917,32,-8,-8,-8,-8,22.2477984646,-8,22.2477984646,22.2477984646,0,0,True,0,True,0,True,22.2477984646,True,22.2477984646,True
positive_target_adequate,2922,40,-16,-16,-16,-16,37.8234174645,-3,71.0235139891,33.2000965246,6.02909540531,0,True,0,True,37.8234174645,True,64.9944185838,True,71.0235139891,True
positive_target_adequate,2957,40,-8,-8,-8,-8,14.8653832492,-6,27.0799997769,27.0799997769,0,0,True,0,True,0,True,27.0799997769,True,27.0799997769,True
positive_target_adequate,2993,40,-8,-8,-8,-8,41.3683874309,-8,41.3683874309,41.3683874309,0,0,True,0,True,0,True,41.3683874309,True,41.3683874309,True
positive_target_adequate,3000,40,,,,-40,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,3016,24,-8,-8,-8,-8,18.9239362913,-8,18.9239362913,18.9239362913,0,0,True,0,True,0,True,18.9239362913,True,18.9239362913,True
positive_target_adequate,3027,32,-8,-8,-8,-8,30.2080067089,-8,30.2080067089,30.2080067089,0,0,True,0,True,0,True,30.2080067089,True,30.2080067089,True
positive_target_adequate,3042,32,-9,-9,-8,-8,41.7311193502,-8,45.2081969219,41.7311193502,0,0,True,0,True,3.47707757168,True,45.2081969219,True,45.2081969219,True
positive_target_adequate,3059,40,-16,-16,-16,-16,12.7338770584,-2,13.9770456597,1.24316860129,1.24316860129,0,True,0,True,12.7338770584,True,12.7338770584,True,13.9770456597,True
positive_target_adequate,3071,32,-16,-16,-8,-8,32.1248782025,-1,41.149199943,38.2359516469,6.11107344439,0,True,0,True,2.91324829607,True,35.0381264986,True,41.149199943,True
positive_target_adequate,3108,32,-16,-16,-16,-10,26.8384610748,-1,81.9217143021,29.7130407241,27.6121355761,0,True,0,True,52.208673578,True,54.309578726,True,81.9217143021,True
positive_target_adequate,3111,24,-8,-8,-8,-7,14.3368773866,-1,37.6521557647,37.6521557647,10.6465837198,0,True,0,True,0,True,27.0055720449,True,37.6521557647,True
positive_target_adequate,3128,48,-24,-24,-24,-17,22.0218921213,-8,19.787843554,3.05002872238,0,0,True,35.9930209188,True,52.7308357504,True,55.7808644728,True,55.7808644728,True
positive_target_adequate,3140,40,-24,-24,-24,-24,36.6684241779,-1,33.1157436787,29.0942660555,8.22336996089,0,True,36.6684241779,True,40.6899018011,True,61.5607978957,True,69.7841678565,True
positive_target_adequate,3148,32,-8,-8,-8,-8,42.1294497797,-8,42.1294497797,42.1294497797,0,0,True,0,True,0,True,42.1294497797,True,42.1294497797,True
positive_target_adequate,3159,48,-24,-24,-24,-8,33.2342309175,-1,82.7920629044,49.7768831876,16.5426522701,0,True,30.5871319434,True,63.6023116603,True,96.8365425777,True,113.379194848,True
positive_target_adequate,3162,40,-16,-16,-16,-16,25.0295115044,-2,49.2793746303,18.775105915,10.9715989649,0,True,0,True,30.5042687153,True,38.3077756654,True,49.2793746303,True
positive_target_adequate,3166,40,-17,-17,-16,-16,40.6255319547,-1,63.7106497935,23.0851178388,12.1435339418,0,True,2.93892441302,True,43.5644563677,True,54.5060402647,True,66.6495742065,True
positive_target_adequate,3175,32,-8,-8,-8,-8,18.5246012316,-2,36.0858640206,36.0858640206,17.561262789,0,True,0,True,0,True,18.5246012316,True,36.0858640206,True
positive_target_adequate,3227,32,-8,-8,-8,-8,24.1527629286,-5,34.0812322705,34.0812322705,0,0,True,0,True,0,True,34.0812322705,True,34.0812322705,True
positive_target_adequate,3229,40,-8,-8,-8,-8,36.6509821808,-8,36.6509821808,36.6509821808,0,0,True,0,True,0,True,36.6509821808,True,36.6509821808,True
positive_target_adequate,3250,32,-8,-8,-8,-8,27.9033633657,-5,36.8105526189,36.8105526189,0,0,True,0,True,0,True,36.8105526189,True,36.8105526189,True
positive_target_adequate,3318,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,3332,32,-8,-8,-8,-8,27.7727839858,-5,35.7873459907,35.7873459907,0,0,True,0,True,0,True,35.7873459907,True,35.7873459907,True
positive_target_adequate,3365,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,3414,32,-16,-16,-16,-8,45.1140300984,-8,61.2576824669,45.1140300984,0,0,True,0,True,16.1436523684,True,61.2576824669,True,61.2576824669,True
positive_target_adequate,3434,32,-16,-16,-16,-8,36.9597382659,-8,46.1603367618,36.9597382659,0,0,True,0,True,9.20059849591,True,46.1603367618,True,46.1603367618,True
positive_target_adequate,3439,40,-16,-16,-16,-8,32.6350216747,-6,53.0800072066,40.3461301482,0,0,True,0,True,12.7338770584,True,53.0800072066,True,53.0800072066,True
positive_target_adequate,3441,32,-16,-16,-16,-15,17.2618773866,-1,58.5239512193,20.8717954545,3.107146497,0,True,0,True,37.6521557647,True,55.4168047223,True,58.5239512193,True
positive_target_adequate,3454,40,-24,-24,-24,-8,21.9015797781,-8,30.6936818212,21.9015797781,0,0,True,29.3141664871,True,38.1062685301,True,60.0078483083,True,60.0078483083,True
positive_target_adequate,3473,40,-16,-16,-16,-14,30.6929947724,-4,73.1874675317,34.6317706455,9.44689250611,0,True,0,True,38.5556968861,True,63.7405750256,True,73.1874675317,True
positive_target_adequate,3477,40,-16,-16,-16,-16,20.5006802447,-16,20.5006802447,0,0,0,True,0,True,20.5006802447,True,20.5006802447,True,20.5006802447,True
positive_target_adequate,3483,48,-24,-24,-24,-2,35.7212921884,-1,98.1519443461,83.4093445748,60.7511622821,0,True,62.847828149,True,77.5904279203,True,100.248610213,True,160.999772495,True
positive_target_adequate,3491,40,-24,-24,-24,-4,27.6989226214,-4,56.5881407336,36.854487347,27.6989226214,0,True,21.8980539775,True,41.631707364,True,50.7872720896,True,78.4861947111,True
positive_target_adequate,3497,32,-16,-16,-16,-8,24.223225694,-8,46.1212796715,24.223225694,0,0,True,0,True,21.8980539775,True,46.1212796715,True,46.1212796715,True
positive_target_adequate,3555,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,3580,32,-8,-8,-8,-8,54.2383923875,-8,54.2383923875,54.2383923875,0,0,True,0,True,0,True,54.2383923875,True,54.2383923875,True
positive_target_adequate,3598,40,-21,-21,-16,-16,63.2786848334,-7,81.6590511015,18.3803662681,0,0,True,2.34950036567,True,65.6281851991,True,84.0085514671,True,84.0085514671,True
positive_target_adequate,3612,40,-8,-8,-8,-8,14.8653832492,-6,27.0799997769,27.0799997769,0,0,True,0,True,0,True,27.0799997769,True,27.0799997769,True
positive_target_adequate,3623,32,-13,-13,-8,-8,18.969034738,-8,21.3185351037,18.969034738,0,0,True,0,True,2.34950036567,True,21.3185351037,True,21.3185351037,True
positive_target_adequate,3636,40,-24,-24,-24,-24,16.267466523,-1,28.4238711224,20.0997486907,13.942697174,0,True,16.267466523,True,24.5915889547,True,30.7486404713,True,44.6913376454,True
positive_target_adequate,3637,32,-1,-1,-1,-1,5.89373750838,-1,5.89373750838,5.89373750838,5.89373750838,0,True,0,True,0,True,0,True,5.89373750838,True
positive_target_adequate,3672,24,-8,-8,-8,-8,38.7220521547,-5,42.1189174234,42.1189174234,0,0,True,0,True,0,True,42.1189174234,True,42.1189174234,True
positive_target_adequate,3681,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,3684,32,-9,-9,-8,-8,44.5058262953,-1,47.313778193,44.9217427284,0.415916433034,0,True,0,True,2.39203546461,True,46.8978617599,True,47.313778193,True
positive_target_adequate,3692,40,-16,-16,-16,-16,21.3297697462,-6,29.7021712119,8.37240146565,0,0,True,0,True,21.3297697462,True,29.7021712119,True,29.7021712119,True
positive_target_adequate,3701,40,-16,-16,-16,-8,47.2198743185,-8,59.027368348,47.2198743185,0,0,True,0,True,11.8074940295,True,59.027368348,True,59.027368348,True
positive_target_adequate,3707,40,-16,-16,-8,-8,39.2784504505,-3,41.7038387057,39.3379058422,0.0594553916771,0,True,0,True,2.36593286352,True,41.644383314,True,41.7038387057,True
positive_target_adequate,3726,40,-16,-16,-16,-16,19.0901740894,-2,36.6722253313,17.5820512419,3.35151154593,0,True,0,True,19.0901740894,True,33.3207137854,True,36.6722253313,True
positive_target_adequate,3739,32,-13,-13,-8,-8,41.774407479,-1,46.855326661,44.5058262953,2.73141881637,0,True,0,True,2.34950036567,True,44.1239078446,True,46.855326661,True
positive_target_adequate,3764,40,-24,-24,-24,-24,21.8980539775,-9,12.9643880484,0,0,0,True,21.8980539775,True,34.8624420259,True,34.8624420259,True,34.8624420259,True
positive_target_adequate,3765,32,-8,-8,-8,-8,24.9759068124,-8,24.9759068124,24.9759068124,0,0,True,0,True,0,True,24.9759068124,True,24.9759068124,True
positive_target_adequate,3771,40,-16,-16,-16,-14,30.6929947724,-8,49.1886293369,10.6329324507,0,0,True,0,True,38.5556968861,True,49.1886293369,True,49.1886293369,True
positive_target_adequate,3789,40,-16,-16,-16,-11,30.7029694515,-2,73.088901424,13.302458795,5.72495747512,0,True,0,True,59.7864426291,True,67.3639439489,True,73.088901424,True
positive_target_adequate,3803,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,3815,40,-8,-8,-8,-8,11.5652385042,-8,11.5652385042,11.5652385042,0,0,True,0,True,0,True,11.5652385042,True,11.5652385042,True
positive_target_adequate,3818,24,-5,-5,-5,-5,17.2133804541,-5,17.2133804541,17.2133804541,0,0,True,0,True,0,True,17.2133804541,True,17.2133804541,True
positive_target_adequate,3832,32,-16,-16,-16,-16,23.4696747396,-1,54.2383923875,14.5174937584,2.44211599533,0,True,0,True,39.7208986291,True,51.7962763922,True,54.2383923875,True
positive_target_adequate,3843,40,-1,-1,-1,-1,8.73820850884,-1,8.73820850884,8.73820850884,8.73820850884,0,True,0,True,0,True,0,True,8.73820850884,True
positive_target_adequate,3852,40,-8,-8,-8,-8,11.3237728242,-8,11.3237728242,11.3237728242,0,0,True,0,True,0,True,11.3237728242,True,11.3237728242,True
positive_target_adequate,3865,32,-16,-1,,-1,4.17880528727,-1,4.94377830058,4.17880528727,4.17880528727,0,True,0,True,0.764973013306,True,0.764973013306,True,4.94377830058,True
positive_target_adequate,3871,40,-16,-16,-16,-1,33.6223635829,-1,52.7208407086,39.0345566222,33.6223635829,0,True,0,True,13.6862840864,True,19.0984771257,True,52.7208407086,True
positive_target_adequate,3915,32,-16,-14,-14,-8,15.686670834,-8,21.6296976072,15.686670834,0,0,True,0,True,5.94302677319,True,21.6296976072,True,21.6296976072,True
positive_target_adequate,3949,32,-16,-16,-16,-16,40.2164759822,-8,53.168553918,11.209382351,0,0,True,0,True,41.959171567,True,53.168553918,True,53.168553918,True
positive_target_adequate,3970,32,-16,-1,,-1,4.32626484587,-1,4.94377830058,4.32626484587,4.32626484587,0,True,0,True,0.617513454709,True,0.617513454709,True,4.94377830058,True
positive_target_adequate,4017,32,-8,-8,-8,-1,16.3724986207,-1,22.9084281343,22.9084281343,16.3724986207,0,True,0,True,0,True,6.53592951366,True,22.9084281343,True
positive_target_adequate,4020,32,-8,-8,-8,-8,34.8837732771,-8,34.8837732771,34.8837732771,0,0,True,0,True,0,True,34.8837732771,True,34.8837732771,True
positive_target_adequate,4021,24,-14,-14,-14,-14,40.7767589702,-7,72.2273290132,27.5692792992,0,0,True,0,True,44.658049714,True,72.2273290132,True,72.2273290132,True
positive_target_adequate,4023,32,-16,-8,-8,-8,23.3825264468,-5,34.8514687523,34.0812322705,0,0,True,0,True,0.770236481796,True,34.8514687523,True,34.8514687523,True
positive_target_adequate,4037,48,-16,-16,-16,-2,27.9980923289,-2,46.9985569338,38.9547435369,27.9980923289,0,True,0,True,8.04381339694,True,19.0004646049,True,46.9985569338,True
positive_target_adequate,4048,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,4063,32,-8,-8,-6,-6,30.6502432593,-6,32.0177485304,32.0177485304,0,0,True,0,True,0,True,32.0177485304,True,32.0177485304,True
positive_target_adequate,4087,32,-16,-16,-16,-16,16.1436523684,-1,18.4629242806,2.31927191222,2.31927191222,0,True,0,True,16.1436523684,True,16.1436523684,True,18.4629242806,True
positive_target_adequate,4105,40,-8,-8,,-8,1.24140363658,-8,1.24140363658,1.24140363658,0,0,True,0,True,0,True,1.24140363658,True,1.24140363658,True
positive_target_adequate,4147,40,-18,-16,-16,-16,62.5453713887,-8,103.249181186,40.7038097973,0,0,True,0.932635475523,True,63.4780068642,True,104.181816661,True,104.181816661,True
positive_target_adequate,4185,40,-24,-24,-24,-24,36.6684241779,-8,15.9361196904,12.6598127425,0,0,True,36.6684241779,True,39.9447311258,True,52.6045438683,True,52.6045438683,True
positive_target_adequate,4191,48,-24,-24,-24,-3,30.6586708834,-1,82.7467554386,44.5053399913,38.3524246228,0,True,30.5042687153,True,68.7456841626,True,74.8985995311,True,113.251024154,True
positive_target_adequate,4234,40,-8,-8,,-8,1.24140363658,-8,1.24140363658,1.24140363658,0,0,True,0,True,0,True,1.24140363658,True,1.24140363658,True
positive_target_adequate,4257,32,-16,-16,-16,-8,22.4629447601,-1,46.4018921538,37.2012936579,0.387363643396,0,True,0,True,9.20059849591,True,46.0145285104,True,46.4018921538,True
positive_target_adequate,4288,48,-24,-24,-24,-24,34.8837732771,-1,24.4088675873,24.4088675873,21.5528438588,0,True,34.8837732771,True,34.8837732771,True,37.7397970056,True,59.2926408644,True
positive_target_adequate,4303,32,-8,-8,,-8,3.01119855328,-8,3.01119855328,3.01119855328,0,0,True,0,True,0,True,3.01119855328,True,3.01119855328,True
positive_target_adequate,4322,40,-16,-16,-16,-10,45.3329012649,-5,69.2158398354,4.2842453862,0,0,True,0,True,64.9315944492,True,69.2158398354,True,69.2158398354,True
positive_target_adequate,4323,40,-8,-8,-8,-8,8.75536101263,-8,8.75536101263,8.75536101263,0,0,True,0,True,0,True,8.75536101263,True,8.75536101263,True
positive_target_adequate,4330,40,-16,-16,-16,-16,50.2600616008,-16,50.2600616008,0,0,0,True,0,True,50.2600616008,True,50.2600616008,True,50.2600616008,True
positive_target_adequate,4338,40,-8,-8,-8,-1,8.50316648709,-1,14.4779335857,14.4779335857,8.50316648709,0,True,0,True,0,True,5.9747670986,True,14.4779335857,True
positive_target_adequate,4352,40,-16,-16,-16,-9,22.0218921213,-5,50.9846652385,14.9916443196,0,0,True,0,True,35.9930209188,True,50.9846652385,True,50.9846652385,True
