state_id,intensity,loc,main_msp_terminal_k,site,arrival_count,arrival_frequency_full_oos,arrival_frequency_given_terminal_hit,T_saa_kg,T_dro_kg,DeltaT_dro_minus_saa_kg,mean_I_saa_kg,mean_I_dro_kg,DeltaI_dro_minus_saa_kg,increment_class,increment_realization_ratio,saa_mean_attainment,dro_mean_attainment,attainment_delta_dro_minus_saa,weighted_DeltaT_per_full_oos_path_kg,weighted_DeltaI_per_full_oos_path_kg,weighted_DeltaT_per_terminal_hit_path_kg,weighted_DeltaI_per_terminal_hit_path_kg,unrealized_increment_DeltaT_minus_DeltaI_kg,weighted_unrealized_increment_per_terminal_hit_path_kg
18,4,4,199,2,55,0.0055,0.00908640343631257,123.300057278455,124.532268421669,1.23221114321379,108.656454062558,105.704029396462,-2.95242466609649,positive_delta_target,-2.39603795368717,0.858526851129678,0.835323160015713,-0.0232036911139646,0.00677716128767584,-0.0162383356635307,0.0111963675659604,-0.0268269216314732,4.18463580931028,0.0380232891974336
18,4,4,199,3,55,0.0055,0.00908640343631257,29.4574912036658,44.7317455611508,15.274254357485,30.6866094436628,37.1725621579472,6.48595271428441,positive_delta_target,0.424633017264508,0.947728981055742,0.797862845177676,-0.149866135878066,0.0840083989661673,0.0356727399285642,0.138788037280964,0.0589339830308347,8.78830164320057,0.0798540542501291
18,4,4,199,4,55,0.0055,0.00908640343631257,150,150,0,120.596336095598,118.971390586317,-1.62494550928184,zero_delta_target,,0.803975573970656,0.793142603908778,-0.0108329700618784,0,-0.00893720030105014,0,-0.0147649104593592,1.62494550928184,0.0147649104593592
19,4,5,207,1,44,0.0044,0.00726912274905006,222.840465864768,231.297621603105,8.45715573833701,228.695064829541,231.784363025137,3.08929819559634,positive_delta_target,0.365288081617356,0.976585878598921,0.967433126937961,-0.00915275166096063,0.0372114852486828,0.0135929120606239,0.0614761031698048,0.0224564877922087,5.36785754274067,0.0390196153775961
19,4,5,207,2,44,0.0044,0.00726912274905006,119.193737555574,121.918688071935,2.72495051636126,112.066914256435,109.19743695309,-2.86947730334472,positive_delta_target,-1.05303831615132,0.887380050901412,0.867417893305994,-0.0199621575954179,0.0119897822719895,-0.0126257001347168,0.0198079997885173,-0.0208585827436259,5.59442781970598,0.0406665825321433
19,4,5,207,3,44,0.0044,0.00726912274905006,36.003600360036,50.0952851168181,14.0916847567821,32.5233467195754,37.08735070145,4.56400398187458,positive_delta_target,0.323879228115573,0.845363454020609,0.726868748766561,-0.118494705254048,0.0620034129298414,0.0200816175202482,0.102434186237967,0.0331763051713996,9.52768077490754,0.0692578810665673
19,4,5,207,4,44,0.0044,0.00726912274905006,133.376974061042,139.650041540419,6.27306747937666,122.3545586605,123.569858775972,1.21530011547216,positive_delta_target,0.193732989397545,0.873971729269679,0.86129548109942,-0.0126762481702591,0.0276014969092573,0.00534732050807751,0.045599697520663,0.00883416571630185,5.0577673639045,0.0367655318043612
20,4,6,215,1,37,0.0037,0.00611267140261028,216.021602160216,232.932859424932,16.911257264716,230.270409204235,232.456193447619,2.18578424338372,positive_delta_target,0.129250250834052,0.985829652111092,0.964132530441549,-0.0216971216695429,0.0625716518794492,0.00808740170051977,0.103372958664215,0.0133609808368078,14.7254730213323,0.090011977827407
20,4,6,215,2,37,0.0037,0.00611267140261028,82.0991190028094,100.1863762794,18.087257276591,110.189354952978,107.959366158637,-2.22998879434074,positive_delta_target,-0.123290599577353,0.99673887448554,0.97080062225286,-0.0259382522326795,0.0669228519233866,-0.00825095853906074,0.110561460306272,-0.013631188731308,20.3172460709317,0.12419264903758
20,4,6,215,3,37,0.0037,0.00611267140261028,29.4574912036658,36.54780138014,7.0903101764742,34.2776110426644,38.2015892849748,3.92397824231044,positive_delta_target,0.553428290814453,0.972213773406969,0.882816961512912,-0.0893968118940566,0.0262341476529546,0.0145187194965486,0.0433407362513705,0.023985989586236,3.16633193416376,0.0193547466651345
20,4,6,215,4,37,0.0037,0.00611267140261028,99.8281646346453,122.192673667446,22.364509032801,122.241898467155,121.338623615514,-0.903274851640546,positive_delta_target,-0.0403887628525962,0.991063082612487,0.925470605403314,-0.0655924772091726,0.0827486834213637,-0.00334211695107002,0.136706894798222,-0.00552142235432021,23.2677838844416,0.142228317152542
21,4,7,223,1,124,0.0124,0.0204857095655047,213.839565774759,215.20334957964,1.36378380488108,233.076319156101,235.318785691034,2.24246653493327,positive_delta_target,1.64429767160112,0.993917633618156,0.991807408691487,-0.00211022492666835,0.0169109191805254,0.0278065850331726,0.0279380789369328,0.0459385181450067,-0.878682730052191,-0.018000439208074
