path_id,state_id,a,loc,lf,terminal_loh_total_target_kg_saa,actual_final_inventory_total_kg_saa,actual_station_gap_total_kg_saa,max_feasible_terminal_inventory_total_kg_saa,system_capacity_gap_kg_saa,capacity_headroom_kg_saa,system_total_sufficient_saa,cumulative_normal_h2_service_kg_saa,cumulative_production_kg_saa,cumulative_available_production_capacity_kg_saa,terminal_loh_total_target_kg_dro,actual_final_inventory_total_kg_dro,actual_station_gap_total_kg_dro,max_feasible_terminal_inventory_total_kg_dro,system_capacity_gap_kg_dro,capacity_headroom_kg_dro,system_total_sufficient_dro,cumulative_normal_h2_service_kg_dro,cumulative_production_kg_dro,cumulative_available_production_capacity_kg_dro,feasibility_class,delta_target_kg,delta_actual_inventory_kg,delta_max_feasible_inventory_kg,delta_capacity_gap_kg,saa_gap_greater_than_dro,reverse_feasibility_flag
9303,28,5,7,7,570.875269345116,511.598280672678,59.2769886724388,511.598280672679,59.2769886724377,-59.2769886724377,0,15.4001285993677,360.36,360.36,581.922529232857,511.598280672679,70.3242485601789,511.598280672679,70.3242485601787,-70.3242485601787,0,15.4001285993677,360.36,360.36,C_both_infeasible,11.047259887741,9.66338120633736e-13,0,11.047259887741,False,False
9304,6,2,6,7,0,376.729133114715,0,457.688280672679,0,457.688280672679,1,159.400128599368,369.490852442037,450.45,0.71367875842609,406.352334476611,0,457.688280672679,0,456.974601914252,1,159.400128599368,399.114053803932,450.45,A_both_feasible,0.71367875842609,29.623201361896,0,0,False,False
9305,2,2,2,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,110.465721330482,382.998409272046,0,382.998409272046,0,272.532687941564,1,144,360.36,360.36,A_both_feasible,110.465721330482,37.44,0,0,False,False
9306,5,2,5,7,0,363.66856781876,0,457.688280672679,0,457.688280672679,1,159.400128599368,356.430287146082,450.45,30.2757519474911,409.890859200335,0,457.688280672679,0,427.412528725187,1,159.400128599368,402.652578527657,450.45,A_both_feasible,30.2757519474911,46.222291381575,0,0,False,False
9307,22,5,1,7,607.96988789788,511.598280672679,96.3716072252019,511.598280672679,96.3716072252018,-96.3716072252018,0,15.4001285993677,360.36,360.36,610.156830237183,511.598280672679,98.5585495645041,511.598280672679,98.5585495645041,-98.5585495645041,0,15.4001285993677,360.36,360.36,C_both_infeasible,2.18694233930307,0,0,2.18694233930231,False,False
9308,3,2,3,7,0,387.538441559102,0,457.688280672679,0,457.688280672679,1,159.400128599368,380.300160886423,450.45,79.4853371037635,417.58637906409,0,457.688280672679,0,378.202943568915,1,159.400128599368,410.348098391411,450.45,A_both_feasible,79.4853371037635,30.047937504988,0,0,False,False
9309,3,2,3,7,0,387.520491474598,0,457.688280672679,0,457.688280672679,1,159.400128599368,380.28221080192,450.45,79.4853371037635,417.58637906409,0,457.688280672679,0,378.202943568915,1,159.400128599368,410.348098391411,450.45,A_both_feasible,79.4853371037635,30.065887589492,0,0,False,False
9310,7,2,7,7,0,339.032106272434,0,382.998409272046,0,382.998409272046,1,144,316.393697000388,360.36,0,346.415744987874,0,382.998409272046,0,382.998409272046,1,144,323.777335715827,360.36,A_both_feasible,0,7.38363871543999,0,0,False,False
9311,11,3,4,7,355.126421733082,405.267093140662,0,405.267093140662,0,50.14067140758,1,121.731316131384,360.36,360.36,396.04045228592,405.267093140662,2.61494238010951,405.267093140662,0,9.22664085474202,1,121.731316131384,360.36,360.36,A_both_feasible,40.914030552838,0,0,0,False,False
9313,1,2,1,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,112.166696626405,315.177093140662,0,315.177093140662,0,203.010396514257,1,121.731316131384,270.27,270.27,A_both_feasible,112.166696626405,0,0,0,False,False
9314,4,2,4,7,0,480.086872912208,0,480.086872912208,0,480.086872912208,1,137.001536359838,450.45,450.45,67.6431305846633,495.357093140662,0,495.357093140662,0,427.713962555999,1,121.731316131384,450.45,450.45,A_both_feasible,67.6431305846633,15.270220228454,15.270220228454,0,False,False
9316,1,2,1,7,0,388.481024109255,0,457.688280672679,0,457.688280672679,1,159.400128599368,381.242743436576,450.45,112.166696626405,429.062961964874,0,457.688280672679,0,345.521584046273,1,159.400128599368,421.824681292196,450.45,A_both_feasible,112.166696626405,40.581937855619,0,0,False,False
9318,2,2,2,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,110.465721330482,315.177093140662,0,315.177093140662,0,204.71137181018,1,121.731316131384,270.27,270.27,A_both_feasible,110.465721330482,0,0,0,False,False
9320,26,5,5,7,607.96988789788,551.895101509697,56.0747863881832,551.895101509697,56.0747863881832,-56.0747863881832,0,65.1933077623491,450.45,450.45,607.969905340432,551.895101509697,56.0748038307343,551.895101509697,56.0748038307343,-56.0748038307343,0,65.1933077623491,450.45,450.45,C_both_infeasible,1.74425520071964e-05,0,0,1.74425510977017e-05,False,False
9321,4,2,4,7,0,392.719734946726,0,457.688280672679,0,457.688280672679,1,159.400128599368,385.481454274047,450.45,67.6431305846633,435.859519421984,0,457.688280672679,0,390.045150088015,1,159.400128599368,428.621238749306,450.45,A_both_feasible,67.6431305846633,43.139784475258,0,0,False,False
9322,4,2,4,7,0,389.447723396376,0,457.688280672679,0,457.688280672679,1,159.400128599368,382.209442723697,450.45,67.6431305846633,429.06296196481,0,457.688280672679,0,390.045150088015,1,159.400128599368,421.824681292132,450.45,A_both_feasible,67.6431305846633,39.615238568434,0,0,False,False
9323,3,2,3,7,0,387.537398531265,0,457.688280672679,0,457.688280672679,1,159.400128599368,380.299117858587,450.45,79.4853371037635,417.586379064093,0,457.688280672679,0,378.202943568915,1,159.400128599368,410.348098391414,450.45,A_both_feasible,79.4853371037635,30.048980532828,0,0,False,False
9325,6,2,6,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,0.71367875842609,315.177093140662,0,315.177093140662,0,314.463414382236,1,121.731316131384,270.27,270.27,A_both_feasible,0.71367875842609,0,0,0,False,False
9327,7,2,7,7,0,325.667707986215,0,382.998409272046,0,382.998409272046,1,144,303.029298714169,360.36,0,345.570938666981,0,382.998409272046,0,382.998409272046,1,144,322.932529394935,360.36,A_both_feasible,0,19.903230680766,0,0,False,False
9329,7,2,7,7,0,401.914806357015,0,457.688280672679,0,457.688280672679,1,159.400128599368,394.676525684336,450.45,0,429.747636285264,0,457.688280672679,0,457.688280672679,1,159.400128599368,422.509355612586,450.45,A_both_feasible,0,27.832829928249,0,0,False,False
9330,7,2,7,7,0,366.393827997928,0,457.688280672679,0,457.688280672679,1,159.400128599368,359.15554732525,450.45,0,414.450469801595,0,457.688280672679,0,457.688280672679,1,159.400128599368,407.212189128917,450.45,A_both_feasible,0,48.056641803667,0,0,False,False
9338,7,2,7,7,0,370.952421361441,0,457.688280672679,0,457.688280672679,1,159.400128599368,363.714140688762,450.45,0,408.937407220862,0,457.688280672679,0,457.688280672679,1,159.400128599368,401.699126548184,450.45,A_both_feasible,0,37.984985859421,0,0,False,False
9339,1,2,1,7,0,382.808280672679,0,457.688280672679,0,457.688280672679,1,159.400128599368,375.57,450.45,112.166696626405,425.80660840026,0,457.688280672679,0,345.521584046273,1,159.400128599368,418.568327727581,450.45,A_both_feasible,112.166696626405,42.998327727581,0,0,False,False
9340,5,2,5,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,30.2757519474911,315.177093140662,0,315.177093140662,0,284.901341193171,1,121.731316131384,270.27,270.27,A_both_feasible,30.2757519474911,0,0,0,False,False
9344,1,2,1,7,0,338.696542064651,0,382.998409272046,0,382.998409272046,1,144,316.058132792605,360.36,112.166696626405,360.882999481839,0,382.998409272046,0,270.831712645641,1,144,338.244590209792,360.36,A_both_feasible,112.166696626405,22.186457417188,0,0,False,False
9345,2,2,2,7,0,360.402439983246,0,382.998409272046,0,382.998409272046,1,144,337.764030711199,360.36,110.465721330482,382.998409272046,0,382.998409272046,0,272.532687941564,1,144,360.36,360.36,A_both_feasible,110.465721330482,22.5959692888,0,0,False,False
9347,11,3,4,7,355.126421733082,371.715101509697,0.429424417139053,371.715101509697,0,16.588679776615,1,65.1933077623491,270.27,270.27,396.04045228592,371.715101509697,27.5730829484503,371.715101509697,24.325350776223,-24.325350776223,0,65.1933077623491,270.27,270.27,B_SAA_feasible_DRO_infeasible,40.914030552838,0,0,24.325350776223,False,False
9350,14,3,7,7,185.745847312004,405.267093140662,0,405.267093140662,0,219.521245828658,1,121.731316131384,360.36,360.36,299.484469224306,405.267093140662,0,405.267093140662,0,105.782623916356,1,121.731316131384,360.36,360.36,A_both_feasible,113.738621912302,0,0,0,False,False
9356,7,2,7,7,0,285.783461226719,0,315.177093140662,0,315.177093140662,1,121.731316131384,240.876368086057,270.27,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,A_both_feasible,0,29.393631913943,0,0,False,False
9357,2,2,2,7,0,382.447054112757,0,457.688280672679,0,457.688280672679,1,159.400128599368,375.208773440078,450.45,110.465721330482,417.586379064082,0,457.688280672679,0,347.222559342196,1,159.400128599368,410.348098391403,450.45,A_both_feasible,110.465721330482,35.139324951325,0,0,False,False
9358,11,3,4,7,355.126421733082,371.715101509697,0,371.715101509697,0,16.588679776615,1,65.1933077623491,270.27,270.27,396.04045228592,371.715101509697,31.9657493630363,371.715101509697,24.325350776223,-24.325350776223,0,65.1933077623491,270.27,270.27,B_SAA_feasible_DRO_infeasible,40.914030552838,0,0,24.325350776223,False,False
9359,5,2,5,7,0,348.959531659134,0,382.998409272046,0,382.998409272046,1,144,326.321122387088,360.36,30.2757519474911,373.989263089646,0,382.998409272046,0,352.722657324555,1,144,351.350853817599,360.36,A_both_feasible,30.2757519474911,25.029731430512,0,0,False,False
9360,3,2,3,7,0,399.113679239014,0,514.226289041714,0,514.226289041714,1,102.862120230333,335.3373901973,450.45,79.4853371037635,442.426060614518,0,514.226289041714,0,434.74095193795,1,102.862120230333,378.649771572805,450.45,A_both_feasible,79.4853371037635,43.312381375504,0,0,False,False
9361,10,3,3,7,372.309958268554,461.805101509697,0,461.805101509697,0,89.4951432411432,1,65.1933077623491,360.36,360.36,405.313258646956,461.805101509697,0,461.805101509697,0,56.491842862741,1,65.1933077623491,360.36,360.36,A_both_feasible,33.003300378402,0,0,0,False,False
9363,7,2,7,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,A_both_feasible,0,0,0,0,False,False
9365,6,2,6,7,0,361.180432235726,0,457.688280672679,0,457.688280672679,1,159.400128599368,353.942151563047,450.45,0.71367875842609,409.890859200335,0,457.688280672679,0,456.974601914252,1,159.400128599368,402.652578527657,450.45,A_both_feasible,0.71367875842609,48.710426964609,0,0,False,False
9367,6,2,6,7,0,341.574319543099,0,382.998409272046,0,382.998409272046,1,144,318.935910271053,360.36,0.71367875842609,382.998409272046,0,382.998409272046,0,382.28473051362,1,144,360.36,360.36,A_both_feasible,0.71367875842609,41.424089728947,0,0,False,False
9369,5,2,5,7,0,328.008409272046,0,382.998409272046,0,382.998409272046,1,144,305.37,360.36,30.2757519474911,345.558409272046,0,382.998409272046,0,352.722657324555,1,144,322.92,360.36,A_both_feasible,30.2757519474911,17.55,0,0,False,False
9371,21,4,7,7,405.313258598587,551.895101509697,0,551.895101509697,0,146.58184291111,1,65.1933077623491,450.45,450.45,434.497947905568,551.895101509697,0,551.895101509697,0,117.397153604129,1,65.1933077623491,450.45,450.45,A_both_feasible,29.184689306981,0,0,0,False,False
9372,4,2,4,7,0,370.724161491857,0,457.688280672679,0,457.688280672679,1,159.400128599368,363.485880819178,450.45,67.6431305846633,410.099216590095,0,457.688280672679,0,390.045150088015,1,159.400128599368,402.860935917416,450.45,A_both_feasible,67.6431305846633,39.375055098238,0,0,False,False
9374,6,2,6,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,0.71367875842609,315.177093140662,0,315.177093140662,0,314.463414382236,1,121.731316131384,270.27,270.27,A_both_feasible,0.71367875842609,0,0,0,False,False
9376,6,2,6,7,0,344.784925234691,0,382.998409272046,0,382.998409272046,1,144,322.146515962645,360.36,0.71367875842609,360.87785085498,0,382.998409272046,0,382.28473051362,1,144,338.239441582934,360.36,A_both_feasible,0.71367875842609,16.092925620289,0,0,False,False
9377,5,2,5,7,0,371.715101509697,0,371.715101509697,0,371.715101509697,1,65.1933077623491,270.27,270.27,30.2757519474911,371.715101509697,0,371.715101509697,0,341.439349562206,1,65.1933077623491,270.27,270.27,A_both_feasible,30.2757519474911,0,0,0,False,False
9379,7,2,7,7,0,369.092005765617,0,457.688280672679,0,457.688280672679,1,159.400128599368,361.853725092938,450.45,0,407.071881954618,0,457.688280672679,0,457.688280672679,1,159.400128599368,399.833601281939,450.45,A_both_feasible,0,37.979876189001,0,0,False,False
9381,6,2,6,7,0,344.036836362977,0,382.998409272046,0,382.998409272046,1,144,321.39842709093,360.36,0.71367875842609,351.455599650887,0,382.998409272046,0,382.28473051362,1,144,328.817190378841,360.36,A_both_feasible,0.71367875842609,7.41876328791,0,0,False,False
9383,21,4,7,7,405.313258598587,576.533889035914,0,576.533889035914,0,171.220630437327,1,130.644520236132,540.54,540.54,434.497947905568,585.447093140662,0,585.447093140662,0,150.949145235094,1,121.731316131384,540.54,540.54,A_both_feasible,29.184689306981,8.91320410474805,8.91320410474805,0,False,False
9387,2,2,2,7,0,319.983128312769,0,382.998409272046,0,382.998409272046,1,144,297.344719040722,360.36,110.465721330482,351.455591035383,0,382.998409272046,0,272.532687941564,1,144,328.817181763337,360.36,A_both_feasible,110.465721330482,31.472462722614,0,0,False,False
9388,18,4,4,7,546.327360008728,551.895101509697,13.4341677131893,551.895101509697,0,5.5677415009693,1,65.1933077623491,450.45,450.45,571.966287503776,551.895101509697,20.0711859940793,551.895101509697,20.0711859940792,-20.0711859940792,0,65.1933077623491,450.45,450.45,B_SAA_feasible_DRO_infeasible,25.6389274950481,0,0,20.0711859940792,False,False
9391,3,2,3,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,79.4853371037635,315.177093140662,0,315.177093140662,0,235.691756036899,1,121.731316131384,270.27,270.27,A_both_feasible,79.4853371037635,0,0,0,False,False
9393,5,2,5,7,0,392.12944624317,0,457.688280672679,0,457.688280672679,1,159.400128599368,384.891165570491,450.45,30.2757519474911,434.513362485245,0,457.688280672679,0,427.412528725187,1,159.400128599368,427.275081812567,450.45,A_both_feasible,30.2757519474911,42.383916242075,0,0,False,False
9394,7,2,7,7,0,370.673430979461,0,457.688280672679,0,457.688280672679,1,159.400128599368,363.435150306782,450.45,0,413.394770293562,0,457.688280672679,0,457.688280672679,1,159.400128599368,406.156489620883,450.45,A_both_feasible,0,42.721339314101,0,0,False,False
9395,1,2,1,7,0,366.309358208542,0,382.998409272046,0,382.998409272046,1,144,343.670948936495,360.36,112.166696626405,382.998409272046,0,382.998409272046,0,270.831712645641,1,144,360.36,360.36,A_both_feasible,112.166696626405,16.689051063504,0,0,False,False
9396,3,2,3,7,0,387.537398531265,0,457.688280672679,0,457.688280672679,1,159.400128599368,380.299117858587,450.45,79.4853371037635,417.586379064093,0,457.688280672679,0,378.202943568915,1,159.400128599368,410.348098391414,450.45,A_both_feasible,79.4853371037635,30.048980532828,0,0,False,False
9398,4,2,4,7,0,336.975378044356,0,382.998409272046,0,382.998409272046,1,144,314.33696877231,360.36,67.6431305846633,348.937087353301,0,382.998409272046,0,315.355278687383,1,144,326.298678081254,360.36,A_both_feasible,67.6431305846633,11.961709308945,0,0,False,False
9400,2,2,2,7,0,383.085602134803,0,457.688280672679,0,457.688280672679,1,159.400128599368,375.847321462124,450.45,110.465721330482,426.309741321227,0,457.688280672679,0,347.222559342196,1,159.400128599368,419.071460648548,450.45,A_both_feasible,110.465721330482,43.224139186424,0,0,False,False
9401,7,2,7,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,A_both_feasible,0,0,0,0,False,False
9403,6,2,6,7,0,355.126421733082,0,497.985101509697,0,497.985101509697,1,209.193307762349,397.681320223385,540.54,0.71367875842609,404.824446395255,0,497.985101509697,0,497.271422751271,1,209.193307762349,447.379344885558,540.54,A_both_feasible,0.71367875842609,49.698024662173,0,0,False,False
9405,3,2,3,7,0,380.492594714016,0,497.985101509697,0,497.985101509697,1,209.193307762349,423.047493204319,540.54,79.4853371037635,415.859923441747,0,497.985101509697,0,418.499764405934,1,209.193307762349,458.414821932049,540.54,A_both_feasible,79.4853371037635,35.367328727731,0,0,False,False
9406,14,3,7,7,185.745847312004,564.094784536921,0,564.094784536921,0,378.348937224917,1,52.9936247351255,450.45,450.45,299.484469224306,574.52058635242,0,575.162954953685,0,275.67848572938,1,41.9254543183609,449.807631398734,450.45,A_both_feasible,113.738621912302,10.425801815499,11.068170416764,0,False,False
9408,11,3,4,7,355.126421733082,536.494972910329,0,536.494972910329,0,181.368551177247,1,80.5934363617169,450.45,450.45,396.04045228592,546.774925477199,0,546.774925477199,0,150.734473191279,1,70.3134837948474,450.45,450.45,A_both_feasible,40.914030552838,10.27995256687,10.27995256687,0,False,False
9409,7,2,7,7,0,380.404037696325,0,457.688280672679,0,457.688280672679,1,159.400128599368,373.165757023647,450.45,0,416.496695970757,0,457.688280672679,0,457.688280672679,1,159.400128599368,409.258415298078,450.45,A_both_feasible,0,36.092658274432,0,0,False,False
9410,3,2,3,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,79.4853371037635,315.177093140662,0,315.177093140662,0,235.691756036899,1,121.731316131384,270.27,270.27,A_both_feasible,79.4853371037635,0,0,0,False,False
9411,2,2,2,7,0,354.580912636635,0,382.998409272046,0,382.998409272046,1,144,331.942503364588,360.36,110.465721330482,382.998409272046,0,382.998409272046,0,272.532687941564,1,144,360.36,360.36,A_both_feasible,110.465721330482,28.417496635411,0,0,False,False
9416,9,3,2,7,382.129122003109,421.508280672679,0.13024153024493,421.508280672679,0,39.3791586695692,1,15.4001285993677,270.27,270.27,405.313274925785,421.508280672679,12.5242033648835,421.508280672679,0,16.195005746894,1,15.4001285993677,270.27,270.27,A_both_feasible,23.184152922676,0,0,0,False,False
9417,9,3,2,7,382.129122003109,371.715101509697,17.3425722531179,371.715101509697,10.4140204934122,-10.4140204934122,0,65.1933077623491,270.27,270.27,405.313274925785,371.715101509697,35.0956210383666,371.715101509697,33.5981734160874,-33.5981734160874,0,65.1933077623491,270.27,270.27,C_both_infeasible,23.184152922676,0,0,23.1841529226752,False,False
9418,7,2,7,7,0,378.21875615519,0,457.688280672679,0,457.688280672679,1,159.400128599368,370.980475482512,450.45,0,408.937407220862,0,457.688280672679,0,457.688280672679,1,159.400128599368,401.699126548184,450.45,A_both_feasible,0,30.718651065672,0,0,False,False
9419,12,3,5,7,325.668930529416,443.734227479427,0,443.734227479427,0,118.06529695001,1,83.2641817926198,360.36,360.36,382.364473540397,461.805101509697,0.321431952292045,461.805101509697,0,79.4406279693002,1,65.1933077623491,360.36,360.36,A_both_feasible,56.695543010981,18.07087403027,18.07087403027,0,False,False
9422,15,4,1,7,576.875869405122,511.598280672679,65.2775887324437,511.598280672679,65.2775887324437,-65.2775887324437,0,15.4001285993677,360.36,360.36,586.147377878832,511.598280672679,74.549097206153,511.598280672679,74.549097206153,-74.549097206153,0,15.4001285993677,360.36,360.36,C_both_infeasible,9.27150847371001,0,0,9.27150847370929,False,False
9423,3,2,3,7,0,382.447054112757,0,457.688280672679,0,457.688280672679,1,159.400128599368,375.208773440078,450.45,79.4853371037635,417.586379064082,0,457.688280672679,0,378.202943568915,1,159.400128599368,410.348098391403,450.45,A_both_feasible,79.4853371037635,35.139324951325,0,0,False,False
9424,7,2,7,7,0,306.075426648566,0,315.177093140662,0,315.177093140662,1,121.731316131384,261.168333507903,270.27,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,A_both_feasible,0,9.101666492096,0,0,False,False
9425,3,2,3,7,0,281.625101509697,0,281.625101509697,0,281.625101509697,1,65.1933077623491,180.18,180.18,79.4853371037635,281.625101509697,0,281.625101509697,0,202.139764405934,1,65.1933077623491,180.18,180.18,A_both_feasible,79.4853371037635,0,0,0,False,False
9426,3,2,3,7,0,366.582112753994,0,382.998409272046,0,382.998409272046,1,144,343.943703481948,360.36,79.4853371037635,382.998409272046,0,382.998409272046,0,303.513072168283,1,144,360.36,360.36,A_both_feasible,79.4853371037635,16.416296518052,0,0,False,False
9430,11,3,4,7,355.126421733082,315.177093140662,39.9493285924201,315.177093140662,39.94932859242,-39.94932859242,0,121.731316131384,270.27,270.27,396.04045228592,315.177093140662,80.863359145258,315.177093140662,80.863359145258,-80.863359145258,0,121.731316131384,270.27,270.27,C_both_infeasible,40.914030552838,0,0,40.914030552838,False,False
9431,2,2,2,7,0,391.888207563523,0,457.688280672679,0,457.688280672679,1,159.400128599368,384.649926890844,450.45,110.465721330482,435.935463738603,0,457.688280672679,0,347.222559342196,1,159.400128599368,428.697183065924,450.45,A_both_feasible,110.465721330482,44.04725617508,0,0,False,False
9434,9,3,2,7,382.129122003109,315.177093140662,71.5698923372853,315.177093140662,66.9520288624472,-66.9520288624472,0,121.731316131384,270.27,270.27,405.313274925785,315.177093140662,90.1361817851224,315.177093140662,90.1361817851225,-90.1361817851225,0,121.731316131384,270.27,270.27,C_both_infeasible,23.184152922676,0,0,23.1841529226753,False,False
9436,4,2,4,7,0,347.27039075895,0,382.998409272046,0,382.998409272046,1,144,324.631981486904,360.36,67.6431305846633,382.998409272046,0,382.998409272046,0,315.355278687383,1,144,360.36,360.36,A_both_feasible,67.6431305846633,35.728018513096,0,0,False,False
9438,9,3,2,7,382.129122003109,502.829588343324,0,502.829588343324,0,120.700466340214,1,24.1688209287227,360.36,360.36,405.313274925785,511.598280672679,0,511.598280672679,0,106.285005746894,1,15.4001285993677,360.36,360.36,A_both_feasible,23.184152922676,8.76869232935496,8.76869232935496,0,False,False
9440,4,2,4,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,67.6431305846633,370.560555397006,0,382.998409272046,0,315.355278687383,1,144,347.92214612496,360.36,A_both_feasible,67.6431305846633,25.00214612496,0,0,False,False
9444,4,2,4,7,0,366.309358208529,0,382.998409272046,0,382.998409272046,1,144,343.670948936483,360.36,67.6431305846633,382.998409272046,0,382.998409272046,0,315.355278687383,1,144,360.36,360.36,A_both_feasible,67.6431305846633,16.689051063517,0,0,False,False
9446,1,2,1,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,112.166696626405,315.177093140662,0,315.177093140662,0,203.010396514257,1,121.731316131384,270.27,270.27,A_both_feasible,112.166696626405,0,0,0,False,False
9448,5,2,5,7,0,333.863417663903,0,382.998409272046,0,382.998409272046,1,144,311.225008391857,360.36,30.2757519474911,351.455601361378,0,382.998409272046,0,352.722657324555,1,144,328.817192089332,360.36,A_both_feasible,30.2757519474911,17.592183697475,0,0,False,False
9450,3,2,3,7,0,341.574319543099,0,382.998409272046,0,382.998409272046,1,144,318.935910271053,360.36,79.4853371037635,369.471422133687,0,382.998409272046,0,303.513072168283,1,144,346.833012861641,360.36,A_both_feasible,79.4853371037635,27.897102590588,0,0,False,False
9451,10,3,3,7,372.309958268554,405.267093140662,0.15985873118785,405.267093140662,0,32.9571348721082,1,121.731316131384,360.36,360.36,405.313258646956,405.267093140662,5.96801455736594,405.267093140662,0.0461655062940167,-0.0461655062940167,0,121.731316131384,360.36,360.36,B_SAA_feasible_DRO_infeasible,33.003300378402,0,0,0.0461655062940167,False,False
9453,14,3,7,7,185.745847312004,341.142941046613,0,382.998409272046,0,197.252561960042,1,144,318.504531774567,360.36,299.484469224306,364.107578499487,23.2627644185989,382.998409272046,0,83.5139400477404,1,144,341.469169227441,360.36,A_both_feasible,113.738621912302,22.964637452874,0,0,False,False
9454,6,2,6,7,0,391.614666216393,0,457.688280672679,0,457.688280672679,1,159.400128599368,384.376385543715,450.45,0.71367875842609,424.483135248992,0,457.688280672679,0,456.974601914253,1,159.400128599368,417.244854576313,450.45,A_both_feasible,0.71367875842609,32.868469032599,0,0,False,False
9456,1,2,1,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,112.166696626405,368.7112535967,0,382.998409272046,0,270.831712645641,1,144,346.072844324654,360.36,A_both_feasible,112.166696626405,23.152844324654,0,0,False,False
9457,6,2,6,7,0,391.620148167922,0,457.688280672679,0,457.688280672679,1,159.400128599368,384.381867495243,450.45,0.71367875842609,417.590666308009,0,457.688280672679,0,456.974601914252,1,159.400128599368,410.35238563533,450.45,A_both_feasible,0.71367875842609,25.970518140087,0,0,False,False
9458,7,2,7,7,0,364.669070593308,0,457.688280672679,0,457.688280672679,1,159.400128599368,357.430789920629,450.45,0,405.544754615689,0,457.688280672679,0,457.688280672679,1,159.400128599368,398.30647394301,450.45,A_both_feasible,0,40.875684022381,0,0,False,False
9459,13,3,6,7,240.569511496604,411.802498744955,0,457.688280672679,0,217.118769176074,1,159.400128599368,404.564218072276,450.45,355.126452344801,444.882481719092,0,457.688280672679,0,102.561828327877,1,159.400128599368,437.644201046413,450.45,A_both_feasible,114.556940848197,33.079982974137,0,0,False,False
9460,20,4,6,7,427.406377001336,461.805101509697,4.2632564145606e-14,461.805101509697,0,34.3987245083608,1,65.1933077623491,360.36,360.36,491.859710751919,461.805101509697,30.0546092422214,461.805101509697,30.0546092422214,-30.0546092422214,0,65.1933077623491,360.36,360.36,B_SAA_feasible_DRO_infeasible,64.453333750583,0,0,30.0546092422214,False,False
9464,3,2,3,7,0,414.795837012073,0,457.688280672679,0,457.688280672679,1,159.400128599368,407.557556339394,450.45,79.4853371037635,445.250426797639,0,457.688280672679,0,378.202943568915,1,159.400128599368,438.01214612496,450.45,A_both_feasible,79.4853371037635,30.454589785566,0,0,False,False
9467,4,2,4,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,67.6431305846633,315.177093140662,0,315.177093140662,0,247.533962555999,1,121.731316131384,270.27,270.27,A_both_feasible,67.6431305846633,0,0,0,False,False
9470,2,2,2,7,0,405.267093140662,0,405.267093140662,0,405.267093140662,1,121.731316131384,360.36,360.36,110.465721330482,405.267093140662,0,405.267093140662,0,294.80137181018,1,121.731316131384,360.36,360.36,A_both_feasible,110.465721330482,0,0,0,False,False
9472,3,2,3,7,0,386.571742271979,0,457.688280672679,0,457.688280672679,1,159.400128599368,379.333461599301,450.45,79.4853371037635,417.586379064125,0,457.688280672679,0,378.202943568915,1,159.400128599368,410.348098391446,450.45,A_both_feasible,79.4853371037635,31.014636792146,0,0,False,False
9477,7,2,7,7,0,349.786659860904,0,382.998409272046,0,382.998409272046,1,144,327.148250588857,360.36,0,382.998409272046,0,382.998409272046,0,382.998409272046,1,144,360.36,360.36,A_both_feasible,0,33.211749411142,0,0,False,False
9478,7,2,7,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,A_both_feasible,0,0,0,0,False,False
9480,12,3,5,7,325.668930529416,369.092005765617,9.78987374849623,457.688280672679,0,132.019350143262,1,159.400128599368,361.853725092938,450.45,382.364473540397,402.61665135352,34.0255406108723,457.688280672679,0,75.3238071322816,1,159.400128599368,395.378370680841,450.45,A_both_feasible,56.695543010981,33.524645587903,0,0,False,False
