selection_path_id,path_set,source_category,candidate_pool_unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,path_probability,observed_frequency,empirical_weight,nominal_inclusion_status,selection_rule,risk_envelope_percentile,risk_mean_percentile,risk_band,available_reference_path_count,grid_max_wind_mps,grid_cumulative_excess_mps,road_max_wind_mps,road_cumulative_excess_mps,is_observed_candidate,is_unobserved_candidate,selection_population,physical_path_key,damage_mode,theoretical_path_probability,run005_unique_path_id,B3_scenario_count,B3_stage_row_count,D_Hres3h_mean_kg,D_Hres3h_max_kg,D_Hres3h_q95_kg,full_loss_upper_hit_share,A0_pair_share,reachable_pair_share,C_reachable_mean_km,C_reachable_max_km,failed_lines_W3_mean,failed_lines_W3_max,closed_roads_W3_mean,closed_roads_W3_max,joint_line_road_damage_share,road_disconnection_share,exact_full_DAC_novel_share,binned_DAC_novel_share,A_pattern_novel_share,line_failure_novel_share,road_disconnect_novel_share,line_road_joint_novel_share,structural_novel_share,raw_probability_weighted_D_contribution,raw_probability_weighted_full_loss_contribution,raw_probability_weighted_A0_contribution,probability_renormalized
964,candidate,unobserved_candidate,964,6,2,0,6,5,2,6,3,1,6,0,3,2.19488e-10,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7506,55.2141131970405,1943.24675907474,55.2141131970405,1898.84066109399,0,1,run005_complete_candidate_pool,6|2|0|6|5|2|6|3|1|6|0|3,persistent_fixed_resistance,2.19488e-10,964,20,60,599.950904181327,607.969887897881,607.969887897881,0.6,0.891540404040404,0.108459595959596,13.3900285741714,58.3156883364886,29.8,31,25.85,32,1,1,1,1,1,1,1,1,1,1.31682024056951e-07,1.316928e-10,1.9568242020202e-10,0
965,candidate,unobserved_candidate,965,6,3,0,4,1,2,5,4,1,6,1,3,2.688e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.4927759888396,976.892071147051,55.4927759888396,667.148713941223,0,1,run005_complete_candidate_pool,6|3|0|4|1|2|5|4|1|6|1|3,persistent_fixed_resistance,2.688e-14,965,20,60,480.129831164935,607.969887897881,607.969887897881,0.15,0.313005050505051,0.68699494949495,24.4222469217666,85.1324608268631,19.6,24,14.2,19,1,1,1,1,1,1,1,1,1,1.29058898617134e-11,4.032e-15,8.41357575757576e-15,0
966,candidate,unobserved_candidate,966,6,3,0,4,1,2,5,4,2,6,1,2,1.0752e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,1597.22039719926,55.2436058969182,1429.7425959028,0,1,run005_complete_candidate_pool,6|3|0|4|1|2|5|4|2|6|1|2,persistent_fixed_resistance,1.0752e-12,966,20,60,563.292692905654,607.969887897881,607.969887897881,0.15,0.49469696969697,0.50530303030303,24.2951763497167,78.1633829660655,29.4,31,25.6,30,1,1,1,1,1,1,1,1,1,6.05652303412159e-10,1.6128e-13,5.31898181818182e-13,0
967,candidate,unobserved_candidate,967,6,3,0,4,1,2,6,1,2,6,1,2,9.8496e-11,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,0,1,run005_complete_candidate_pool,6|3|0|4|1|2|6|1|2|6|1|2,persistent_fixed_resistance,9.8496e-11,967,20,60,555.601014646919,607.969887897881,607.969887897881,0.15,0.637878787878788,0.362121212121212,21.174611707644,59.2289815890848,28.95,31,25.3,32,1,1,1,1,1,1,1,1,1,5.4724477538663e-08,1.47744e-11,6.28285090909091e-11,0
968,candidate,unobserved_candidate,968,6,3,0,4,1,2,6,4,2,6,1,2,6.08e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,0,1,run005_complete_candidate_pool,6|3|0|4|1|2|6|4|2|6|1|2,persistent_fixed_resistance,6.08e-12,968,20,60,560.210566511197,607.969887897881,592.695633199684,0.05,0.651767676767677,0.348232323232323,21.3249634917654,80.7975451169506,31.95,32,29.45,34,1,1,1,1,1,1,1,1,1,3.40608024438808e-09,3.04e-13,3.96274747474747e-12,0
969,candidate,unobserved_candidate,969,6,3,0,4,6,2,5,3,1,6,1,3,2.688e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.4927759888396,832.165309416168,55.4927759888396,556.364143674176,0,1,run005_complete_candidate_pool,6|3|0|4|6|2|5|3|1|6|1|3,persistent_fixed_resistance,2.688e-14,969,20,60,362.681722717726,517.415377901426,496.140523143223,0,0.281565656565657,0.718434343434343,20.5543089255769,79.2018322876792,19.55,23,13.1,20,1,1,1,1,1,1,1,1,1,9.74888470665248e-12,0,7.56848484848485e-15,0
970,candidate,unobserved_candidate,970,6,3,0,4,6,2,5,4,1,6,1,3,2.688e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.4927759888396,806.256312589701,55.4927759888396,524.859369072976,0,1,run005_complete_candidate_pool,6|3|0|4|6|2|5|4|1|6|1|3,persistent_fixed_resistance,2.688e-14,970,20,60,294.08395384993,473.50189564411,467.774050132286,0,0.260858585858586,0.739141414141414,20.3302070839385,72.0145657970802,17.95,22,12.1,16,1,1,1,1,1,1,1,1,1,7.90497667948613e-12,0,7.01187878787879e-15,0
971,candidate,unobserved_candidate,971,6,3,0,5,0,2,6,3,1,6,0,3,2.28e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,54.4752973178521,1622.16544145112,54.4752973178521,1482.45479279845,0,1,run005_complete_candidate_pool,6|3|0|5|0|2|6|3|1|6|0|3,persistent_fixed_resistance,2.28e-12,971,20,60,597.332460518779,607.969887897881,607.969887897881,0.75,0.529924242424242,0.470075757575758,26.6871654913842,92.2085609820667,27.3,32,21.25,27,1,1,1,1,1,1,1,1,1,1.36191800998282e-09,1.71e-12,1.20822727272727e-12,0
972,candidate,unobserved_candidate,972,6,3,0,5,1,2,6,1,2,6,1,2,3.545856e-09,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,0,1,run005_complete_candidate_pool,6|3|0|5|1|2|6|1|2|6|1|2,persistent_fixed_resistance,3.545856e-09,972,20,60,594.741292311049,607.969887897881,607.969887897881,0.5,0.802020202020202,0.197979797979798,26.1053004204481,95.4825038657286,29.25,31,24.3,29,1,1,1,1,1,1,1,1,1,2.10886697978889e-06,1.772928e-09,2.84384814545455e-09,0
973,candidate,unobserved_candidate,973,6,3,0,5,1,2,6,4,2,6,1,2,2.1888e-10,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399,0,1,run005_complete_candidate_pool,6|3|0|5|1|2|6|4|2|6|1|2,persistent_fixed_resistance,2.1888e-10,973,20,60,599.705425087963,607.969887897881,607.969887897881,0.65,0.818308080808081,0.181691919191919,23.5242402415285,94.6157596641619,31.95,32,28.6,34,1,1,1,1,1,1,1,1,1,1.31263523443253e-07,1.42272e-10,1.79111272727273e-10,0
974,candidate,observed_candidate,974,6,3,0,5,2,2,5,3,2,6,5,3,6.72864192e-08,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7692,54.5213928208875,1545.3070493687,54.5213928208875,1366.36759789037,1,0,run005_complete_candidate_pool,6|3|0|5|2|2|5|3|2|6|5|3,persistent_fixed_resistance,6.72864192e-08,974,20,60,564.192782914655,607.969887897881,607.969887897881,0.25,0.479545454545455,0.520454545454546,25.7551090201634,107.413262378702,28,31,22.8,31,1,1,1,1,1,1,1,1,1,3.79625121008101e-05,1.68216048e-08,3.226689648e-08,0
975,candidate,observed_candidate,975,6,3,0,5,4,1,5,5,3,6,5,2,2.96436672e-08,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7692,55.2141131970405,1449.96437840677,55.2141131970405,1255.53433591623,1,0,run005_complete_candidate_pool,6|3|0|5|4|1|5|5|3|6|5|2,persistent_fixed_resistance,2.96436672e-08,975,20,60,533.330605787851,607.969887897881,607.969887897881,0.2,0.462373737373737,0.537626262626263,23.5948740426653,94.4618885175221,27.55,32,22.35,30,1,1,1,1,1,1,1,1,1,1.58098749855495e-05,5.92873344e-09,1.37064531927273e-08,0
976,candidate,unobserved_candidate,976,6,3,0,6,0,2,4,3,1,6,0,3,6.33333333333333e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,54.4752973178521,1459.7917035806,54.4752973178521,1424.71363528465,0,1,run005_complete_candidate_pool,6|3|0|6|0|2|4|3|1|6|0|3,persistent_fixed_resistance,6.33333333333333e-14,976,20,60,607.969887897881,607.969887897881,607.969887897881,1,0.835606060606061,0.164393939393939,20.7950483517301,90.7444056260818,29.45,32,25.25,30,1,1,1,1,1,1,1,1,1,3.85047595668658e-11,6.33333333333333e-14,5.29217171717171e-14,0
977,candidate,unobserved_candidate,977,6,3,0,6,0,2,5,3,1,6,0,3,2.28e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,54.4752973178521,1661.13618634109,54.4752973178521,1533.28936794549,0,1,run005_complete_candidate_pool,6|3|0|6|0|2|5|3|1|6|0|3,persistent_fixed_resistance,2.28e-12,977,20,60,607.969887897881,607.969887897881,607.969887897881,1,0.833080808080808,0.166919191919192,16.8274681605462,76.531643590619,29.6,32,24.1,29,1,1,1,1,1,1,1,1,1,1.38617134440717e-09,2.28e-12,1.89942424242424e-12,0
978,candidate,observed_candidate,978,6,3,0,6,1,1,6,1,3,6,1,2,1.3333896e-07,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7692,55.4927759888396,1698.98389468233,55.4927759888396,1581.16992948013,1,0,run005_complete_candidate_pool,6|3|0|6|1|1|6|1|3|6|1|2,persistent_fixed_resistance,1.3333896e-07,978,20,60,564.820118375474,607.969887897881,607.969887897881,0.35,0.667424242424242,0.332575757575758,25.5227580679818,85.1950852068588,29.55,32,27.2,33,1,1,1,1,1,1,1,1,1,7.53125271712626e-05,4.6668636e-08,8.89936543636364e-08,0
979,candidate,unobserved_candidate,979,6,3,0,6,1,2,4,3,1,6,0,3,3.952e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655,0,1,run005_complete_candidate_pool,6|3|0|6|1|2|4|3|1|6|0|3,persistent_fixed_resistance,3.952e-13,979,20,60,603.878569675149,607.969887897881,607.969887897881,0.75,0.899116161616162,0.100883838383838,13.612021247701,52.8609573888104,30.6,32,26.6,33,1,1,1,1,1,0.95,1,1,1,2.38652810735619e-10,2.964e-13,3.55330707070707e-13,0
980,candidate,unobserved_candidate,980,6,3,0,6,1,2,4,4,2,6,1,2,6.08e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,0,1,run005_complete_candidate_pool,6|3|0|6|1|2|4|4|2|6|1|2,persistent_fixed_resistance,6.08e-12,980,20,60,603.305785123967,607.969887897881,607.969887897881,0.85,0.912121212121212,0.0878787878787879,11.4233732336409,69.4671924520386,29.25,31,24.75,31,1,1,1,1,0.95,0.85,1,1,1,3.66809917355372e-09,5.168e-12,5.54569696969697e-12,0
981,candidate,unobserved_candidate,981,6,3,0,6,1,2,4,4,3,6,1,2,5.7e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127,0,1,run005_complete_candidate_pool,6|3|0|6|1|2|4|4|3|6|1|2,persistent_fixed_resistance,5.7e-12,981,20,60,603.142132395058,607.969887897881,607.969887897881,0.75,0.897727272727273,0.102272727272727,14.0818208700128,80.274474355945,29.7,32,24.55,29,1,1,1,1,1,0.85,1,1,1,3.43791015465183e-09,4.275e-12,5.11704545454545e-12,0
982,candidate,unobserved_candidate,982,6,3,0,6,1,2,5,4,2,6,1,2,2.1888e-10,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,0,1,run005_complete_candidate_pool,6|3|0|6|1|2|5|4|2|6|1|2,persistent_fixed_resistance,2.1888e-10,982,20,60,604.042222404059,607.969887897881,607.969887897881,0.85,0.906818181818182,0.0931818181818182,12.1394948721637,65.2656781666528,29.45,31,25.55,33,1,1,1,1,1,0.9,1,1,1,1.322127616398e-07,1.86048e-10,1.98484363636364e-10,0
983,candidate,observed_candidate,983,6,3,0,6,1,2,6,0,3,6,-1,3,3.94221025000001e-06,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,2133.95419954663,55.2436058969182,2129.47075133756,1,0,run005_complete_candidate_pool,6|3|0|6|1|2|6|0|3|6|-1|3,persistent_fixed_resistance,3.94221025000001e-06,983,20,60,605.787851512424,607.969887897881,607.969887897881,0.8,0.918686868686869,0.0813131313131313,9.39588423157868,59.2666583868506,31,32,26.6,31,1,1,1,1,1,0.95,1,1,1,0.00238814307755776,3.15376820000001e-06,3.62165679027779e-06,0
984,candidate,unobserved_candidate,984,6,3,0,6,1,2,6,1,2,6,1,2,1.42228224e-07,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461,0,1,run005_complete_candidate_pool,6|3|0|6|1|2|6|1|2|6|1|2,persistent_fixed_resistance,1.42228224e-07,984,20,60,601.669257834875,607.969887897881,607.969887897881,0.75,0.906439393939394,0.0935606060606061,12.265793786811,69.4257423633295,29.7,32,25.5,32,1,1,1,1,1,0.7,1,1,1,8.55743499772523e-05,1.06671168e-07,1.28921265163636e-07,0
985,candidate,unobserved_candidate,985,6,3,0,6,1,2,6,4,2,6,1,2,8.77952e-09,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,0,1,run005_complete_candidate_pool,6|3|0|6|1|2|6|4|2|6|1|2,persistent_fixed_resistance,8.77952e-09,985,20,60,604.969587867878,607.969887897881,607.969887897881,0.75,0.918560606060606,0.0814393939393939,12.2117151673648,86.2472365949316,31.85,32,28.8,34,1,1,1,1,1,1,1,1,1,5.31134259607779e-06,6.58464e-09,8.06452121212121e-09,0
986,candidate,observed_candidate,986,6,3,0,6,4,1,6,1,2,4,-2,1,3.63888e-08,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,1229.17728156265,55.2436058969182,1166.21761530126,1,0,run005_complete_candidate_pool,6|3|0|6|4|1|6|1|2|4|-2|1,persistent_fixed_resistance,3.63888e-08,986,20,60,577.721408504487,607.969887897881,607.969887897881,0.2,0.733838383838384,0.266161616161616,24.8725424900061,84.0986095880326,29,31,24.95,32,1,1,1,1,1,1,1,1,1,2.10225887897881e-05,7.27776e-09,2.67034981818182e-08,0
987,candidate,unobserved_candidate,987,6,3,0,6,5,2,4,2,1,6,0,3,3.952e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2141131970405,1529.71714730743,55.2141131970405,1521.25650762605,0,1,run005_complete_candidate_pool,6|3|0|6|5|2|4|2|1|6|0|3,persistent_fixed_resistance,3.952e-13,987,20,60,596.186891416415,607.969887897881,607.969887897881,0.75,0.886363636363636,0.113636363636364,16.1301944683689,100.747743457884,29.4,31,25.45,32,1,1,1,1,1,1,1,1,1,2.35613059487767e-10,2.964e-13,3.50290909090909e-13,0
988,candidate,unobserved_candidate,988,6,3,0,6,5,2,4,2,1,6,5,3,1.976e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086,0,1,run005_complete_candidate_pool,6|3|0|6|5|2|4|2|1|6|5|3,persistent_fixed_resistance,1.976e-13,988,20,60,598.368927801871,607.969887897881,607.969887897881,0.65,0.887752525252525,0.112247474747475,14.2972655049986,75.7033490605236,30.65,32,25.95,31,1,1,1,1,1,1,1,1,1,1.1823770013365e-10,1.2844e-13,1.75419898989899e-13,0
989,candidate,unobserved_candidate,989,6,3,0,6,5,2,4,3,1,6,0,3,3.952e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,55.2141131970405,1532.23687152925,55.2141131970405,1521.25650762605,0,1,run005_complete_candidate_pool,6|3|0|6|5|2|4|3|1|6|0|3,persistent_fixed_resistance,3.952e-13,989,20,60,594.141232305049,607.969887897881,607.969887897881,0.55,0.902272727272727,0.0977272727272727,10.2179288422589,43.7276167586753,29.7,32,25.1,29,1,1,1,1,1,1,1,1,1,2.34804615006955e-10,2.1736e-13,3.56578181818182e-13,0
990,candidate,unobserved_candidate,990,6,3,0,6,6,2,4,3,1,6,0,3,6.08e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7692,54.4752973178521,1331.38797522288,54.4752973178521,1259.32551552969,0,1,run005_complete_candidate_pool,6|3|0|6|6|2|4|3|1|6|0|3,persistent_fixed_resistance,6.08e-14,990,20,60,589.886261353408,607.969887897881,607.969887897881,0.55,0.77020202020202,0.22979797979798,23.1610803261072,112.650739995339,27.65,30,22.4,28,1,1,1,1,1,1,1,1,1,3.58650846902872e-11,3.344e-14,4.68282828282828e-14,0
991,candidate,observed_candidate,991,6,3,0,6,6,2,6,5,3,6,4,2,9.959268e-08,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7692,55.2436058969182,2067.31861383956,55.2436058969182,2030.76088918001,1,0,run005_complete_candidate_pool,6|3|0|6|6|2|6|5|3|6|4|2,persistent_fixed_resistance,9.959268e-08,991,20,60,589.777159534135,607.969887897881,607.969887897881,0.45,0.799494949494949,0.20050505050505,24.7067403485089,106.800999848096,30.55,32,26,33,1,1,1,1,1,1,1,1,1,5.87374879207921e-05,4.4816706e-08,7.96238446666667e-08,0
992,candidate,unobserved_candidate,992,6,4,0,4,1,2,5,4,1,6,1,3,1.0752e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.4927759888396,976.892071147051,55.4927759888396,667.148713941223,0,1,run005_complete_candidate_pool,6|4|0|4|1|2|5|4|1|6|1|3,persistent_fixed_resistance,1.0752e-14,992,20,60,494.885852221586,607.969887897881,607.969887897881,0.2,0.334722222222222,0.665277777777778,25.4013413811143,87.8904195384297,19.5,24,13.5,19,1,1,1,1,1,1,1,1,1,5.32101268308649e-12,2.1504e-15,3.59893333333333e-15,0
993,candidate,unobserved_candidate,993,6,4,0,4,1,2,5,4,2,6,1,2,4.3008e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,1597.22039719926,55.2436058969182,1429.7425959028,0,1,run005_complete_candidate_pool,6|4|0|4|1|2|5|4|2|6|1|2,persistent_fixed_resistance,4.3008e-13,993,20,60,554.660011455691,607.969887897881,607.969887897881,0.15,0.502020202020202,0.497979797979798,24.7986629073801,97.9087633111705,29.7,32,24.9,31,1,1,1,1,1,1,1,1,1,2.38548177726864e-10,6.4512e-14,2.15908848484848e-13,0
994,candidate,unobserved_candidate,994,6,4,0,4,7,2,5,4,1,6,1,3,1.0752e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.4927759888396,718.793615078865,55.4927759888396,513.578602373054,0,1,run005_complete_candidate_pool,6|4|0|4|7|2|5|4|1|6|1|3,persistent_fixed_resistance,1.0752e-14,994,20,60,294.206693396612,438.862068024984,418.950986007692,0,0.262247474747475,0.737752525252525,20.131060841872,86.822147405326,19.45,23,13.4,18,1,1,1,1,1,1,1,1,1,3.16331036740038e-12,0,2.81968484848485e-15,0
995,candidate,unobserved_candidate,995,6,4,0,5,1,2,6,1,2,6,1,2,1.4183424e-09,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,0,1,run005_complete_candidate_pool,6|4|0|5|1|2|6|1|2|6|1|2,persistent_fixed_resistance,1.4183424e-09,995,20,60,599.650874178327,607.969887897881,607.969887897881,0.55,0.783964646464646,0.216035353535354,27.7963133194867,105.823281538023,29.5,31,25.1,32,1,1,1,1,1,1,1,1,1,8.50510260044187e-07,7.8008832e-10,1.11193029818182e-09,0
996,candidate,observed_candidate,996,6,4,0,5,3,1,6,5,3,6,5,3,1.00355112e-07,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7794,54.5213928208875,1712.24697686093,54.5213928208875,1572.44986864715,1,0,run005_complete_candidate_pool,6|4|0|5|3|1|6|5|3|6|5|3,persistent_fixed_resistance,1.00355112e-07,996,20,60,560.265117420833,607.969887897881,607.969887897881,0.2,0.544444444444444,0.455555555555556,23.2987642935735,108.23889115328,27.05,30,20.85,28,1,1,1,1,1,1,1,1,1,5.62254686084608e-05,2.00710224e-08,5.46377832e-08,0
997,candidate,observed_candidate,997,6,4,0,5,4,0,4,4,2,6,3,2,3.85596288e-09,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7794,55.4697563798479,894.908688627116,55.4697563798479,742.85932057979,1,0,run005_complete_candidate_pool,6|4|0|5|4|0|4|4|2|6|3|2,persistent_fixed_resistance,3.85596288e-09,997,20,60,379.142459700515,420.04200420042,416.768949622235,0,0.227525252525253,0.772474747474747,21.1374703332332,76.0697266235565,23.3,27,18.05,21,1,1,1,1,1,1,1,1,1,1.46195925083708e-06,0,8.77328928e-10,0
998,candidate,observed_candidate,998,6,4,0,5,5,0,6,3,2,6,1,3,1.321488e-08,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7794,55.4927759888396,1122.93004663323,55.4927759888396,1031.84709728335,1,0,run005_complete_candidate_pool,6|4|0|5|5|0|6|3|2|6|1|3,persistent_fixed_resistance,1.321488e-08,998,20,60,405.558737691951,410.222840465865,405.313258598587,0,0.508585858585859,0.491414141414141,19.9050864429489,76.7809094113159,28.75,31,22.55,29,1,1,1,1,1,1,1,1,1,5.35941005155061e-06,0,6.72090109090909e-09,0
999,candidate,unobserved_candidate,999,6,4,0,6,1,2,4,1,2,6,1,2,3.93984e-11,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|4|1|2|6|1|2,persistent_fixed_resistance,3.93984e-11,999,20,60,606.333360608788,607.969887897881,607.969887897881,0.9,0.902651515151515,0.0973484848484849,12.7660871421649,64.2616540367704,28.9,31,25,31,1,1,1,1,1,0.9,1,1,1,2.38885642746093e-08,3.545856e-11,3.55630254545455e-11,0
1000,candidate,unobserved_candidate,1000,6,4,0,6,1,2,4,3,1,6,0,3,1.5808e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|4|3|1|6|0|3,persistent_fixed_resistance,1.5808e-13,1000,20,60,600.850994190328,607.969887897881,607.969887897881,0.7,0.904545454545455,0.0954545454545455,14.0551239749167,74.9938428983036,30.6,32,26.35,32,1,1,1,1,1,0.9,1,1,1,9.49825251616071e-11,1.10656e-13,1.42990545454545e-13,0
1001,candidate,unobserved_candidate,1001,6,4,0,6,1,2,4,4,1,6,1,3,6.08e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.4927759888396,1319.15995323943,55.4927759888396,1264.93630104162,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|4|4|1|6|1|3,persistent_fixed_resistance,6.08e-14,1001,20,60,607.151624253335,607.969887897881,607.969887897881,0.95,0.916035353535353,0.0839646464646465,11.434509454158,55.7169213281709,30.25,32,27,31,1,1,1,1,1,0.85,1,1,1,3.69148187546028e-11,5.776e-14,5.56949494949495e-14,0
1002,candidate,unobserved_candidate,1002,6,4,0,6,1,2,4,4,2,6,1,2,2.432e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|4|4|2|6|1|2,persistent_fixed_resistance,2.432e-12,1002,20,60,606.333360608788,607.969887897881,607.969887897881,0.9,0.931439393939394,0.0685606060606061,7.95962371413157,43.3760844691223,29.15,31,25.5,31,1,1,1,1,1,0.85,1,1,1,1.47460273300057e-09,2.1888e-12,2.26526060606061e-12,0
1003,candidate,unobserved_candidate,1003,6,4,0,6,1,2,4,4,3,6,1,2,2.28e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|4|4|3|6|1|2,persistent_fixed_resistance,2.28e-12,1003,20,60,606.333360608788,607.969887897881,607.969887897881,0.9,0.890909090909091,0.109090909090909,14.6053929927427,55.5627450979561,29.5,32,24.95,34,1,1,1,1,0.95,0.95,1,1,1,1.38244006218804e-09,2.052e-12,2.03127272727273e-12,0
1004,candidate,unobserved_candidate,1004,6,4,0,6,1,2,5,1,2,6,1,2,1.4183424e-09,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|5|1|2|6|1|2,persistent_fixed_resistance,1.4183424e-09,1004,20,60,603.960396039604,607.969887897881,607.969887897881,0.8,0.907575757575758,0.0924242424242424,10.447693134729,54.8152799267265,29.7,32,25,32,1,1,1,1,1,0.6,1,1,1,8.56622637623763e-07,1.13467392e-09,1.28725317818182e-09,0
1005,candidate,unobserved_candidate,1005,6,4,0,6,1,2,5,4,2,6,1,2,8.7552e-11,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|5|4|2|6|1|2,persistent_fixed_resistance,8.7552e-11,1005,20,60,604.696833319696,607.969887897881,607.969887897881,0.8,0.897222222222222,0.102777777777778,14.3763278357441,91.3473752458153,30.2,32,24.05,30,1,1,1,1,1,0.9,1,1,1,5.2942417150806e-08,7.00416e-11,7.85536e-11,0
1006,candidate,unobserved_candidate,1006,6,4,0,6,1,2,6,1,2,6,1,2,5.68912896e-08,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|6|1|2|6|1|2,persistent_fixed_resistance,5.68912896e-08,1006,20,60,604.860486048605,607.969887897881,607.969887897881,0.9,0.904545454545455,0.0954545454545455,12.83548663177,64.2616540367704,29.7,32,24.4,29,1,1,1,1,1,0.7,1,1,1,3.44112930793879e-05,5.120216064e-08,5.14607574109091e-08,0
1007,candidate,unobserved_candidate,1007,6,4,0,6,1,2,6,4,2,6,1,2,3.511808e-09,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7794,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,0,1,run005_complete_candidate_pool,6|4|0|6|1|2|6|4|2|6|1|2,persistent_fixed_resistance,3.511808e-09,1007,20,60,605.787851512424,607.969887897881,607.969887897881,0.8,0.918686868686869,0.0813131313131313,11.1237587982771,56.5749339905078,31.9,32,28.35,34,1,1,1,1,1,1,1,1,1,2.12741062324414e-06,2.8094464e-09,3.22625189494949e-09,0
