selection_path_id,run005_unique_path_id,source_category,run005_theoretical_path_probability,step3b_path_probability,matrix_recomputed_path_probability,step3b_minus_run005,recomputed_minus_run005,physical_key_match,scenario_count,stage_row_count,is_finite_nonnegative,run005_step3b_pass,matrix_recompute_pass,twenty_repeats_pass,pending_identity_pass
1080,1080,unobserved_candidate,8.77952000000001e-09,8.77952000000001e-09,8.77952e-09,0,-6.61744490042422e-24,1,20,60,1,1,1,1,1
1081,1081,observed_candidate,7.27776e-07,7.27776e-07,7.27776e-07,0,3.17637355220363e-22,1,20,60,1,1,1,1,1
1082,1082,observed_candidate,3.94090704e-06,3.94090704e-06,3.94090704e-06,0,1.6940658945086e-21,1,20,60,1,1,1,1,1
1083,1083,observed_candidate,5.76156e-08,5.76156e-08,5.76156e-08,0,1.98523347012727e-23,1,20,60,1,1,1,1,1
1084,1084,unobserved_candidate,3.344e-13,3.344e-13,3.344e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
1085,1085,unobserved_candidate,6.688e-13,6.688e-13,6.688e-13,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
1086,1086,observed_candidate,6.5187936e-07,6.5187936e-07,6.5187936e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
1087,1087,observed_candidate,8.47443168e-07,8.47443168e-07,8.47443168e-07,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
1088,1088,observed_candidate,2.1348096e-08,2.1348096e-08,2.1348096e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
1089,1089,unobserved_candidate,2.1504e-14,2.1504e-14,2.1504e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
1090,1090,unobserved_candidate,1.0752e-14,1.0752e-14,1.0752e-14,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
1091,1091,unobserved_candidate,1.548288e-12,1.548288e-12,1.548288e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
1092,1092,unobserved_candidate,4.3008e-13,4.3008e-13,4.3008e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
1093,1093,unobserved_candidate,2.1504e-14,2.1504e-14,2.1504e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
1094,1094,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
1095,1095,unobserved_candidate,4.73088e-14,4.73088e-14,4.73088e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
1096,1096,unobserved_candidate,1.548288e-12,1.548288e-12,1.548288e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
1097,1097,unobserved_candidate,1.0752e-14,1.0752e-14,1.0752e-14,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
1098,1098,unobserved_candidate,2.56e-14,2.56e-14,2.56e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
1099,1099,unobserved_candidate,8.7552e-12,8.7552e-12,8.7552e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
1100,1100,unobserved_candidate,2.432e-12,2.432e-12,2.432e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
1101,1101,unobserved_candidate,2.1504e-14,2.1504e-14,2.1504e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
1102,1102,unobserved_candidate,3.87072e-14,3.87072e-14,3.87072e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
1103,1103,observed_candidate,3.102624e-07,3.102624e-07,3.102624e-07,0,0,1,20,60,1,1,1,1,1
1104,1104,unobserved_candidate,3.151872e-10,3.151872e-10,3.151872e-10,0,0,1,20,60,1,1,1,1,1
1105,1105,unobserved_candidate,8.7552e-11,8.7552e-11,8.7552e-11,0,1.29246970711411e-26,1,20,60,1,1,1,1,1
1106,1106,observed_candidate,2.3085e-07,2.3085e-07,2.3085e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
1107,1107,observed_candidate,2.037123e-05,2.037123e-05,2.037123e-05,0,0,1,20,60,1,1,1,1,1
1108,1108,unobserved_candidate,4.864e-14,4.864e-14,4.864e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
1109,1109,unobserved_candidate,1.216e-13,1.216e-13,1.216e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
1110,1110,unobserved_candidate,2.6752e-13,2.6752e-13,2.6752e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
1111,1111,unobserved_candidate,8.7552e-12,8.7552e-12,8.7552e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
1112,1112,unobserved_candidate,2.432e-12,2.432e-12,2.432e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
1113,1113,unobserved_candidate,2.28e-12,2.28e-12,2.28e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
1114,1114,unobserved_candidate,1.216e-13,1.216e-13,1.216e-13,0,0,1,20,60,1,1,1,1,1
1115,1115,unobserved_candidate,1.52e-13,1.52e-13,1.52e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
1116,1116,unobserved_candidate,2.6752e-13,2.6752e-13,2.6752e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
1117,1117,unobserved_candidate,1.52e-13,1.52e-13,1.52e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
1118,1118,observed_candidate,2.747323392e-07,2.747323392e-07,2.747323392e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
1119,1119,observed_candidate,8.57736e-09,8.57736e-09,8.57736e-09,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
1120,1120,unobserved_candidate,1.26425088e-08,1.26425088e-08,1.26425088e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
1121,1121,unobserved_candidate,3.511808e-09,3.511808e-09,3.511808e-09,0,4.13590306276514e-25,1,20,60,1,1,1,1,1
1122,1122,observed_candidate,1.41240528e-06,1.41240528e-06,1.41240528e-06,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
1123,1123,observed_candidate,1.23462e-06,1.23462e-06,1.23462e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
1124,1124,observed_candidate,5.61952512e-07,5.61952512e-07,5.61952512e-07,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
1125,1125,observed_candidate,2.1729312e-06,2.1729312e-06,2.1729312e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
1126,1126,observed_candidate,2.13342336e-07,2.13342336e-07,2.13342336e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
