unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,path_probability,recomputed_path_probability,path_probability_abs_error,all_transitions_positive,minimum_component_transition_probability,is_observed_candidate,is_unobserved_candidate,nominal_record_count,in_nominal_path_support,formal_stream_identity_available,formal_three_period_DAC_status,sampling_coverage_R15000,highest_listed_level,listed_level_count,hit_grid_max,hit_grid_excess,hit_road_max,hit_road_excess
855,5,6,0,6,4,2,4,1,2,6,1,2,3.456e-13,3.456000000000001e-13,1.0097419586828951e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.183999986563968e-09,q995,3,0,1,0,1
856,5,6,0,6,4,2,4,1,2,6,4,2,9.6e-14,9.600000000000002e-14,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.439999998963269e-09,q995,3,0,1,0,1
857,5,6,0,6,4,2,4,1,3,6,4,2,9e-14,9.000000000000002e-14,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.3499999990888106e-09,q995,3,0,1,0,1
858,5,6,0,6,4,2,4,2,1,6,5,3,6e-15,6.000000000000001e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.999999999595027e-11,q995,3,0,1,0,1
859,5,6,0,6,4,2,4,3,1,6,0,3,1.056e-14,1.0560000000000004e-14,4.733165431326071e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.5839999998745554e-10,q995,3,0,1,0,0
860,5,6,0,6,4,2,4,7,1,6,5,3,6e-15,6.000000000000001e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.999999999595027e-11,q995,3,0,0,0,1
861,5,6,0,6,4,2,5,1,2,6,1,2,1.24416e-11,1.2441600000000004e-11,3.2311742677852644e-27,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.8662398258690334e-07,q995,3,0,1,0,1
862,5,6,0,6,4,2,5,1,2,6,4,2,3.456e-12,3.4560000000000014e-12,1.6155871338926322e-27,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.1839998656396806e-08,q995,3,0,1,0,1
863,5,6,0,6,4,2,5,1,3,6,4,2,3.24e-12,3.240000000000001e-12,1.2116903504194741e-27,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.8599998819098745e-08,q995,3,0,0,0,1
864,5,6,0,6,4,2,5,4,2,6,1,2,1.24416e-11,1.2441600000000002e-11,1.6155871338926322e-27,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.8662398258690334e-07,q995,3,0,1,0,1
865,5,6,0,6,4,2,6,1,2,6,1,2,4.990464e-10,4.990464000000001e-10,1.0339757656912846e-25,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.485667984115451e-06,q995,3,0,1,0,1
866,5,6,0,6,4,2,6,1,2,6,4,2,1.38624e-10,1.3862400000000007e-10,7.754818242684634e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.0793578382766178e-06,q995,3,0,1,0,1
867,5,6,0,6,5,1,6,5,2,4,8,3,3.809025e-08,3.809025e-08,0.0,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0005711905694029685,q995,3,0,0,0,1
868,5,6,0,6,5,1,6,5,2,6,2,2,1.5439248e-07,1.5439248000000002e-07,2.6469779601696886e-23,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.002313207780550598,q995,3,0,1,0,1
869,5,6,0,6,5,2,4,2,1,6,0,3,1.056e-14,1.0560000000000001e-14,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.5839999998745554e-10,q995,3,0,0,0,1
870,5,6,0,6,5,2,4,2,1,6,5,3,5.28e-15,5.2800000000000006e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.91999999968639e-11,q995,3,0,1,0,1
871,5,6,0,6,6,2,4,3,1,6,0,3,3.456e-15,3.4560000000000005e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.183999999865639e-11,q995,3,0,1,0,1
872,5,6,0,6,7,2,4,4,1,6,1,3,5.376e-15,5.376000000000002e-15,2.3665827156630354e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.06399999967488e-11,q995,3,1,0,1,0
873,5,7,0,4,5,1,6,4,2,6,2,2,9.2169e-08,9.216900000000002e-08,2.6469779601696886e-23,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0013815798023903787,q995,3,0,1,0,1
874,5,7,0,4,5,1,6,4,2,6,4,1,4.147605e-08,4.147605e-08,0.0,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0006219472734655075,q995,3,0,1,0,1
875,5,7,0,6,4,2,4,1,1,6,-2,3,7.68e-16,7.680000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1519999999933649e-11,q995,3,1,1,1,1
876,5,7,0,6,4,2,4,1,1,6,-1,3,1.92e-15,1.9200000000000004e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.8799999999585308e-11,q995,3,0,1,0,1
877,5,7,0,6,4,2,4,1,1,6,0,3,4.224e-15,4.2240000000000016e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.335999999799289e-11,q995,3,0,0,0,1
878,5,7,0,6,4,2,4,1,1,6,1,3,3.456e-15,3.4560000000000005e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.183999999865639e-11,q995,3,1,0,1,0
879,5,7,0,6,4,2,4,1,1,6,4,2,3.6e-14,3.6000000000000004e-14,6.310887241768095e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.399999998542097e-10,q995,3,0,0,0,1
880,5,7,0,6,4,2,4,1,2,6,1,2,1.3824e-13,1.3824000000000002e-13,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.0735999978502345e-09,q995,3,0,1,0,1
881,5,7,0,6,4,2,4,1,2,6,4,2,3.84e-14,3.840000000000001e-14,1.262177448353619e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.759999998341231e-10,q995,3,0,1,0,1
882,5,7,0,6,4,2,4,1,3,6,4,2,3.6e-14,3.600000000000001e-14,1.262177448353619e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.399999998542097e-10,q995,3,0,1,0,1
883,5,7,0,6,4,2,4,2,1,6,-1,3,1.92e-15,1.920000000000001e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.8799999999585308e-11,q995,3,0,1,0,0
884,5,7,0,6,4,2,4,2,1,6,5,3,2.4e-15,2.4000000000000007e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.5999999999352045e-11,q995,3,0,1,0,1
885,5,7,0,6,4,2,4,3,1,6,0,3,4.224e-15,4.2240000000000016e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.335999999799289e-11,q995,3,0,1,0,1
886,5,7,0,6,4,2,4,7,1,6,5,3,2.4e-15,2.4000000000000007e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.5999999999352045e-11,q995,3,0,0,0,1
887,5,7,0,6,4,2,4,7,3,6,4,2,3.6e-14,3.6000000000000004e-14,6.310887241768095e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.399999998542097e-10,q995,3,0,1,0,1
888,5,7,0,6,4,2,5,1,2,6,1,2,4.97664e-12,4.976640000000002e-12,1.6155871338926322e-27,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.464959721390444e-08,q995,3,0,1,0,1
889,5,7,0,6,4,2,5,1,2,6,4,2,1.3824e-12,1.3824000000000007e-12,6.058451752097371e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.0735999785023486e-08,q995,3,0,1,0,1
890,5,7,0,6,4,2,5,1,3,6,4,2,1.296e-12,1.2960000000000005e-12,6.058451752097371e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.9439999811055796e-08,q995,3,0,0,0,1
891,5,7,0,6,4,2,5,4,2,6,1,2,4.97664e-12,4.976640000000001e-12,8.077935669463161e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.464959721390444e-08,q995,3,0,1,0,1
892,5,7,0,6,4,2,6,1,2,6,1,2,1.9961856e-10,1.9961856000000005e-10,5.169878828456423e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.994273917451762e-06,q995,3,0,1,0,1
893,5,7,0,6,4,2,6,1,2,6,4,2,5.54496e-11,5.544960000000002e-11,1.9387045606711586e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.317436541241151e-07,q995,3,0,1,0,1
894,5,7,0,6,5,1,6,3,2,4,3,3,3.46275e-08,3.462750000000001e-08,1.3234889800848443e-23,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0005192776376680242,q995,3,1,0,1,1
895,5,7,0,6,5,1,6,5,2,6,4,2,3.859812e-07,3.8598120000000003e-07,5.293955920339377e-23,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.005772990992916554,q995,3,0,1,0,1
896,5,7,0,6,6,1,6,8,3,5,5,3,2.347488e-08,2.347487999999998e-08,2.3161057151484775e-23,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.00035206121603361014,q95,1,0,1,0,1
897,5,7,0,6,7,2,4,4,1,6,1,3,3.456e-15,3.4560000000000005e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.183999999865639e-11,q995,3,1,0,1,0
898,6,1,0,4,0,0,4,-1,2,6,1,3,1.91850365794573e-09,1.9185036579457347e-09,4.549493369041652e-24,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,2.8777140826929944e-05,q995,3,1,0,1,0
899,6,1,0,4,1,2,5,4,2,6,1,2,1.93536e-12,1.9353600000000003e-12,4.0389678347315804e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.9030399578646036e-08,q95,1,0,1,0,0
900,6,1,0,4,4,2,5,1,1,6,1,3,4.8384e-14,4.838400000000001e-14,1.262177448353619e-29,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.257599997366537e-10,q995,3,1,0,1,0
901,6,1,0,4,4,2,5,1,2,6,1,2,1.93536e-12,1.9353600000000008e-12,8.077935669463161e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.9030399578646036e-08,q95,1,0,1,0,0
902,6,1,0,4,4,2,5,1,2,6,4,2,5.376e-13,5.376000000000002e-13,2.0194839173657902e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.06399996748812e-09,q95,1,0,1,0,0
903,6,1,0,4,4,2,6,1,2,4,-2,1,3.2e-14,3.200000000000001e-14,6.310887241768095e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.799999998848078e-10,q95,1,1,0,1,0
904,6,1,0,4,4,2,6,1,2,6,4,2,3.04e-12,3.040000000000001e-12,1.2116903504194741e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.559999896038933e-08,q995,3,0,1,0,1
905,6,1,0,4,4,2,6,2,1,6,5,3,1.9e-13,1.9000000000000005e-13,5.048709793414476e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.8499999959390208e-09,q95,1,0,1,0,0
906,6,1,0,5,4,2,6,1,2,6,4,2,1.0944e-10,1.0944000000000002e-10,2.5849394142282115e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.6415986526652856e-06,q995,3,0,1,0,1
907,6,1,0,6,1,2,4,3,1,6,0,3,7.1136e-13,7.113600000000002e-13,2.0194839173657902e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.0670399943075077e-08,q95,1,0,1,0,1
908,6,1,0,6,1,2,4,4,2,6,1,2,1.0944e-11,1.0944000000000002e-11,1.6155871338926322e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.6415998652664624e-07,q995,3,0,1,0,1
909,6,1,0,6,1,2,5,4,2,6,1,2,3.93984e-10,3.93984e-10,0.0,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.90974253856694e-06,q995,3,0,1,0,1
910,6,1,0,6,1,2,6,0,3,6,0,3,5.80580055e-06,5.80580055e-06,0.0,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.08340289108819882,q995,3,0,1,0,1
911,6,1,0,6,1,2,6,1,2,6,1,2,2.560108032e-07,2.5601080320000007e-07,5.293955920339377e-23,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,0.0038327985447245906,q995,3,0,1,0,1
912,6,1,0,6,1,2,6,1,3,6,2,2,3.73349088e-07,3.7334908800000007e-07,5.293955920339377e-23,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.005584585268264515,q995,3,0,1,0,1
913,6,1,0,6,1,2,6,4,2,6,1,2,1.5803136e-08,1.5803136000000006e-08,6.617444900424222e-24,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,0.00023701894844287827,q995,3,0,1,0,1
914,6,1,0,6,2,2,6,3,1,6,4,3,2.409100288e-08,2.4091002880000007e-08,6.617444900424222e-24,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0003612997630681072,q95,1,0,1,0,0
915,6,1,0,6,2,2,6,3,2,6,5,3,1.677766272e-06,1.6777662720000003e-06,2.117582368135751e-22,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.024852478368095753,q995,3,0,1,0,1
916,6,1,0,6,2,2,6,4,2,6,3,1,8.78829952e-08,8.788299520000002e-08,1.3234889800848443e-23,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.001317376482679471,q995,3,0,1,0,1
917,6,1,0,6,2,2,6,4,2,6,4,1,7.19042688e-08,7.190426880000001e-08,1.3234889800848443e-23,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0010779826296086008,q99,2,0,1,0,1
918,6,1,0,6,4,2,4,1,1,5,1,2,1.14912e-10,1.1491200000000004e-10,3.877409121342317e-26,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,1.7236785145635176e-06,q95,1,1,0,1,1
919,6,1,0,6,4,2,4,1,1,6,-1,3,1.52e-13,1.5200000000000006e-13,5.048709793414476e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.2799999974009737e-09,q95,1,0,0,0,1
920,6,1,0,6,4,2,4,1,1,6,0,3,3.344e-13,3.344000000000001e-13,1.0097419586828951e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.0159999874207104e-09,q95,1,0,0,0,1
921,6,1,0,6,4,2,4,1,2,6,4,2,3.04e-12,3.0400000000000008e-12,8.077935669463161e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.559999896038933e-08,q99,2,0,1,0,1
922,6,1,0,6,4,2,4,1,3,6,4,2,2.85e-12,2.850000000000001e-12,8.077935669463161e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.2749999086279695e-08,q99,2,0,1,0,1
923,6,1,0,6,4,2,4,2,1,6,-1,3,1.52e-13,1.5200000000000006e-13,5.048709793414476e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.2799999974009737e-09,q95,1,0,1,0,1
924,6,1,0,6,4,2,4,2,1,6,5,3,1.9e-13,1.9000000000000007e-13,7.573064690121713e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.8499999959390208e-09,q95,1,0,1,0,1
925,6,1,0,6,4,2,4,3,1,6,0,3,3.344e-13,3.3440000000000017e-13,1.5146129380243427e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.0159999874207104e-09,q95,1,0,1,0,0
926,6,1,0,6,4,2,4,7,1,6,5,3,1.9e-13,1.9000000000000007e-13,7.573064690121713e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.8499999959390208e-09,q95,1,0,0,0,1
927,6,1,0,6,4,2,6,1,2,6,1,2,1.5803136e-08,1.5803136000000006e-08,6.617444900424222e-24,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,0.00023701894844287827,q995,3,0,1,0,1
928,6,1,0,6,4,2,6,1,2,6,4,2,4.38976e-09,4.389760000000003e-09,2.481541837659083e-24,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.58442323179004e-05,q995,3,0,1,0,1
929,6,1,0,6,4,2,6,2,2,5,0,3,1.2996e-07,1.2996000000000006e-07,5.293955920339377e-23,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0019475012803159475,q995,3,0,1,0,1
930,6,1,0,6,4,2,6,5,2,5,6,3,1.0188864e-06,1.0188864000000003e-06,4.235164736271502e-22,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.015167106809718566,q995,3,0,1,0,1
931,6,2,0,4,1,2,5,4,1,6,1,3,5.9136e-14,5.913600000000001e-14,1.262177448353619e-29,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.870399996066063e-10,q995,3,1,0,1,0
932,6,2,0,4,1,2,5,4,2,6,1,2,2.36544e-12,2.3654400000000005e-12,4.0389678347315804e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.548159937057e-08,q95,1,0,1,0,0
933,6,2,0,4,4,2,6,1,2,6,4,2,7.90400000000001e-12,7.904000000000005e-12,4.8467614016778965e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1855999297223217e-07,q99,2,0,1,0,1
934,6,2,0,4,5,2,5,2,1,6,1,3,5.9136e-14,5.913600000000001e-14,1.262177448353619e-29,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.870399996066063e-10,q995,3,1,0,1,0
935,6,2,0,5,4,2,6,1,2,6,4,2,2.84544e-10,2.8454400000000007e-10,5.169878828456423e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.268150892025304e-06,q995,3,0,1,0,1
936,6,2,0,5,5,1,5,2,3,6,1,3,1.7561016e-08,1.7561016e-08,0.0,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0002633805515640691,q995,3,1,0,1,0
937,6,2,0,5,5,2,6,2,1,6,5,3,2.736e-12,2.7360000000000005e-12,4.0389678347315804e-28,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.103999915791536e-08,q95,1,0,1,0,0
938,6,2,0,5,5,2,6,2,2,6,5,2,1.0944e-10,1.0944000000000002e-10,2.5849394142282115e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.6415986526652856e-06,q995,3,0,1,0,1
939,6,2,0,6,1,2,4,3,1,6,0,3,8.6944e-13,8.694400000000003e-13,3.0292258760486853e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.3041599914964003e-08,q95,1,0,1,0,1
940,6,2,0,6,1,2,4,4,2,5,4,2,6.741504e-10,6.741504e-10,0.0,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,1.0112204874720191e-05,q95,1,1,1,1,1
941,6,2,0,6,1,2,4,4,2,6,1,2,1.3376e-11,1.3376000000000003e-11,3.2311742677852644e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.006399798731384e-07,q995,3,0,1,0,1
942,6,2,0,6,1,2,5,4,2,6,1,2,4.81536e-10,4.81536e-10,0.0,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.223013915648452e-06,q995,3,0,1,0,1
943,6,2,0,6,1,2,6,1,2,6,1,2,3.129020928e-07,3.129020928000001e-07,1.0587911840678754e-22,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,0.004682534716690289,q995,3,0,1,0,1
944,6,2,0,6,1,2,6,4,2,6,1,2,1.9314944e-08,1.9314944000000007e-08,6.617444900424222e-24,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,0.00028968219680570035,q995,3,0,1,0,1
945,6,2,0,6,2,2,6,4,2,6,4,1,4.62241728e-08,4.6224172800000006e-08,6.617444900424222e-24,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0006931222877182003,q99,2,0,1,0,1
946,6,2,0,6,3,2,6,2,1,6,-1,3,2.70409216e-09,2.7040921600000004e-09,4.1359030627651384e-25,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,4.056055985308953e-05,q995,3,1,1,1,1
947,6,2,0,6,3,2,6,3,2,6,1,2,2.21243904e-07,2.212439040000001e-07,1.0587911840678754e-22,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0033131582652019802,q995,3,0,1,0,1
948,6,2,0,6,4,2,4,1,1,6,0,3,8.6944e-13,8.694400000000001e-13,1.0097419586828951e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.3041599914964003e-08,q95,1,0,0,0,1
949,6,2,0,6,4,2,4,1,2,6,4,2,7.904e-12,7.904e-12,0.0,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1855999297223202e-07,q99,2,0,1,0,1
950,6,2,0,6,4,2,4,1,3,6,4,2,7.41e-12,7.410000000000002e-12,1.6155871338926322e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1114999382325078e-07,q95,1,0,0,0,1
951,6,2,0,6,4,2,4,2,1,6,5,3,4.94e-13,4.94e-13,0.0,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.409999972547781e-09,q95,1,0,1,0,0
952,6,2,0,6,4,2,6,1,2,6,4,2,1.1413376e-08,1.1413376000000002e-08,1.6543612251060553e-24,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,0.0001711859869835228,q995,3,0,1,0,1
953,6,2,0,6,4,2,6,6,3,6,5,3,2.907200868e-06,2.907200868e-06,0.0,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.042670916189650215,q995,3,0,1,0,1
954,6,2,0,6,5,2,4,2,1,6,-1,3,6.08e-14,6.080000000000003e-14,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,9.119999995841558e-10,q95,1,0,0,0,1
955,6,2,0,6,5,2,4,2,1,6,0,3,1.52e-13,1.5200000000000006e-13,5.048709793414476e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.2799999974009737e-09,q95,1,0,0,0,1
956,6,2,0,6,5,2,4,2,1,6,5,3,7.6e-14,7.600000000000003e-14,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1399999993502434e-09,q95,1,0,1,0,1
957,6,2,0,6,5,2,4,2,2,6,5,2,3.04e-12,3.0400000000000008e-12,8.077935669463161e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.559999896038933e-08,q95,1,0,0,0,1
958,6,2,0,6,5,2,4,3,1,6,0,3,1.52e-13,1.5200000000000006e-13,5.048709793414476e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.2799999974009737e-09,q95,1,0,1,0,1
959,6,2,0,6,5,2,5,2,1,6,5,3,2.736e-12,2.7360000000000013e-12,1.2116903504194741e-27,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.103999915791536e-08,q95,1,0,1,0,1
960,6,2,0,6,5,2,5,2,2,6,5,2,1.0944e-10,1.0944000000000004e-10,3.877409121342317e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.6415986526652856e-06,q995,3,0,1,0,1
961,6,2,0,6,5,2,5,3,1,6,0,3,5.472e-12,5.4720000000000025e-12,2.4233807008389483e-27,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,8.207999663166144e-08,q95,1,0,1,0,1
962,6,2,0,6,5,2,6,2,1,6,5,3,1.09744e-10,1.0974400000000006e-10,6.462348535570529e-26,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.6461586451696984e-06,q995,3,0,1,0,0
963,6,2,0,6,5,2,6,2,2,6,5,2,4.38976e-09,4.389760000000003e-09,2.481541837659083e-24,True,0.02,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.58442323179004e-05,q995,3,0,1,0,1
